task_id_list	courier_id	total_score	willingness
T0018,T0025	C000	60.593	0.5486
T0010,T0020	C032	66.905	0.3767
T0000,T0029	C022	77.617	0.6034
T0004	C023	10.000	0.4459
T0007,T0018	C012	58.553	0.2683
T0015,T0037	C024	70.523	0.5303
T0006,T0014	C033	47.654	0.0611
T0005	C020	15.966	0.9500
T0001,T0026	C004	50.679	0.5303
T0028,T0029	C007	17.628	0.3369
T0024,T0031	C010	52.020	0.6864
T0008,T0013	C018	35.451	0.5498
T0016,T0027	C023	32.885	0.1400
T0000,T0032	C016	100.000	0.3721
T0017,T0021	C032	80.817	0.5320
T0001,T0013	C005	97.332	0.5367
T0017,T0038	C009	46.748	0.3697
T0006,T0016	C017	97.655	0.0100
T0002,T0012	C005	66.577	0.3621
T0004,T0005	C014	72.158	0.3335
T0015,T0039	C019	51.995	0.3766
T0006,T0027	C023	56.508	0.3651
T0010,T0018	C012	76.269	0.3023
T0009,T0032	C029	53.487	0.1785
T0000,T0013	C020	45.445	0.0846
T0007,T0021	C015	76.059	0.2130
T0013,T0018	C026	42.298	0.4395
T0000,T0015	C022	65.164	0.2590
T0011,T0024	C014	29.614	0.3388
T0002,T0018	C015	49.866	0.5201
T0005,T0029	C005	40.954	0.1010
T0013,T0038	C000	87.740	0.0771
T0015,T0027	C001	62.416	0.2476
T0022,T0037	C022	49.458	0.1592
T0001,T0026	C030	68.834	0.1678
T0020,T0035	C020	29.857	0.8062
T0001,T0011	C021	79.101	0.0826
T0000,T0018	C014	43.585	0.7154
T0000,T0006	C008	52.796	0.6526
T0006,T0033	C018	22.809	0.2086
T0000,T0014	C002	50.450	0.4539
T0021,T0024	C026	33.612	0.3958
T0027,T0030	C008	57.114	0.1284
T0002,T0025	C009	44.506	0.6692
T0000,T0038	C033	63.371	0.0909
T0003,T0037	C000	27.469	0.0793
T0008,T0018	C020	86.673	0.4805
T0007,T0009	C006	59.059	0.1897
T0014,T0015	C017	25.039	0.3433
T0006,T0013	C011	50.761	0.4136
T0000,T0019	C014	80.612	0.9333
T0003,T0020	C004	79.086	0.1259
T0013,T0026	C031	60.892	0.1758
T0033,T0036	C000	84.337	0.2795
T0003,T0024	C016	76.262	0.1369
T0006,T0012	C013	42.577	0.5386
T0027,T0029	C021	44.732	0.3587
T0009,T0038	C030	86.489	0.1872
T0026,T0031	C009	50.423	0.4052
T0011,T0035	C031	35.617	0.2096
T0015,T0027	C019	65.683	0.4400
T0025	C030	14.208	0.9329
T0000,T0029	C008	42.107	0.2428
