task_id_list	courier_id	total_score	willingness
T0022,T0029	C031	64.108	0.3493
T0005,T0007	C017	49.055	0.8525
T0008,T0030	C022	98.881	0.5071
T0019,T0022	C000	54.853	0.0100
T0012,T0034	C030	73.103	0.4111
T0003,T0037	C014	100.000	0.8943
T0001,T0037	C010	83.981	0.5439
T0008,T0037	C003	31.707	0.2696
T0002,T0019	C021	79.227	0.2938
T0010,T0013	C021	79.536	0.0356
T0010,T0029	C003	68.138	0.6038
T0020,T0032	C018	71.988	0.0826
T0017,T0034	C015	48.919	0.0681
T0023,T0031	C001	74.603	0.3865
T0002,T0005	C033	77.332	0.6424
T0020,T0039	C003	64.170	0.5977
T0023,T0030	C017	90.628	0.1492
T0004,T0005	C007	60.827	0.1188
T0003,T0005	C027	10.000	0.4272
T0005,T0024	C026	56.188	0.7695
T0022,T0027	C029	46.728	0.1730
T0022	C031	44.386	0.4234
T0021,T0029	C024	54.046	0.0709
T0032,T0035	C026	76.217	0.0100
T0015,T0034	C009	69.643	0.3899
T0020,T0039	C009	45.781	0.5890
T0018,T0029	C028	81.743	0.5116
T0020,T0027	C026	50.331	0.1948
T0004,T0039	C010	68.792	0.2921
T0003,T0009	C007	100.000	0.1172
T0024,T0030	C017	68.988	0.1744
T0035,T0038	C030	81.990	0.4026
T0004,T0008	C000	73.976	0.1908
T0003,T0006	C021	59.287	0.1387
T0004,T0020	C010	54.747	0.1843
T0009,T0021	C015	37.798	0.2198
T0013,T0025	C005	54.625	0.0475
T0023,T0035	C007	53.567	0.2299
T0001,T0019	C027	72.467	0.5020
T0013,T0039	C021	95.095	0.2197
T0010,T0035	C020	64.028	0.2876
T0014,T0031	C007	91.082	0.2187
T0007,T0010	C018	92.038	0.5827
T0012,T0025	C002	57.633	0.3846
T0012,T0039	C028	23.182	0.1069
T0024,T0027	C018	64.068	0.2104
T0022,T0036	C028	31.008	0.4942
T0024,T0031	C010	59.938	0.0372
T0003	C030	19.796	0.5778
T0014,T0026	C029	41.885	0.6312
T0039	C007	28.096	0.9500
T0003,T0037	C008	76.650	0.1793
T0005,T0010	C028	73.556	0.2766
T0010,T0033	C007	55.643	0.5245
T0005,T0037	C026	76.732	0.2288
T0022,T0033	C028	77.757	0.5448
T0009,T0022	C031	82.610	0.6457
T0017,T0026	C001	18.498	0.3501
T0033,T0037	C021	42.673	0.0819
T0004,T0035	C005	82.088	0.0984
T0004,T0035	C029	49.978	0.8616
T0006,T0016	C020	58.179	0.3582
T0001,T0018	C025	38.312	0.1914
T0005,T0027	C023	73.054	0.2154
T0012,T0031	C032	22.573	0.0100
T0021,T0034	C013	48.585	0.2397
T0000,T0039	C017	70.923	0.8152
T0030,T0038	C023	48.117	0.1723
T0012,T0030	C007	45.903	0.1117
T0010,T0035	C017	36.330	0.2216
T0015,T0023	C011	47.428	0.1251
T0015,T0031	C023	68.464	0.9273
T0018,T0021	C012	56.912	0.6830
T0021,T0022	C007	34.683	0.0101
T0022,T0031	C006	59.208	0.9500
T0006,T0019	C025	64.994	0.1649
T0013,T0039	C010	62.996	0.3249
T0001,T0035	C021	47.631	0.2974
T0021,T0033	C032	77.175	0.0562
T0008,T0010	C026	37.064	0.4822
T0005,T0017	C024	31.531	0.3240
T0011,T0014	C012	97.039	0.3635
