task_id_list	courier_id	total_score	willingness
T0031,T0033	C008	41.110	0.9034
T0015,T0025	C012	63.164	0.1113
T0027	C000	36.391	0.3683
T0013,T0037	C022	33.476	0.1522
T0004,T0007	C023	52.681	0.0678
T0001,T0007	C004	36.723	0.2023
T0023	C019	27.324	0.9500
T0016,T0027	C008	57.282	0.1847
T0006,T0017	C004	40.866	0.4112
T0003,T0026	C001	61.497	0.2101
T0022,T0035	C016	19.773	0.6202
T0005,T0021	C013	72.756	0.6210
T0016,T0037	C020	78.626	0.2686
T0006,T0018	C006	43.033	0.1307
T0019,T0027	C010	62.514	0.0783
T0011,T0017	C033	75.758	0.4212
T0013,T0035	C009	70.269	0.1381
T0003,T0039	C030	70.817	0.1550
T0005	C029	14.251	0.2964
T0009,T0021	C032	92.075	0.4050
T0021,T0027	C014	35.445	0.0100
T0022,T0037	C012	45.562	0.6495
T0010,T0016	C024	61.262	0.2392
T0013,T0026	C000	71.224	0.1258
T0001,T0033	C028	94.940	0.3529
T0015,T0035	C029	62.741	0.1452
T0015,T0024	C015	37.705	0.4635
T0003,T0034	C030	81.365	0.0332
T0003,T0011	C002	47.247	0.1332
T0001,T0019	C022	69.865	0.2189
T0022,T0031	C006	43.248	0.5448
T0013,T0027	C000	49.936	0.2857
T0014,T0031	C023	95.479	0.5504
T0014,T0034	C024	60.556	0.5784
T0020,T0021	C022	65.279	0.0661
T0018,T0020	C032	92.473	0.0113
T0026,T0035	C004	63.670	0.2445
T0005	C015	23.450	0.1874
T0010,T0019	C015	84.210	0.1261
T0013,T0025	C001	52.363	0.6558
T0000,T0027	C017	32.518	0.3596
T0011,T0023	C028	45.853	0.0821
T0016,T0020	C033	36.139	0.2137
T0005,T0036	C021	21.912	0.4853
T0010,T0012	C012	75.317	0.7627
T0013,T0034	C002	58.219	0.2991
T0001,T0008	C027	47.256	0.2934
T0007,T0033	C001	29.433	0.4250
T0009,T0029	C002	69.794	0.0173
T0008,T0030	C024	40.044	0.7831
T0032,T0036	C007	71.852	0.2478
T0018,T0019	C003	66.261	0.5579
T0031,T0032	C018	50.078	0.6232
T0006,T0039	C015	58.962	0.2063
T0005,T0028	C010	30.818	0.0998
T0009,T0026	C030	80.850	0.2439
T0034,T0036	C031	100.000	0.3125
T0007,T0011	C015	28.242	0.9500
T0006,T0032	C011	43.165	0.1784
T0010,T0013	C032	70.475	0.1065
T0007,T0012	C000	61.282	0.4121
T0000,T0006	C012	59.052	0.3137
T0023,T0027	C018	100.000	0.3661
T0011,T0029	C024	36.602	0.5754
T0005,T0034	C011	33.290	0.2986
T0005,T0024	C031	97.439	0.3285
T0015,T0033	C004	60.923	0.5241
T0016,T0027	C010	55.818	0.4203
T0019,T0022	C002	64.867	0.2357
T0004,T0018	C014	29.132	0.2178
T0001,T0022	C032	83.904	0.3982
T0034,T0035	C008	52.260	0.1919
T0017,T0021	C016	24.581	0.6181
T0007,T0011	C022	60.677	0.2813
T0026,T0039	C018	72.884	0.0937
T0004,T0036	C023	10.000	0.5322
T0019,T0036	C023	49.326	0.3272
T0023,T0027	C003	89.440	0.3886
T0010	C032	31.431	0.5215
T0025,T0028	C022	59.717	0.5015
T0009,T0012	C003	59.748	0.1403
T0021,T0022	C027	78.446	0.0793
T0005,T0014	C028	17.918	0.5101
T0002,T0033	C020	18.217	0.5707
T0009,T0038	C006	60.790	0.5748
T0003,T0031	C029	31.220	0.1488
T0003,T0025	C021	60.790	0.2049
T0023,T0025	C015	31.718	0.8900
T0026,T0037	C027	51.200	0.1871
T0001,T0018	C002	71.140	0.8645
T0016,T0033	C002	64.077	0.5403
T0011	C007	40.210	0.2985
T0006,T0017	C024	70.792	0.2162
T0021,T0037	C015	70.316	0.0643
T0033,T0036	C013	41.611	0.7845
T0005,T0023	C001	57.773	0.1226
T0026,T0033	C024	17.883	0.4399
T0028,T0035	C019	36.826	0.9500
T0005,T0017	C033	40.793	0.6861
T0010,T0013	C022	61.907	0.2050
T0007,T0025	C011	44.188	0.3261
T0034	C020	17.415	0.8768
T0001,T0035	C025	72.497	0.7002
T0016,T0028	C007	17.588	0.3870
T0003,T0037	C002	68.371	0.1983
T0015,T0029	C031	14.898	0.4129
T0032	C029	10.000	0.8040
T0034,T0039	C022	73.335	0.7247
T0005,T0018	C029	55.398	0.3062
T0018,T0039	C028	43.498	0.4002
T0033	C027	10.000	0.9500
T0017,T0019	C012	24.954	0.0704
T0017,T0023	C024	52.695	0.8283
T0016,T0018	C024	70.333	0.6051
T0021,T0035	C005	34.787	0.6064
T0000,T0011	C009	45.841	0.0289
T0014,T0018	C009	70.844	0.4827
T0014,T0039	C017	60.903	0.1410
T0009,T0012	C015	31.383	0.5938
T0025,T0039	C007	77.693	0.6398
T0001,T0007	C017	39.895	0.7065
T0014,T0027	C014	44.526	0.0385
T0034,T0039	C005	52.159	0.7587
T0015,T0033	C033	30.163	0.0100
T0003,T0037	C033	62.492	0.5672
T0009,T0015	C009	48.707	0.4547
