task_id_list	courier_id	total_score	willingness
T0027,T0035	C030	49.351	0.8693
T0002,T0028	C012	80.261	0.5515
T0007,T0018	C026	53.534	0.0100
T0018,T0037	C026	53.011	0.5912
T0001,T0033	C003	51.253	0.2408
T0003,T0006	C010	40.148	0.7074
T0001,T0014	C000	75.241	0.1628
T0006,T0022	C012	51.677	0.2778
T0008,T0014	C021	59.695	0.0736
T0017,T0018	C019	56.107	0.2406
T0000,T0012	C023	88.497	0.1578
T0008,T0033	C002	46.643	0.4275
T0011,T0013	C010	62.063	0.6004
T0022,T0031	C033	93.515	0.0790
T0009,T0013	C014	51.067	0.1914
T0013,T0026	C018	36.376	0.6713
T0003,T0009	C033	100.000	0.1335
T0015,T0016	C001	37.082	0.0711
T0011,T0024	C006	60.128	0.1059
T0001,T0031	C024	52.129	0.1248
T0008,T0031	C013	43.190	0.7539
T0022,T0034	C002	67.396	0.8444
T0012,T0033	C015	46.830	0.6875
T0004,T0026	C020	90.483	0.3441
T0014,T0030	C021	82.843	0.1176
T0014,T0038	C026	80.443	0.1375
T0016,T0026	C002	88.414	0.1385
T0007,T0030	C014	57.702	0.2131
T0033,T0037	C033	73.705	0.5878
T0013,T0031	C001	90.514	0.3685
T0008,T0031	C029	88.967	0.6092
T0005,T0021	C020	33.495	0.0100
T0010,T0033	C027	42.839	0.1993
T0008,T0019	C022	38.406	0.4707
T0026,T0036	C008	47.372	0.7057
T0008,T0012	C019	52.431	0.8935
T0006,T0037	C033	58.077	0.3433
T0012,T0015	C006	50.980	0.6966
T0009	C023	10.938	0.4111
T0006,T0025	C032	51.828	0.1332
T0020,T0026	C014	53.197	0.3946
T0019	C014	44.209	0.5822
T0028,T0029	C004	96.267	0.5560
T0014,T0016	C006	46.077	0.5865
T0014,T0016	C005	38.623	0.8412
T0028	C027	20.834	0.4473
T0007,T0023	C017	43.850	0.2454
T0017,T0018	C006	28.823	0.4942
T0000,T0010	C009	20.013	0.3231
T0013,T0029	C024	100.000	0.5258
T0024,T0027	C000	53.585	0.1074
T0024	C028	64.337	0.8842
T0012,T0039	C004	59.141	0.2840
T0011,T0025	C011	54.605	0.3633
T0003,T0008	C031	27.041	0.3248
T0014,T0026	C016	100.000	0.2518
T0027,T0037	C030	36.998	0.6457
T0010,T0013	C012	46.263	0.1839
T0011,T0033	C014	47.720	0.1056
T0017,T0034	C005	93.254	0.1447
T0007,T0035	C029	60.875	0.5954
T0008,T0038	C033	93.691	0.0719
T0021,T0035	C028	42.372	0.4034
T0005,T0034	C032	34.871	0.3848
T0008,T0011	C025	26.715	0.0100
T0010,T0015	C011	50.030	0.4523
T0029,T0030	C021	96.534	0.0482
T0014,T0028	C008	64.695	0.1076
T0024,T0030	C033	98.633	0.7521
T0020,T0021	C004	85.684	0.3428
T0015,T0034	C006	24.281	0.3024
T0010,T0018	C005	32.403	0.1558
T0013,T0034	C011	46.535	0.1541
T0037,T0038	C012	58.691	0.1453
T0017	C030	40.141	0.2995
T0000,T0025	C028	40.461	0.2655
T0033,T0036	C008	100.000	0.3318
T0004,T0027	C021	94.646	0.2574
T0003,T0004	C011	88.122	0.1784
T0000,T0004	C003	42.825	0.6179
T0018,T0037	C021	70.737	0.1845
T0020,T0024	C030	28.544	0.1544
T0015,T0016	C020	65.041	0.7864
T0013,T0022	C020	52.902	0.3125
T0007,T0015	C017	37.835	0.1159
T0014,T0037	C033	91.781	0.0743
T0003,T0025	C027	46.520	0.4808
T0012,T0035	C013	52.510	0.1472
T0015,T0022	C032	46.233	0.6918
T0016,T0033	C016	32.525	0.0100
T0019,T0039	C022	38.467	0.3954
T0012,T0037	C023	77.294	0.2843
T0012,T0024	C023	32.032	0.1844
T0021,T0035	C002	77.564	0.8632
T0006,T0007	C029	65.388	0.0268
T0023,T0034	C002	57.836	0.4545
T0031,T0035	C028	51.135	0.2126
T0028,T0030	C007	60.406	0.2275
T0006,T0038	C022	39.954	0.2750
T0007	C014	32.104	0.9500
T0012,T0038	C008	49.550	0.2326
T0001,T0026	C011	58.024	0.2103
T0017,T0027	C032	54.560	0.9435
T0012,T0029	C015	64.460	0.5830
T0024,T0035	C003	34.036	0.5015
T0012,T0021	C032	83.976	0.2492
T0008,T0022	C021	83.564	0.4369
T0012,T0013	C004	62.141	0.3705
T0023,T0035	C015	48.589	0.0948
T0006,T0036	C023	59.048	0.1135
T0023,T0025	C021	72.611	0.1898
T0017,T0034	C000	37.069	0.2204
T0027,T0036	C015	91.623	0.4791
T0032	C008	46.191	0.4225
T0015,T0016	C032	73.255	0.2612
T0013,T0024	C019	76.079	0.1401
T0010,T0032	C021	58.842	0.5729
T0009,T0024	C010	67.194	0.9500
T0003	C018	18.213	0.3990
T0001,T0031	C009	70.731	0.1027
T0016,T0029	C022	33.979	0.3871
T0018,T0032	C032	100.000	0.2400
T0002,T0017	C012	37.145	0.3032
T0014,T0039	C024	86.186	0.0895
T0021,T0038	C014	58.525	0.1196
T0003,T0038	C009	30.352	0.7555
T0012,T0027	C030	44.947	0.1341
T0008,T0016	C005	53.771	0.1929
T0027,T0028	C032	53.242	0.0967
T0012,T0037	C006	71.925	0.9500
T0010,T0017	C001	94.075	0.8232
T0020	C028	37.175	0.4770
T0025,T0032	C027	37.443	0.3350
T0008,T0018	C002	80.279	0.5237
T0011,T0016	C023	47.268	0.2069
T0007	C021	32.980	0.7150
T0034,T0038	C006	83.894	0.1973
T0007,T0027	C028	51.147	0.3526
T0033	C028	20.783	0.8289
T0002,T0035	C007	78.789	0.1116
T0005,T0025	C018	36.480	0.1230
T0035,T0036	C016	26.340	0.2953
T0006,T0032	C030	53.017	0.1734
T0010,T0011	C012	51.422	0.4115
T0027	C029	10.000	0.4772
T0004,T0013	C002	41.594	0.7844
T0000,T0037	C011	39.319	0.2784
T0018,T0036	C003	70.287	0.5866
T0005,T0008	C020	50.000	0.1430
T0001,T0012	C032	97.773	0.3875
T0022	C010	23.056	0.9500
T0008,T0017	C001	20.788	0.1576
T0029,T0037	C027	75.984	0.0484
T0027,T0034	C021	81.637	0.1962
T0014,T0037	C009	100.000	0.4543
T0023,T0033	C015	62.650	0.3559
T0024,T0034	C001	58.788	0.2357
T0016,T0027	C012	34.605	0.9461
T0007,T0014	C021	58.178	0.1339
T0010	C009	29.342	0.5747
T0001,T0014	C015	50.192	0.1535
T0020,T0037	C030	66.432	0.7270
T0024,T0038	C013	64.948	0.0744
T0002,T0035	C013	49.106	0.0721
T0018,T0020	C006	49.050	0.1613
T0008,T0013	C007	57.078	0.2028
T0023,T0035	C019	85.502	0.0580
T0005,T0027	C012	49.005	0.2014
T0025,T0036	C005	76.447	0.2534
T0028,T0032	C010	65.080	0.3044
T0003,T0020	C013	31.042	0.1368
T0008,T0034	C010	56.408	0.2001
T0005,T0024	C033	27.364	0.2498
T0018	C001	22.109	0.7966
T0018,T0036	C021	50.796	0.1685
T0028,T0032	C017	31.124	0.0665
T0002,T0033	C020	48.969	0.1045
T0012,T0018	C032	57.627	0.6328
T0001,T0002	C031	99.860	0.1297
T0015,T0030	C014	36.516	0.7198
T0001,T0036	C006	21.003	0.0722
T0030,T0036	C001	47.263	0.7246
T0015,T0036	C029	100.000	0.1523
T0004,T0010	C030	54.644	0.1792
T0004,T0013	C028	56.098	0.4282
T0023,T0033	C010	70.990	0.3277
T0019,T0027	C023	52.231	0.4504
T0018,T0020	C008	75.340	0.2466
T0003,T0020	C033	37.206	0.1789
T0002,T0008	C021	64.238	0.4246
T0000,T0013	C030	46.915	0.6132
T0000,T0009	C031	50.367	0.1350
T0018,T0021	C033	70.684	0.1862
T0004,T0016	C031	79.187	0.6584
T0027,T0039	C012	57.599	0.0874
T0004,T0011	C012	66.598	0.1007
T0022,T0039	C017	80.025	0.3196
T0019,T0021	C008	63.210	0.6602
T0000,T0001	C033	37.040	0.0754
T0007,T0023	C022	12.985	0.2133
T0005,T0029	C028	57.701	0.1574
T0012,T0014	C010	43.418	0.0594
T0002,T0009	C002	56.674	0.4219
T0011,T0037	C019	60.690	0.5544
T0000,T0012	C009	52.830	0.0100
T0024,T0031	C004	41.360	0.9500
T0012,T0013	C028	76.211	0.2850
T0012,T0015	C022	61.842	0.2032
T0014,T0020	C013	40.781	0.6655
T0038	C012	43.474	0.5120
T0027,T0034	C012	74.417	0.1696
T0007,T0014	C033	72.879	0.2599
T0000,T0037	C015	65.620	0.3012
T0008,T0039	C019	96.750	0.4215
T0014,T0023	C029	83.016	0.2013
T0008,T0028	C005	30.805	0.2207
T0027,T0036	C021	50.151	0.1350
T0001,T0029	C006	49.855	0.7514
T0012,T0027	C032	58.066	0.1533
T0026,T0034	C011	80.058	0.5746
T0021,T0030	C032	100.000	0.3460
T0011,T0020	C033	90.379	0.5326
T0007,T0022	C023	91.264	0.5903
T0005,T0022	C005	37.738	0.1010
T0014,T0020	C002	92.741	0.1630
T0002,T0034	C005	39.237	0.3457
T0001,T0031	C008	77.962	0.7817
T0018,T0028	C020	25.313	0.1298
T0004,T0033	C011	100.000	0.8180
T0021,T0025	C019	15.950	0.6346
T0004,T0023	C004	35.028	0.3756
T0002,T0033	C014	68.881	0.5723
T0016,T0037	C017	53.650	0.1937
T0008,T0033	C027	36.460	0.4503
T0002,T0026	C019	63.430	0.4043
