task_id_list	courier_id	total_score	willingness
T0005,T0017	C003	79.639	0.2840
T0009	C033	11.963	0.6308
T0000,T0027	C026	86.158	0.3282
T0028,T0032	C023	40.617	0.4734
T0019,T0036	C026	29.608	0.0100
T0000,T0029	C010	65.248	0.2787
T0028,T0030	C001	59.918	0.4218
T0025,T0030	C018	44.534	0.1727
T0005,T0022	C017	71.260	0.3680
T0019,T0031	C027	95.109	0.0170
T0008,T0028	C004	69.444	0.2764
T0026,T0030	C000	48.757	0.0985
T0006,T0037	C005	44.001	0.0817
T0005,T0014	C019	39.017	0.2100
T0032,T0037	C030	85.828	0.8133
T0037	C027	10.000	0.5403
T0006,T0022	C021	21.702	0.2521
T0011,T0035	C024	89.930	0.6234
T0025,T0028	C024	95.615	0.2569
T0004,T0024	C008	33.475	0.1600
T0017,T0029	C023	27.769	0.1991
T0001,T0015	C023	30.063	0.0514
T0033,T0034	C013	61.149	0.3140
T0032,T0038	C030	67.172	0.1326
T0005,T0020	C019	33.800	0.4873
T0021,T0038	C000	43.958	0.4669
T0035,T0038	C006	73.210	0.4645
T0002,T0028	C021	37.916	0.1091
T0009,T0023	C008	64.269	0.2152
T0014,T0018	C015	100.000	0.2279
T0014,T0033	C012	46.895	0.2830
T0026,T0037	C014	76.220	0.4093
T0008,T0032	C023	23.499	0.5977
T0024,T0038	C022	77.069	0.5082
T0016,T0030	C016	79.915	0.2885
T0007,T0010	C003	84.271	0.5391
T0011	C005	34.140	0.3015
T0004,T0017	C021	29.325	0.1162
T0011,T0015	C021	42.716	0.0670
T0004,T0005	C008	55.530	0.2178
T0012,T0031	C014	72.872	0.3441
T0018,T0038	C032	92.867	0.0718
T0012,T0019	C021	53.774	0.3551
T0028,T0039	C010	25.934	0.5508
T0002,T0019	C029	55.044	0.5663
T0000,T0030	C024	22.088	0.0100
T0005,T0017	C009	90.913	0.6975
T0022,T0027	C023	84.560	0.1772
T0035,T0037	C033	38.376	0.2992
T0003,T0007	C005	46.821	0.1178
T0026,T0036	C016	77.338	0.8267
T0014,T0034	C007	50.295	0.2781
T0036,T0039	C031	87.603	0.8820
T0014,T0015	C003	64.270	0.0114
T0010,T0031	C019	54.962	0.4138
T0007,T0030	C015	57.119	0.2634
T0022,T0035	C033	84.706	0.1546
T0027,T0033	C015	57.454	0.0913
T0003,T0018	C017	34.411	0.3370
T0026,T0029	C004	80.267	0.3982
T0008,T0039	C013	69.860	0.6950
T0004,T0021	C011	67.412	0.6644
T0008,T0021	C023	87.144	0.0690
T0012,T0018	C024	80.610	0.5766
T0012,T0020	C032	20.008	0.2812
T0007,T0023	C028	77.046	0.3627
T0006,T0011	C002	62.899	0.3397
T0033,T0038	C017	87.957	0.9323
T0018,T0022	C027	100.000	0.3682
T0007	C028	21.772	0.9049
T0003,T0035	C009	69.028	0.0551
T0001,T0020	C017	86.324	0.1825
T0002,T0014	C026	43.654	0.3236
T0019,T0023	C013	48.916	0.0475
T0006,T0030	C002	55.169	0.4720
T0007,T0023	C007	57.049	0.2827
T0032,T0037	C023	40.416	0.1893
T0026,T0035	C010	24.160	0.2605
T0020,T0037	C031	76.540	0.1839
T0002,T0009	C014	49.606	0.2565
T0028,T0034	C020	61.215	0.5325
T0008,T0024	C030	34.761	0.2102
T0029,T0035	C015	65.143	0.2213
T0004,T0027	C001	71.926	0.4226
T0023,T0028	C006	41.177	0.6383
T0015,T0029	C021	75.959	0.3217
T0021,T0026	C011	64.757	0.1231
T0018,T0019	C002	34.759	0.2176
T0012,T0030	C015	71.014	0.1990
T0007,T0025	C009	44.517	0.3094
T0021,T0028	C031	32.312	0.3220
T0001,T0012	C006	57.554	0.6772
T0020,T0035	C005	52.809	0.2637
T0004,T0013	C028	29.513	0.3377
T0006,T0011	C031	89.731	0.3261
T0008,T0016	C020	97.079	0.6892
T0010,T0013	C023	71.240	0.4776
T0015,T0025	C018	60.568	0.0987
T0003,T0005	C003	100.000	0.6615
T0006,T0010	C033	48.866	0.5156
T0000,T0029	C023	47.910	0.0938
T0006,T0033	C007	69.630	0.1516
T0007,T0029	C023	72.335	0.9435
T0011,T0028	C013	29.609	0.0481
T0000,T0026	C013	46.290	0.3053
T0021,T0024	C012	59.447	0.0754
