task_id_list	courier_id	total_score	willingness
T0010,T0014	C001	52.155	0.0346
T0013,T0024	C008	49.828	0.2285
T0003,T0027	C022	66.317	0.5023
T0017,T0029	C024	96.357	0.2966
T0007,T0020	C024	68.198	0.6656
T0025	C021	44.368	0.4614
T0012,T0016	C052	73.166	0.7904
T0006,T0007	C059	39.761	0.0376
T0013,T0020	C044	42.056	0.2060
T0016,T0025	C068	41.094	0.2227
T0017	C005	10.000	0.2072
T0008,T0029	C065	100.000	0.1749
T0003,T0024	C043	84.325	0.8189
T0023,T0025	C007	100.000	0.2340
T0021,T0022	C035	68.972	0.3945
T0009,T0021	C038	52.707	0.2618
T0007,T0027	C030	100.000	0.1742
T0009,T0016	C021	73.667	0.3342
T0006,T0015	C053	66.600	0.7779
T0000,T0009	C012	100.000	0.6482
T0000,T0010	C052	88.915	0.3626
T0006,T0028	C021	33.748	0.5819
T0016,T0027	C021	93.566	0.2961
T0008,T0014	C020	67.801	0.7166
T0025	C002	17.494	0.5484
T0012,T0014	C063	44.812	0.7501
T0004,T0015	C048	96.054	0.1655
T0007	C025	33.945	0.4266
T0020	C036	22.545	0.9500
T0000,T0008	C036	34.204	0.4983
T0019,T0025	C019	25.428	0.2643
T0024,T0029	C002	48.480	0.3996
T0007,T0018	C068	61.870	0.2415
T0012,T0018	C043	36.121	0.5995
T0019,T0022	C053	69.999	0.8350
T0025,T0028	C009	76.922	0.4127
T0009	C003	10.000	0.5214
T0010,T0017	C061	99.248	0.2811
T0000,T0023	C014	77.068	0.9500
T0001,T0019	C028	77.380	0.4944
T0006,T0028	C027	98.823	0.2211
T0019,T0029	C016	91.777	0.1490
T0010,T0015	C051	100.000	0.6678
T0003	C053	32.457	0.6643
T0016,T0020	C023	69.969	0.4576
T0022,T0028	C011	78.296	0.8490
T0008,T0016	C009	79.738	0.3190
T0002,T0026	C034	52.064	0.3068
T0003	C059	23.781	0.9500
T0011,T0016	C038	17.792	0.6817
T0001,T0022	C018	100.000	0.3813
T0001,T0015	C001	100.000	0.3987
T0013,T0023	C026	89.957	0.7637
T0003,T0027	C050	76.266	0.5364
T0009,T0028	C006	68.736	0.1513
T0004,T0017	C054	63.879	0.6594
T0014,T0026	C025	81.788	0.3899
T0007,T0008	C055	90.587	0.9500
T0009,T0010	C000	64.643	0.8942
T0018,T0019	C001	88.070	0.1811
T0020,T0021	C003	81.015	0.0615
T0005,T0012	C041	100.000	0.2276
T0002,T0010	C022	96.287	0.2018
T0006,T0012	C017	26.183	0.7278
T0009,T0024	C007	44.717	0.5155
T0000,T0012	C035	62.350	0.2037
T0008,T0027	C040	74.687	0.1224
T0002,T0012	C011	70.295	0.7285
T0027	C014	21.109	0.1400
T0015,T0025	C010	86.995	0.1404
T0024,T0027	C061	92.112	0.4030
T0008,T0020	C002	88.571	0.6596
T0028,T0029	C035	95.838	0.4117
T0002,T0020	C069	36.767	0.1805
T0005,T0014	C064	79.551	0.3136
T0007,T0029	C005	80.011	0.7999
T0005,T0021	C064	79.512	0.0550
T0023,T0026	C003	30.379	0.1933
T0001,T0008	C032	100.000	0.0100
T0007,T0027	C000	100.000	0.2932
T0004,T0025	C066	49.714	0.2015
T0015,T0022	C000	100.000	0.6224
T0009,T0028	C028	57.670	0.4269
T0004,T0022	C001	57.221	0.8453
T0016,T0017	C045	45.503	0.3648
T0003,T0020	C021	56.941	0.4564
T0022,T0027	C058	94.132	0.1200
T0002,T0015	C053	93.187	0.4192
T0018,T0020	C000	100.000	0.3479
T0003,T0006	C065	77.890	0.9500
T0012,T0026	C049	35.493	0.0221
T0022,T0024	C044	38.288	0.2002
T0017,T0023	C024	53.032	0.2817
T0020,T0022	C015	38.508	0.0452
T0003,T0029	C063	58.643	0.5299
T0002,T0007	C019	16.072	0.5457
T0005,T0008	C005	68.648	0.4597
T0005,T0013	C029	45.300	0.2214
T0016,T0027	C049	69.056	0.1237
T0008,T0015	C054	100.000	0.0440
T0004,T0020	C059	43.590	0.3351
T0008,T0011	C022	95.634	0.1570
T0005,T0009	C067	89.501	0.4892
T0012,T0025	C032	57.482	0.6241
T0000,T0020	C049	85.988	0.8973
T0019,T0025	C051	41.478	0.1085
T0007,T0017	C069	51.798	0.3102
T0001,T0029	C009	32.240	0.9339
T0021,T0027	C034	39.606	0.9372
T0000,T0020	C008	41.784	0.4396
T0024,T0028	C037	52.785	0.2974
T0018,T0020	C038	89.716	0.5339
T0014,T0020	C007	61.380	0.3943
T0000,T0022	C056	41.344	0.9500
T0022,T0026	C012	100.000	0.9327
T0008,T0014	C040	49.873	0.5827
T0015,T0017	C069	62.438	0.5103
T0007,T0027	C008	62.845	0.6774
T0000,T0023	C067	68.081	0.1439
T0015,T0017	C016	56.110	0.2367
T0023	C031	20.182	0.8516
T0009,T0018	C001	63.017	0.6978
T0009,T0013	C030	60.428	0.8239
T0005,T0021	C041	79.869	0.2153
T0010,T0013	C050	55.148	0.1742
T0011,T0024	C010	54.218	0.3875
T0009,T0027	C019	100.000	0.3224
T0009,T0024	C059	84.345	0.7991
T0004,T0025	C008	100.000	0.7397
T0003,T0023	C027	67.905	0.2004
T0015,T0028	C024	96.235	0.7542
T0017,T0023	C015	61.568	0.4436
T0000,T0010	C031	62.429	0.7629
T0012,T0018	C015	14.301	0.4512
T0004,T0017	C008	100.000	0.7845
T0005,T0026	C036	89.649	0.1673
T0025,T0026	C041	76.009	0.7817
T0021,T0029	C032	43.507	0.2448
T0010,T0019	C030	42.636	0.5386
