task_id_list	courier_id	total_score	willingness
T0002	C058	48.337	0.4349
T0020,T0022	C043	98.740	0.0897
T0015,T0025	C065	31.608	0.0414
T0007,T0013	C069	86.885	0.3503
T0002,T0018	C004	90.506	0.4282
T0001,T0015	C001	71.628	0.5488
T0022,T0029	C035	74.210	0.2137
T0004,T0005	C018	100.000	0.1999
T0014,T0029	C026	100.000	0.5016
T0013,T0015	C035	65.268	0.1517
T0003	C042	10.000	0.2742
T0001,T0022	C000	65.104	0.1048
T0005,T0026	C036	100.000	0.7435
T0001,T0013	C064	100.000	0.4594
T0012,T0027	C026	50.418	0.8797
T0015,T0021	C049	95.461	0.0699
T0023,T0027	C058	61.627	0.3862
T0008,T0028	C025	99.799	0.3877
T0009,T0011	C018	47.891	0.6086
T0006,T0008	C068	100.000	0.5741
T0009,T0012	C057	22.403	0.3219
T0020,T0029	C031	59.439	0.4044
T0017,T0020	C024	100.000	0.6042
T0004,T0025	C056	74.550	0.4264
T0011,T0027	C016	31.705	0.1990
T0013,T0026	C015	64.149	0.0543
T0014,T0020	C065	76.403	0.8903
T0002,T0023	C042	63.078	0.1208
T0002,T0010	C019	45.218	0.5657
T0002,T0018	C053	100.000	0.5067
T0003,T0027	C013	66.937	0.0858
T0017,T0022	C010	100.000	0.4256
T0005,T0029	C021	100.000	0.2614
T0003,T0013	C034	90.318	0.2380
T0001,T0017	C024	52.838	0.2368
T0015,T0018	C068	65.672	0.1011
T0000,T0005	C000	57.227	0.3982
T0003,T0025	C065	100.000	0.9458
T0015,T0017	C013	44.425	0.4508
T0020	C023	44.307	0.3231
T0009	C054	10.000	0.6883
T0025,T0028	C026	44.999	0.1385
T0017,T0020	C015	35.154	0.3067
T0002,T0004	C060	100.000	0.9401
T0007,T0015	C046	100.000	0.0231
T0003,T0019	C068	70.269	0.5098
T0002,T0013	C058	55.826	0.6816
T0026,T0029	C045	100.000	0.0636
T0012,T0019	C048	15.977	0.3629
T0024,T0026	C022	38.711	0.9417
T0010,T0026	C051	87.082	0.6029
T0008,T0023	C007	47.251	0.1016
T0007,T0028	C036	64.913	0.3487
T0002,T0029	C066	88.398	0.5870
T0002,T0028	C054	79.024	0.3206
T0006,T0014	C048	20.348	0.8214
T0017,T0025	C016	77.783	0.9484
T0014,T0017	C021	28.098	0.2707
T0013,T0026	C021	33.632	0.3615
T0024,T0027	C063	37.992	0.5103
T0015,T0016	C020	23.126	0.4728
T0009,T0028	C050	100.000	0.9455
