task_id_list	courier_id	total_score	willingness
T0015,T0024	C011	64.326	0.2484
T0004,T0016	C053	36.622	0.6221
T0014,T0020	C012	89.505	0.3259
T0013,T0028	C057	72.450	0.4452
T0012,T0026	C000	32.933	0.5286
T0000,T0021	C069	100.000	0.1564
T0023,T0024	C039	75.237	0.1604
T0010,T0013	C026	57.123	0.6469
T0006,T0026	C026	100.000	0.3994
T0012,T0015	C003	18.540	0.1748
T0012,T0018	C034	10.000	0.8572
T0013,T0018	C041	60.606	0.0100
T0000,T0018	C058	53.042	0.1285
T0017,T0027	C043	84.515	0.5618
T0017,T0019	C039	93.447	0.2677
T0022	C008	62.498	0.9500
T0020,T0027	C069	100.000	0.3178
T0000,T0015	C026	61.060	0.5494
T0015,T0020	C030	30.864	0.7555
T0009,T0015	C054	69.672	0.4237
T0022,T0025	C053	81.457	0.4291
T0007,T0014	C053	32.943	0.6662
T0020,T0025	C009	63.637	0.7606
T0010,T0024	C027	100.000	0.7412
T0002,T0009	C001	77.580	0.8860
T0013,T0015	C062	44.690	0.0100
T0015,T0022	C016	64.907	0.4870
T0021	C039	40.816	0.5820
T0004,T0019	C008	10.000	0.9243
T0005,T0016	C062	40.458	0.0259
T0002,T0004	C069	61.576	0.0666
T0001,T0008	C032	70.880	0.4453
T0000,T0009	C040	10.000	0.4838
T0006,T0026	C020	100.000	0.0685
T0012,T0014	C004	96.899	0.3274
T0016,T0020	C042	47.865	0.6035
T0005,T0008	C004	100.000	0.8196
T0018,T0027	C020	100.000	0.5825
T0024,T0026	C012	58.401	0.6293
T0001,T0006	C052	65.976	0.1772
T0000,T0006	C057	38.435	0.1752
T0004,T0006	C032	38.202	0.1934
T0010,T0014	C044	89.421	0.5645
T0001,T0024	C064	100.000	0.7542
T0004,T0024	C058	83.204	0.9361
T0018	C058	59.256	0.9470
T0023,T0027	C046	49.418	0.4098
T0004,T0010	C039	47.380	0.2134
T0003,T0004	C050	53.177	0.7100
T0001,T0010	C033	75.599	0.6649
T0005,T0014	C003	66.529	0.5265
T0012,T0029	C005	45.704	0.3135
T0012,T0017	C005	39.629	0.4373
T0000,T0006	C009	43.424	0.4821
T0018,T0029	C034	86.756	0.7054
T0001,T0009	C032	10.000	0.0952
T0008,T0023	C021	78.181	0.2099
T0013,T0022	C003	48.298	0.0866
T0006,T0028	C023	57.128	0.5396
T0001,T0010	C037	35.702	0.1588
T0023,T0027	C017	31.648	0.7897
T0003,T0015	C015	93.754	0.1865
T0015,T0028	C064	49.556	0.3949
T0016,T0019	C044	96.498	0.7590
T0013,T0020	C011	100.000	0.8009
T0014,T0023	C038	72.937	0.5146
T0019,T0022	C010	29.805	0.4051
T0000,T0023	C061	91.537	0.1487
T0010,T0023	C020	65.211	0.0274
