task_id_list	courier_id	total_score	willingness
T0008,T0009	C018	42.788	0.3233
T0010,T0028	C021	76.111	0.0123
T0015,T0020	C047	54.490	0.5892
T0010,T0022	C029	72.554	0.2987
T0011,T0016	C064	100.000	0.6406
T0002,T0005	C065	92.275	0.3123
T0022	C069	37.197	0.1239
T0003,T0028	C045	67.677	0.0563
T0013,T0025	C023	91.537	0.2111
T0011,T0015	C017	100.000	0.8731
T0005,T0020	C064	100.000	0.3114
T0014,T0021	C039	100.000	0.5272
T0020,T0025	C045	77.452	0.7682
T0000,T0024	C021	85.903	0.9064
T0002,T0028	C036	85.692	0.4194
T0005,T0007	C018	69.726	0.4146
T0013,T0029	C042	76.055	0.8077
T0002,T0018	C010	39.481	0.2776
T0018,T0020	C064	10.000	0.5244
T0004,T0024	C031	12.004	0.6748
T0014,T0025	C065	100.000	0.2457
T0008,T0009	C042	41.272	0.3451
T0013,T0014	C016	32.573	0.0620
T0013,T0020	C067	61.414	0.4981
T0012,T0019	C053	74.724	0.2484
T0002,T0017	C003	99.429	0.2254
T0020,T0021	C024	95.847	0.4119
T0001,T0018	C025	95.682	0.6052
T0014,T0028	C043	92.579	0.1974
T0028	C008	36.291	0.7690
T0000,T0026	C047	42.169	0.5545
T0002,T0012	C052	38.797	0.7508
T0022,T0028	C041	72.922	0.2055
T0004,T0027	C064	20.559	0.3175
T0021,T0024	C017	31.280	0.3886
T0020,T0023	C063	66.503	0.3800
T0013,T0025	C019	83.842	0.0100
T0001,T0024	C066	86.466	0.1280
T0001,T0022	C055	100.000	0.6426
T0000,T0006	C032	66.638	0.6763
T0001,T0027	C027	73.117	0.3124
T0009,T0026	C056	54.743	0.8187
T0000,T0013	C023	57.000	0.1889
T0018,T0026	C009	27.948	0.7466
T0010,T0024	C023	90.676	0.8398
T0010,T0028	C026	85.308	0.0555
T0013,T0027	C057	86.600	0.5121
T0009,T0013	C037	69.146	0.3822
T0014,T0019	C064	81.053	0.9220
T0013,T0028	C057	55.104	0.2019
T0015,T0021	C035	54.794	0.4730
T0013,T0014	C033	87.936	0.2605
T0000,T0028	C062	75.213	0.5724
T0006,T0018	C020	74.249	0.8870
T0014,T0025	C054	23.141	0.6974
T0005,T0010	C034	100.000	0.5498
T0004,T0026	C037	37.787	0.3337
T0003,T0029	C013	10.000	0.6574
T0009,T0029	C011	98.684	0.4549
T0021,T0026	C067	45.653	0.8981
T0019,T0027	C037	58.708	0.5536
T0001,T0010	C017	64.685	0.0279
T0015,T0018	C054	18.709	0.8958
T0011,T0028	C012	33.924	0.1565
T0009,T0027	C015	49.024	0.6626
T0006,T0019	C053	45.333	0.9278
T0009,T0028	C066	34.123	0.5729
T0013,T0029	C028	26.282	0.6683
T0000,T0010	C043	57.414	0.5547
T0015,T0018	C003	69.547	0.3051
T0003,T0006	C029	37.472	0.4618
T0004	C023	10.000	0.5832
