task_id_list	courier_id	total_score	willingness
T0002,T0017	C021	58.204	0.3519
T0012,T0037	C037	40.680	0.0689
T0004,T0023	C008	63.611	0.2151
T0005	C077	30.018	0.2941
T0017,T0020	C039	61.865	0.4049
T0016,T0028	C026	56.416	0.5366
T0006,T0015	C024	76.276	0.8591
T0013,T0025	C011	48.606	0.1626
T0003,T0014	C034	68.581	0.4748
T0000,T0021	C036	46.648	0.2756
T0012,T0028	C064	100.000	0.1541
T0023,T0035	C063	23.331	0.1730
T0002,T0030	C027	76.767	0.2156
T0016,T0024	C060	73.695	0.5531
T0009,T0015	C069	52.601	0.6364
T0008,T0030	C014	52.507	0.1611
T0016,T0019	C016	22.398	0.1687
T0010,T0012	C039	87.275	0.3906
T0002,T0032	C029	29.202	0.5625
T0013,T0014	C050	65.046	0.2625
T0002,T0013	C015	64.079	0.5676
T0039	C005	34.048	0.9500
T0001,T0029	C015	83.577	0.4237
T0006,T0018	C060	64.945	0.0388
T0009,T0033	C021	61.130	0.0726
T0006,T0007	C043	58.701	0.9500
T0006,T0029	C059	100.000	0.1873
T0030,T0031	C032	28.925	0.1107
T0005,T0022	C078	49.163	0.2898
T0020,T0021	C035	81.792	0.4639
T0008,T0025	C001	73.760	0.0828
T0007,T0031	C037	85.102	0.3251
T0018,T0037	C049	78.805	0.0358
T0001,T0025	C076	18.755	0.2097
T0003,T0004	C067	49.784	0.4950
T0008,T0014	C055	76.248	0.5106
T0019,T0020	C039	73.625	0.2049
T0012,T0034	C062	63.514	0.5340
T0016,T0034	C029	66.637	0.0657
T0017,T0026	C023	33.770	0.5089
T0031,T0036	C009	29.215	0.0917
T0004,T0025	C017	65.575	0.0200
T0010,T0033	C064	58.747	0.2481
T0013,T0019	C000	71.255	0.2867
T0014,T0020	C011	93.628	0.4530
T0003,T0005	C016	35.610	0.0936
T0009,T0038	C030	39.499	0.6505
T0015,T0017	C063	66.330	0.2292
T0029	C012	29.578	0.6484
T0011,T0026	C028	31.444	0.3238
T0016,T0027	C004	52.279	0.4489
T0029,T0039	C051	98.077	0.0693
T0004,T0039	C039	76.098	0.0319
T0007,T0018	C004	60.648	0.0100
T0011,T0014	C014	62.399	0.0100
T0012,T0025	C056	74.159	0.7295
T0002,T0020	C055	87.403	0.3074
T0014,T0028	C047	43.337	0.1973
T0020,T0026	C040	88.231	0.1416
T0011,T0014	C024	94.480	0.0207
T0027,T0030	C063	52.086	0.2404
T0001,T0014	C012	41.012	0.1887
T0002,T0025	C067	35.089	0.5898
T0012,T0026	C070	62.815	0.2295
T0006,T0012	C011	52.277	0.1388
T0006,T0026	C031	62.722	0.8444
T0015	C034	44.349	0.4257
T0013,T0016	C079	77.076	0.1680
T0004,T0027	C028	69.337	0.2757
T0011,T0022	C013	45.236	0.1036
T0004,T0033	C078	78.762	0.4109
T0029,T0038	C032	100.000	0.1094
T0005,T0033	C044	97.750	0.2475
T0031,T0035	C074	81.383	0.2127
T0015,T0032	C004	51.085	0.3738
T0010,T0027	C075	60.768	0.2489
T0012,T0014	C009	83.632	0.0566
T0027,T0039	C078	44.250	0.1633
T0004,T0017	C046	60.842	0.7891
T0018,T0035	C073	76.612	0.4831
T0018	C047	27.976	0.5938
T0011,T0012	C009	37.188	0.6091
T0012,T0015	C077	44.609	0.1750
T0000,T0033	C007	74.164	0.2417
T0017,T0020	C017	56.373	0.0566
T0005,T0034	C061	54.319	0.1188
T0008,T0010	C034	28.121	0.4629
T0012,T0024	C039	74.310	0.2914
T0013,T0031	C002	59.511	0.5840
T0020,T0031	C002	48.275	0.4762
T0005,T0038	C026	34.509	0.3392
T0025,T0034	C016	71.356	0.4908
T0024,T0029	C033	99.568	0.0100
T0011	C061	41.901	0.4951
T0009,T0031	C000	41.996	0.1189
T0004,T0005	C075	52.434	0.1913
T0017,T0036	C060	68.250	0.1831
T0004,T0029	C006	48.387	0.6120
T0036,T0037	C041	76.894	0.0798
T0005,T0030	C006	68.036	0.3868
T0019,T0021	C030	65.476	0.6066
T0001,T0021	C038	66.246	0.2672
T0000,T0015	C031	77.415	0.1956
T0019,T0038	C048	61.235	0.1639
T0026,T0029	C037	81.890	0.4967
T0000	C017	40.475	0.7859
T0006,T0015	C031	66.363	0.2664
T0022,T0035	C002	37.614	0.0848
T0002,T0009	C078	66.014	0.0868
T0031,T0032	C006	21.351	0.2133
T0009,T0017	C044	40.397	0.3426
T0011,T0014	C039	53.340	0.1795
T0013,T0017	C028	26.790	0.4736
T0037,T0039	C055	50.045	0.3152
T0023,T0026	C067	73.032	0.1442
T0006,T0037	C025	40.528	0.5459
T0022,T0037	C021	60.444	0.1275
T0016,T0026	C048	83.510	0.1952
T0000,T0028	C016	45.345	0.2033
T0017,T0019	C066	45.696	0.3087
T0016,T0023	C042	87.476	0.2647
T0011,T0026	C072	30.810	0.3199
T0013,T0035	C071	51.234	0.3253
T0000,T0016	C079	42.662	0.0781
T0019,T0033	C056	45.787	0.4873
T0025,T0039	C042	57.874	0.3380
T0023,T0026	C074	66.003	0.3207
T0016,T0017	C053	78.070	0.3727
T0007,T0012	C051	48.534	0.1559
T0008,T0019	C028	62.231	0.2215
T0002,T0012	C019	82.875	0.1872
T0027,T0034	C074	93.845	0.3170
T0002,T0004	C017	72.939	0.1521
T0020,T0022	C029	30.714	0.1218
T0002,T0021	C034	72.843	0.3841
T0007,T0016	C065	51.854	0.4191
T0024	C050	22.371	0.4226
T0016,T0018	C002	100.000	0.2545
T0016,T0035	C049	40.127	0.0480
T0014,T0038	C008	62.033	0.6584
T0037,T0039	C019	61.317	0.0577
T0015,T0016	C016	69.031	0.1676
T0006,T0033	C003	68.516	0.2045
T0021,T0035	C079	88.853	0.0770
T0006,T0028	C009	37.389	0.7216
T0001,T0008	C040	48.764	0.2781
T0023,T0036	C023	66.181	0.4321
T0001,T0006	C015	63.602	0.2112
T0022,T0038	C048	36.976	0.1056
T0008,T0029	C061	52.949	0.3159
T0011,T0028	C027	100.000	0.4042
T0001,T0033	C023	98.425	0.1496
T0017,T0025	C049	56.662	0.4471
T0008,T0010	C063	100.000	0.1929
T0016,T0021	C054	75.598	0.1952
T0014,T0034	C010	42.677	0.2363
T0024,T0026	C024	75.882	0.0291
T0004,T0008	C016	77.061	0.1835
T0019,T0020	C052	35.235	0.0770
T0002,T0004	C028	95.874	0.1692
T0008,T0011	C016	27.417	0.1460
T0013,T0019	C061	93.627	0.3057
T0014,T0035	C078	40.546	0.9233
T0013,T0018	C074	63.130	0.5858
T0000,T0006	C039	92.039	0.2543
T0013,T0038	C032	53.527	0.0733
T0009,T0027	C048	66.222	0.1026
T0008,T0039	C051	69.870	0.4227
T0032,T0036	C065	66.519	0.3467
T0010,T0029	C077	67.530	0.1687
T0011,T0030	C012	74.549	0.2485
T0009,T0017	C038	57.652	0.1304
T0025,T0029	C061	44.737	0.6140
T0003,T0033	C024	100.000	0.2153
T0017,T0034	C005	100.000	0.0681
T0023,T0025	C026	57.659	0.2028
T0009,T0036	C010	95.186	0.5319
T0008,T0022	C026	46.129	0.1800
