task_id_list	courier_id	total_score	willingness
T0003,T0010	C043	66.343	0.1026
T0004,T0033	C006	50.821	0.5754
T0007,T0021	C033	68.385	0.4552
T0032	C073	33.511	0.6778
T0028,T0034	C050	40.461	0.0921
T0020,T0027	C003	66.613	0.1121
T0023,T0025	C037	76.949	0.0474
T0004,T0006	C055	31.334	0.3969
T0000,T0020	C022	44.759	0.6102
T0033,T0037	C065	67.952	0.1858
T0011,T0024	C052	29.360	0.4286
T0017,T0023	C011	55.483	0.4330
T0007,T0038	C036	64.993	0.2895
T0004,T0037	C046	30.847	0.4072
T0003,T0037	C071	24.544	0.4205
T0036,T0038	C013	63.975	0.0422
T0011,T0030	C014	90.084	0.1721
T0014,T0028	C017	51.910	0.0886
T0028,T0037	C052	53.813	0.5658
T0018,T0031	C000	50.900	0.2960
T0011,T0033	C059	87.424	0.5530
T0001,T0013	C019	42.039	0.7020
T0018,T0030	C050	32.950	0.0100
T0027,T0032	C068	60.943	0.2479
T0027,T0030	C012	43.739	0.5659
T0019,T0030	C027	42.492	0.6783
T0008,T0011	C063	50.845	0.3071
T0000,T0033	C032	65.074	0.2178
T0022,T0026	C079	100.000	0.0550
T0007	C075	29.030	0.9500
T0020,T0033	C058	36.519	0.3622
T0001,T0031	C025	38.388	0.3633
T0004,T0033	C012	73.493	0.2699
T0018,T0026	C010	64.006	0.1479
T0000,T0002	C069	43.201	0.0820
T0003,T0015	C050	67.983	0.1292
T0003,T0027	C040	41.479	0.1486
T0010,T0017	C018	80.524	0.1068
T0028,T0032	C007	66.217	0.3948
T0006,T0038	C023	64.816	0.2414
T0011,T0018	C058	70.919	0.5575
T0017,T0026	C063	31.434	0.0439
T0013,T0020	C020	78.032	0.3133
T0004,T0012	C040	45.720	0.1525
T0001,T0017	C078	46.826	0.1732
T0022	C003	23.460	0.3954
T0017,T0039	C001	26.930	0.4456
T0019,T0032	C054	52.978	0.5886
T0007,T0022	C079	66.758	0.0532
T0005,T0012	C061	71.966	0.1426
T0023,T0027	C071	75.690	0.4329
T0015,T0023	C060	38.059	0.3524
T0007,T0029	C005	43.536	0.1512
T0008,T0011	C061	45.977	0.1371
T0002,T0024	C024	61.897	0.2913
T0032,T0037	C038	84.773	0.0683
T0014,T0037	C025	23.052	0.0125
T0032	C043	10.000	0.3167
T0005,T0037	C009	71.049	0.5007
T0001,T0008	C062	69.880	0.4112
T0021,T0033	C067	31.703	0.2383
T0015,T0031	C063	40.386	0.3330
T0010,T0014	C029	56.581	0.3488
T0008,T0030	C021	45.005	0.7785
T0002,T0003	C017	53.835	0.5195
T0015,T0037	C007	54.532	0.2383
T0023,T0034	C039	48.361	0.1916
T0003,T0031	C039	57.152	0.5502
T0001,T0011	C022	74.728	0.3068
T0016,T0022	C049	43.015	0.0982
T0018,T0028	C052	72.160	0.5936
T0002,T0037	C036	49.035	0.2755
T0038,T0039	C072	67.851	0.1545
T0004,T0030	C029	20.060	0.1582
T0026,T0030	C077	54.356	0.1744
T0024,T0035	C064	61.633	0.1973
T0011,T0029	C029	52.444	0.2314
T0016,T0037	C069	84.333	0.3672
T0016,T0038	C052	52.671	0.4882
T0002,T0019	C061	58.726	0.0541
T0007,T0021	C066	41.322	0.4491
T0012,T0031	C010	49.402	0.1962
T0020,T0028	C021	77.106	0.2946
T0021,T0025	C070	56.564	0.3785
T0001,T0029	C011	69.059	0.5131
T0024,T0032	C032	57.594	0.3072
T0005	C040	29.665	0.2661
T0004,T0033	C038	59.043	0.1453
T0003,T0014	C009	99.443	0.1534
T0007,T0015	C037	58.856	0.1683
T0017,T0020	C018	55.293	0.5204
T0000,T0038	C051	43.902	0.1834
T0021,T0029	C067	47.018	0.0739
T0026	C030	45.792	0.5645
T0004,T0010	C056	32.755	0.5542
T0008,T0022	C053	84.925	0.1671
T0002,T0025	C006	36.760	0.1411
T0001,T0038	C035	69.870	0.0592
T0013,T0020	C035	33.809	0.1528
T0005,T0009	C037	40.145	0.1722
T0012,T0037	C072	64.405	0.0508
T0008,T0021	C004	25.443	0.3301
T0023,T0031	C020	65.386	0.6841
T0007	C074	10.000	0.4050
T0017,T0018	C060	36.378	0.1258
T0029,T0035	C038	57.082	0.3838
T0014,T0036	C002	53.992	0.1584
T0005,T0039	C024	52.243	0.0778
T0015	C037	38.244	0.6701
T0017,T0024	C046	31.830	0.5411
T0006,T0019	C043	41.031	0.3082
T0025	C036	12.025	0.1915
T0023,T0034	C032	90.617	0.3036
T0003,T0014	C016	76.600	0.4884
T0019,T0034	C051	49.445	0.1789
T0033,T0034	C035	57.798	0.3566
T0018,T0037	C009	54.335	0.3413
T0020,T0024	C051	39.911	0.3006
T0001,T0011	C046	80.143	0.3231
T0014,T0030	C062	81.173	0.0654
T0018,T0037	C071	98.526	0.6275
T0030	C008	37.848	0.6609
T0022,T0038	C042	27.594	0.5594
T0000,T0031	C062	73.335	0.7459
T0011,T0029	C027	62.314	0.4080
T0001,T0009	C027	20.928	0.4826
T0026,T0032	C011	42.964	0.3377
T0019,T0024	C040	71.419	0.2479
T0031,T0037	C042	29.984	0.1038
T0017,T0025	C057	89.036	0.3792
T0010,T0029	C051	60.280	0.1065
T0001,T0003	C028	44.387	0.3418
T0011,T0036	C056	41.700	0.5337
T0000,T0012	C000	39.759	0.2407
