task_id_list	courier_id	total_score	willingness
T0000	C000	43.8849	0.1198
T0000	C001	41.6487	0.1052
T0000	C002	52.6628	0.1373
T0000	C006	43.8846	0.1851
T0000	C007	43.7865	0.1037
T0000	C008	59.3922	0.1382
T0000	C009	31.8377	0.0530
T0000	C011	52.2918	0.0947
T0000	C012	56.2254	0.1614
T0000	C013	60.0153	0.1748
T0000	C014	39.2859	0.0742
T0000	C016	54.5976	0.1364
T0000	C017	41.2063	0.0560
T0000	C018	42.2569	0.0997
T0000	C019	30.5117	0.0309
T0000	C021	61.8208	0.1558
T0000	C022	45.7638	0.0711
T0000	C023	29.7915	0.0682
T0000	C024	44.9913	0.1525
T0000	C025	43.5497	0.2398
T0000	C026	62.3925	0.1797
T0000	C027	60.3305	0.2876
T0000	C028	47.5604	0.0913
T0000	C030	31.8279	0.0270
T0000	C031	53.6870	0.0598
T0000	C033	34.3506	0.0552
T0000	C034	33.3020	0.0504
T0000	C035	33.4867	0.0665
T0000	C036	29.5644	0.0343
T0000	C038	31.4384	0.0607
T0000	C039	45.5670	0.0505
T0000	C040	39.3545	0.0877
T0000	C042	59.6370	0.1752
T0000	C043	45.3328	0.0393
T0000	C045	42.1082	0.0574
T0000	C046	55.4762	0.1614
T0000	C047	46.8815	0.1642
T0000	C048	56.0217	0.1204
T0000	C049	49.8226	0.0412
T0000	C050	37.0421	0.0415
T0000	C051	52.8823	0.3310
T0000	C052	32.8583	0.0641
T0000	C053	58.0353	0.2325
T0000	C054	72.7244	0.2697
T0000	C056	56.7915	0.0597
T0000	C057	37.3319	0.0337
T0000	C058	33.0442	0.0153
T0000	C060	62.5840	0.2845
T0000	C061	55.6414	0.0729
T0000	C062	27.7082	0.0550
T0000	C064	49.5072	0.0458
T0000	C065	46.0446	0.1248
T0000	C066	33.6969	0.0838
T0000	C067	48.4851	0.0705
T0000	C068	33.1364	0.1494
T0000	C069	45.9737	0.0890
T0001	C001	44.2611	0.1144
T0001	C002	42.8769	0.1375
T0001	C003	36.4143	0.0870
T0001	C005	48.6503	0.0626
T0001	C006	36.0674	0.0299
T0001	C007	41.5936	0.0456
T0001	C008	35.2970	0.0976
T0001	C010	45.1205	0.0550
T0001	C011	51.7972	0.3357
T0001	C012	60.6588	0.1443
T0001	C013	41.5612	0.1863
T0001	C014	39.9259	0.0592
T0001	C017	36.3215	0.0950
T0001	C018	58.6275	0.0817
T0001	C019	58.8720	0.1800
T0001	C021	42.5276	0.0239
T0001	C022	55.5819	0.1377
T0001	C024	41.1115	0.0468
T0001	C025	54.3620	0.1832
T0001	C026	41.4257	0.1093
T0001	C027	43.8570	0.1162
T0001	C030	57.3907	0.1434
T0001	C031	47.8779	0.0407
T0001	C033	36.2239	0.0908
T0001	C034	33.6315	0.0667
T0001	C035	47.8886	0.0208
T0001	C036	44.5570	0.0170
T0001	C037	47.3341	0.0201
T0001	C038	42.8141	0.1237
T0001	C039	41.2265	0.0467
T0001	C040	46.1123	0.1221
T0001	C041	45.9627	0.2073
T0001	C042	46.5031	0.1629
T0001	C043	45.0685	0.1306
T0001	C044	62.3232	0.2143
T0001	C045	55.3361	0.1956
T0001	C047	46.8596	0.0488
T0001	C048	27.8843	0.0428
T0001	C050	52.1107	0.1826
T0001	C053	52.5257	0.0562
T0001	C054	47.8500	0.1974
T0001	C056	41.7869	0.1479
T0001	C057	47.7383	0.2713
T0001	C058	42.8417	0.1120
T0001	C059	35.5650	0.1419
T0001	C060	53.0580	0.3170
T0001	C061	53.9405	0.0684
T0001	C062	52.5699	0.0955
T0001	C064	68.3907	0.2497
T0001	C065	42.8326	0.0245
T0001	C066	44.2258	0.0898
T0001	C067	45.0629	0.0720
T0001	C069	35.5706	0.0974
T0002	C000	53.9702	0.1431
T0002	C001	47.3311	0.1242
T0002	C003	49.0786	0.1077
T0002	C004	67.2812	0.2415
T0002	C005	48.5581	0.0453
T0002	C006	33.8833	0.0492
T0002	C007	61.6123	0.3121
T0002	C008	54.0551	0.0808
T0002	C012	56.0396	0.1351
T0002	C013	56.4067	0.0746
T0002	C015	36.3928	0.0220
T0002	C016	44.3891	0.0424
T0002	C017	56.3525	0.0601
T0002	C018	55.1758	0.0797
T0002	C019	51.0996	0.0429
T0002	C021	41.3191	0.1971
T0002	C022	47.7044	0.0160
T0002	C023	33.2463	0.0627
T0002	C024	61.0861	0.1453
T0002	C025	51.3509	0.0485
T0002	C028	51.5951	0.0554
T0002	C029	27.4332	0.0582
T0002	C031	49.0602	0.1120
T0002	C032	42.5872	0.0654
T0002	C034	48.0937	0.0923
T0002	C036	50.0173	0.0544
T0002	C038	46.5336	0.0180
T0002	C040	59.6021	0.1999
T0002	C041	54.0655	0.2346
T0002	C043	45.9639	0.0274
T0002	C044	37.2988	0.0187
T0002	C045	40.0265	0.0633
T0002	C047	69.6966	0.3215
T0002	C049	35.8366	0.0937
T0002	C050	48.2691	0.2398
T0002	C051	39.8554	0.0360
T0002	C052	61.5169	0.1886
T0002	C053	48.7212	0.3287
T0002	C054	35.0857	0.0416
T0002	C055	33.1565	0.0869
T0002	C056	55.2334	0.0964
T0002	C057	52.1941	0.1441
T0002	C058	42.3371	0.1163
T0002	C059	31.8727	0.0193
T0002	C060	52.1029	0.0408
T0002	C062	47.5682	0.2019
T0002	C064	39.8914	0.1272
T0002	C065	53.3819	0.0793
T0002	C066	32.0599	0.0810
T0002	C067	35.5765	0.1912
T0002	C068	66.6307	0.2740
T0002	C069	45.5815	0.0446
T0003	C000	33.7584	0.0402
T0003	C001	39.0802	0.0285
T0003	C003	37.4422	0.0703
T0003	C004	47.2061	0.1349
T0003	C005	41.4622	0.0511
T0003	C006	37.4943	0.0652
T0003	C007	60.0913	0.2668
T0003	C008	39.2482	0.0362
T0003	C009	51.4999	0.1263
T0003	C010	40.7563	0.1880
T0003	C011	63.8253	0.1307
T0003	C012	60.6873	0.1323
T0003	C014	44.8713	0.0876
T0003	C015	53.5306	0.0573
T0003	C016	52.7822	0.2982
T0003	C017	69.2080	0.3998
T0003	C018	61.9183	0.2635
T0003	C019	44.8802	0.1445
T0003	C020	37.3145	0.0594
T0003	C021	45.5710	0.0407
T0003	C023	45.4808	0.0696
T0003	C025	47.2918	0.0689
T0003	C028	48.3860	0.0358
T0003	C029	56.0124	0.1722
T0003	C034	32.6356	0.0738
T0003	C035	52.7463	0.1877
T0003	C036	44.4252	0.1352
T0003	C037	59.5158	0.1049
T0003	C039	37.7884	0.0958
T0003	C040	44.1329	0.1472
T0003	C041	35.3051	0.0464
T0003	C042	39.1403	0.0347
T0003	C043	53.4973	0.0675
T0003	C044	45.5053	0.2058
T0003	C045	49.0109	0.1686
T0003	C046	28.1354	0.0553
T0003	C048	42.8927	0.1166
T0003	C049	52.3842	0.0439
T0003	C050	31.6069	0.0544
T0003	C051	54.4164	0.3195
T0003	C052	51.5044	0.0359
T0003	C053	48.9414	0.0181
T0003	C054	58.1908	0.1885
T0003	C056	68.1237	0.2180
T0003	C057	39.0268	0.1066
T0003	C058	26.4416	0.0301
T0003	C059	43.8429	0.0604
T0003	C060	49.4414	0.0571
T0003	C061	31.1759	0.0485
T0003	C063	38.0641	0.0481
T0003	C064	36.6466	0.1433
T0003	C065	54.7898	0.0483
T0003	C067	46.9109	0.0387
T0003	C068	50.1108	0.1525
T0003	C069	57.6754	0.0973
T0004	C000	75.1032	0.2847
T0004	C001	57.6937	0.0748
T0004	C002	30.5684	0.0568
T0004	C006	34.1388	0.1043
T0004	C007	31.8383	0.0530
T0004	C009	50.7094	0.0572
T0004	C010	35.7517	0.1965
T0004	C011	45.2723	0.1638
T0004	C013	33.6893	0.0600
T0004	C014	54.2783	0.1793
T0004	C015	39.8976	0.0353
T0004	C017	63.2353	0.2690
T0004	C018	45.5290	0.0410
T0004	C019	43.0485	0.1914
T0004	C020	49.2581	0.2104
T0004	C023	50.4677	0.0683
T0004	C024	26.4275	0.0262
T0004	C028	49.6891	0.0773
T0004	C029	61.9657	0.2747
T0004	C030	52.6113	0.0626
T0004	C031	49.5761	0.0625
