task_id_list	courier_id	total_score	willingness
T0000	C001	41.1677	0.4190
T0000	C003	51.9559	0.5199
T0000	C004	28.6081	0.5610
T0000	C005	29.9771	0.5816
T0000	C006	56.5409	0.4774
T0000	C007	44.5345	0.6043
T0000	C008	43.5749	0.7251
T0000	C010	20.9126	0.6994
T0000	C011	47.3158	0.4075
T0000	C012	24.1441	0.5218
T0000	C013	52.3672	0.1189
T0000	C014	49.3378	0.1928
T0000	C015	44.7325	0.4978
T0000	C016	37.4621	0.8100
T0000	C017	51.5990	0.3525
T0000	C018	58.2515	0.1666
T0000	C019	54.3664	0.5746
T0000	C020	52.4563	0.5402
T0000	C021	40.5153	0.4445
T0000	C022	42.5675	0.5324
T0000	C023	31.8622	0.3497
T0000	C025	45.8913	0.4383
T0000	C026	29.6936	0.2060
T0000	C027	49.5624	0.1887
T0000	C028	29.7062	0.2215
T0000	C029	50.1052	0.5387
T0000	C030	48.5502	0.3330
T0000	C031	45.8748	0.2751
T0000	C033	21.7027	0.4139
T0000	C035	42.2699	0.1645
T0000	C036	45.2351	0.1010
T0000	C037	47.3655	0.4161
T0001	C001	43.7702	0.1750
T0001	C002	25.6407	0.4774
T0001	C003	19.4786	0.3554
T0001	C004	44.9690	0.1531
T0001	C005	37.5415	0.1046
T0001	C006	23.8430	0.2829
T0001	C007	51.7474	0.4646
T0001	C009	35.8208	0.3531
T0001	C010	53.9364	0.2496
T0001	C011	19.6641	0.5331
T0001	C012	41.0892	0.6460
T0001	C013	26.2313	0.1558
T0001	C014	34.7932	0.6236
T0001	C015	44.9251	0.2232
T0001	C016	57.7334	0.2609
T0001	C017	43.3761	0.2621
T0001	C018	39.2619	0.5773
T0001	C019	40.2796	0.5682
T0001	C020	29.1338	0.3240
T0001	C021	53.6304	0.3670
T0001	C022	42.6455	0.1829
T0001	C023	15.1532	0.3291
T0001	C024	43.8776	0.5537
T0001	C025	50.7749	0.2720
T0001	C026	22.0534	0.2769
T0001	C027	42.9070	0.3055
T0001	C028	38.3122	0.2942
T0001	C030	50.3913	0.3180
T0001	C031	28.6102	0.2099
T0001	C032	31.7378	0.5810
T0001	C034	44.8736	0.6255
T0001	C036	49.8697	0.5033
T0001	C037	19.6254	0.5392
T0002	C000	33.0926	0.3190
T0002	C001	55.0524	0.5212
T0002	C002	40.5363	0.3410
T0002	C003	34.3486	0.2230
T0002	C005	53.1184	0.5621
T0002	C006	22.9073	0.2912
T0002	C007	47.1241	0.2877
T0002	C009	24.4942	0.7287
T0002	C010	46.5817	0.5225
T0002	C011	35.0101	0.3071
T0002	C012	47.8027	0.1391
T0002	C013	41.5821	0.3779
