task_id_list	courier_id	total_score	willingness
T0002,T0005	C010	79.142	0.3300
T0003,T0004	C009	49.719	0.1188
T0002,T0004	C010	77.757	0.2851
T0003,T0005	C009	75.940	0.4782
T0004	C010	31.050	0.3458
T0003,T0004	C010	41.061	0.6317
T0004,T0005	C000	71.037	0.2054
T0003	C008	10.000	0.9481
T0002,T0004	C008	74.885	0.4512
T0002,T0005	C002	54.246	0.3431
T0000	C010	21.476	0.3258
T0001,T0003	C008	45.469	0.5631
T0001,T0005	C000	36.489	0.7885
T0003	C009	29.680	0.6369
T0000	C003	10.000	0.7584
T0003,T0005	C011	75.898	0.3607
T0000,T0002	C005	46.801	0.4278
T0001	C000	21.256	0.9390
T0000	C006	17.483	0.9500
T0004	C001	27.882	0.7975
T0000,T0005	C001	67.417	0.1888
T0003,T0005	C006	54.765	0.1645
T0001,T0002	C011	75.011	0.3835
T0004	C005	15.458	0.2994
T0004,T0005	C007	24.953	0.2355
T0000,T0005	C009	60.472	0.3056
T0000,T0004	C000	35.626	0.2242
T0002	C011	29.397	0.8434
T0004	C007	16.128	0.8061
T0002	C009	21.878	0.5613
T0001,T0002	C004	45.975	0.5424
T0002,T0005	C003	90.075	0.1714
T0001,T0002	C007	87.184	0.1258
T0004	C008	27.564	0.9500
T0000,T0002	C006	42.598	0.2831
T0000,T0002	C002	50.522	0.9363
T0003,T0004	C006	47.612	0.4771
T0001,T0002	C008	55.597	0.2605
T0001,T0004	C008	96.104	0.3485
T0002,T0003	C008	31.527	0.6616
T0003,T0005	C002	53.397	0.1393
T0003,T0005	C004	75.879	0.0726
T0003,T0004	C001	38.952	0.6113
T0002	C006	10.964	0.9500
T0001,T0003	C004	20.536	0.2255
T0004	C006	37.251	0.5945
T0000,T0004	C005	35.851	0.3874
T0002,T0005	C000	80.957	0.2390
T0003,T0005	C005	52.456	0.3086
T0005	C009	35.264	0.6937
T0000,T0005	C000	35.729	0.9500
T0000,T0003	C002	62.151	0.8732
T0004	C003	14.397	0.6110
T0000,T0005	C005	39.785	0.5275
T0000,T0001	C010	74.180	0.4300
T0001,T0004	C010	50.000	0.2670
T0000,T0005	C002	39.831	0.1376
T0001,T0005	C008	34.784	0.2622
T0000,T0004	C009	70.751	0.7186
T0000,T0004	C001	56.457	0.3233
T0000,T0001	C001	71.221	0.1214
T0001,T0005	C010	87.151	0.2109
T0000,T0003	C011	48.109	0.3475
T0002,T0004	C006	46.992	0.4654
T0003,T0005	C008	43.323	0.2560
T0001	C006	17.698	0.4373
T0002,T0003	C009	66.786	0.5544
T0001,T0003	C006	46.773	0.4569
T0000,T0001	C009	37.505	0.8383
T0000,T0001	C007	51.802	0.5182
T0003,T0005	C001	91.413	0.4152
T0001,T0005	C002	30.299	0.8840
T0004,T0005	C008	62.567	0.0112
T0000	C007	27.129	0.9175
T0005	C008	20.378	0.6947
T0001,T0004	C003	76.020	0.0925
T0000,T0005	C007	75.643	0.5259
T0001	C002	10.000	0.7574
T0005	C002	10.000	0.9500
T0001	C011	24.671	0.9500
T0002,T0004	C009	44.379	0.2229
T0001,T0003	C003	74.951	0.6713
T0000,T0004	C004	28.464	0.2598
T0003,T0005	C010	53.236	0.2032
T0001	C004	15.706	0.9500
T0000,T0003	C010	36.935	0.2353
T0002,T0004	C000	55.530	0.2608
T0000,T0004	C002	64.074	0.2421
T0002	C003	22.044	0.5948
T0000,T0004	C010	62.839	0.4109
T0001,T0003	C002	49.514	0.2001
T0000,T0005	C006	58.684	0.3910
T0002,T0004	C007	83.305	0.0524
T0002,T0003	C007	88.581	0.3706
T0001,T0002	C010	60.187	0.0908
T0001,T0002	C001	81.540	0.6497
T0001,T0005	C004	41.079	0.3840
T0000,T0002	C001	42.628	0.1785
T0002,T0003	C006	63.563	0.3053
T0005	C006	21.558	0.4948
T0003	C011	37.095	0.9500
T0001,T0005	C001	97.722	0.1597
T0001,T0003	C011	44.845	0.2145
T0002,T0005	C004	33.449	0.3760
T0003	C003	18.778	0.9500
T0000,T0003	C006	25.458	0.2080
T0002,T0005	C005	85.954	0.2158
T0002,T0004	C011	68.364	0.5016
T0001,T0003	C005	70.514	0.3195
T0000,T0003	C009	56.372	0.6324
T0000,T0002	C007	94.508	0.1813
T0000,T0003	C001	55.739	0.3945
T0000,T0001	C005	41.063	0.5085
T0002,T0004	C002	68.936	0.9500
T0001,T0003	C001	42.670	0.1857
T0000,T0002	C004	58.819	0.2596
T0001	C008	14.551	0.9500
T0001,T0004	C007	51.073	0.2923
T0004,T0005	C004	89.203	0.3643
T0001,T0005	C003	78.569	0.2395
