task_id_list	courier_id	total_score	willingness
T0000,T0003	C001	82.701	0.8546
T0000,T0003	C004	76.789	0.1081
T0003,T0004	C008	46.866	0.4322
T0000,T0002	C009	65.114	0.1495
T0003	C011	36.362	0.3647
T0001,T0005	C011	93.936	0.0744
T0000	C004	21.465	0.8670
T0000,T0001	C000	34.559	0.3248
T0000,T0002	C007	70.465	0.1696
T0000,T0005	C006	82.666	0.0933
T0000	C009	26.921	0.2975
T0001,T0002	C000	45.336	0.1172
T0002,T0003	C007	65.721	0.5547
T0003,T0004	C004	52.046	0.0128
T0000,T0004	C009	56.925	0.4661
T0000,T0005	C002	79.006	0.4762
T0005	C000	46.864	0.8293
T0001,T0005	C005	73.708	0.5276
T0002	C000	18.436	0.9500
T0004,T0005	C004	76.236	0.1788
T0003,T0005	C007	48.524	0.1395
T0004,T0005	C002	32.157	0.7202
T0001,T0005	C008	58.521	0.3999
T0004	C005	10.000	0.3480
T0000,T0002	C006	45.776	0.1174
T0002,T0004	C002	51.997	0.1526
T0002,T0003	C010	44.485	0.1984
T0001,T0004	C008	57.266	0.1912
T0000,T0003	C010	80.232	0.2236
T0001	C002	22.431	0.6351
T0002,T0004	C004	59.474	0.1741
T0004	C000	10.000	0.9500
T0003,T0005	C008	57.730	0.3849
T0002,T0003	C005	64.563	0.9207
T0000,T0002	C001	22.789	0.6395
T0002	C001	10.000	0.4516
T0003,T0004	C000	60.458	0.0100
T0001,T0003	C003	38.189	0.0996
T0000,T0001	C009	28.666	0.4406
T0003	C002	37.100	0.9500
T0002,T0005	C002	34.970	0.2085
T0002,T0005	C011	38.463	0.1986
T0000	C005	10.000	0.9500
T0001,T0002	C004	46.832	0.2491
T0001	C005	36.557	0.6840
T0002,T0003	C011	73.828	0.4306
T0004,T0005	C011	52.498	0.9256
T0000,T0003	C008	62.836	0.6999
T0002,T0005	C006	43.335	0.5874
T0002	C005	10.374	0.9343
T0000,T0004	C010	41.254	0.6304
T0005	C007	45.410	0.4725
T0000	C006	41.754	0.3603
T0003,T0005	C009	72.398	0.2317
T0004	C010	18.892	0.5884
T0004,T0005	C001	62.516	0.3266
T0003,T0005	C002	39.354	0.2700
T0003,T0004	C006	52.122	0.5391
T0001,T0004	C003	58.944	0.0111
T0002,T0004	C007	75.048	0.1481
T0000,T0003	C002	53.543	0.2314
T0000,T0001	C006	44.914	0.9500
T0002,T0003	C006	33.621	0.0343
T0001,T0002	C006	40.198	0.2993
T0001	C006	25.636	0.9500
T0002,T0003	C000	45.435	0.6354
T0001,T0002	C011	64.833	0.2611
T0003,T0004	C010	38.349	0.0792
T0000,T0005	C001	37.425	0.9014
T0002,T0004	C000	60.794	0.3371
T0003	C001	10.198	0.7171
T0003,T0004	C009	52.782	0.1506
T0002,T0004	C008	45.600	0.1970
T0000,T0001	C001	23.985	0.2124
T0001,T0005	C002	48.059	0.5209
T0002,T0003	C009	61.969	0.3734
T0000,T0004	C007	69.148	0.4489
T0003,T0005	C006	65.359	0.5438
T0001,T0005	C004	74.240	0.5639
T0001,T0002	C008	53.155	0.7209
T0001,T0002	C009	66.153	0.3519
T0005	C005	25.506	0.7360
T0002	C003	10.000	0.7892
T0004,T0005	C000	49.441	0.3096
T0002	C008	48.278	0.5156
T0001,T0003	C010	54.222	0.1158
T0001,T0002	C003	29.798	0.8127
T0001,T0003	C007	58.431	0.0576
T0001,T0004	C006	53.351	0.8899
T0000,T0002	C008	72.265	0.3602
T0001,T0004	C002	65.203	0.4454
T0005	C011	20.993	0.5365
T0000	C010	16.610	0.9500
T0002,T0003	C004	30.008	0.5912
T0003,T0005	C003	48.922	0.4189
T0003,T0005	C004	32.523	0.1888
T0003,T0004	C001	64.771	0.2499
T0000,T0002	C002	57.983	0.4009
T0001,T0003	C001	52.434	0.6445
T0002,T0005	C005	43.308	0.3181
T0000,T0005	C003	65.164	0.2246
T0003,T0004	C007	63.329	0.9364
T0001	C010	34.818	0.7784
T0002,T0004	C011	99.508	0.3121
T0000,T0005	C011	38.337	0.1691
T0005	C010	18.573	0.9500
T0001	C004	41.944	0.9500
T0000,T0001	C008	65.291	0.0294
T0000,T0001	C004	69.267	0.4702
T0000,T0005	C007	61.738	0.5214
T0001,T0002	C010	59.445	0.2530
T0001,T0003	C005	50.714	0.2608
T0000,T0004	C006	37.421	0.2593
T0001	C003	26.695	0.5646
T0004	C007	19.535	0.9500
T0000,T0001	C002	45.729	0.9500
T0001,T0005	C003	63.341	0.3125
T0000,T0005	C008	58.753	0.4170
T0000,T0001	C011	59.882	0.4469
T0002,T0004	C005	70.534	0.3986
