task_id_list	courier_id	total_score	willingness
T0003,T0005	C003	55.281	0.1112
T0003	C003	38.368	0.9460
T0001,T0002	C001	42.450	0.2394
T0003	C010	24.577	0.2646
T0002,T0005	C000	62.065	0.3393
T0001	C006	23.345	0.3842
T0001,T0003	C002	72.804	0.1284
T0002	C011	40.924	0.9304
T0002	C002	10.000	0.8036
T0000,T0004	C006	32.900	0.5320
T0004	C000	26.510	0.4178
T0000,T0004	C004	37.846	0.1799
T0000,T0005	C003	30.502	0.2703
T0000,T0004	C010	62.764	0.6328
T0003,T0004	C002	43.177	0.1692
T0003,T0004	C008	55.338	0.1799
T0000,T0005	C002	39.526	0.9457
T0005	C002	28.739	0.4293
T0000,T0004	C002	69.987	0.1006
T0002,T0003	C008	43.204	0.0642
T0003,T0004	C009	72.366	0.7840
T0001,T0002	C008	48.989	0.1140
T0002,T0005	C010	60.821	0.9500
T0002,T0003	C003	79.429	0.8975
T0001	C010	23.548	0.4179
T0001,T0003	C005	72.407	0.3564
T0004,T0005	C009	62.233	0.3510
T0002	C010	19.177	0.3870
T0000,T0002	C006	31.986	0.0675
T0000,T0001	C009	86.333	0.1824
T0002	C008	28.472	0.2025
T0002,T0004	C004	62.537	0.3777
T0002,T0004	C009	50.652	0.5510
T0001	C005	48.489	0.9500
T0003,T0004	C007	59.392	0.4547
T0001,T0004	C005	45.106	0.1609
T0000,T0002	C010	44.992	0.1423
T0004,T0005	C000	96.249	0.1389
T0001,T0005	C007	70.082	0.7443
T0001	C003	16.144	0.2733
T0000	C007	41.589	0.9500
T0001	C001	48.444	0.9056
T0000,T0001	C003	59.963	0.0100
T0002,T0004	C003	74.502	0.8855
T0003	C004	17.604	0.9500
T0003,T0005	C000	66.502	0.6755
T0000,T0001	C011	60.854	0.6527
T0001,T0004	C000	27.993	0.6795
T0002,T0004	C008	58.430	0.7876
T0000,T0002	C008	61.886	0.2401
T0000,T0001	C005	63.411	0.1898
T0000,T0005	C010	87.930	0.7214
T0003,T0004	C005	41.436	0.1559
T0000	C008	11.130	0.6946
T0003,T0004	C011	64.986	0.5326
T0003	C011	10.000	0.2570
T0000	C000	19.565	0.9500
T0002,T0003	C005	55.870	0.4758
T0001,T0004	C001	21.016	0.2162
T0003,T0005	C006	47.572	0.1674
T0000,T0004	C000	72.731	0.2270
T0004	C006	51.723	0.9500
T0000,T0001	C004	65.392	0.4963
T0002	C001	10.000	0.4863
T0004,T0005	C007	75.390	0.3489
T0000	C001	32.233	0.3141
T0001,T0003	C009	37.851	0.4637
T0005	C008	13.705	0.8014
T0003,T0005	C009	82.460	0.9500
T0000,T0005	C001	36.045	0.5332
T0001,T0003	C010	48.002	0.0937
T0003	C008	10.000	0.9173
T0002,T0003	C007	40.636	0.4399
T0002,T0005	C008	21.015	0.2049
T0004,T0005	C003	63.780	0.4916
T0004	C003	19.928	0.3095
T0000,T0004	C007	35.167	0.0941
T0001,T0002	C006	43.972	0.4411
T0003	C007	10.879	0.6043
T0000,T0003	C004	67.360	0.3104
T0001,T0005	C008	52.752	0.0647
T0000,T0001	C010	63.069	0.3368
T0003,T0004	C010	77.049	0.1331
T0004,T0005	C001	60.707	0.4207
T0001	C008	13.484	0.6127
T0002,T0005	C006	53.975	0.5236
T0001,T0002	C002	40.290	0.5096
T0001,T0005	C005	67.912	0.5896
T0003	C009	32.996	0.3536
T0002	C004	15.044	0.2990
T0004	C008	31.470	0.6718
T0001,T0002	C000	36.220	0.3894
T0002,T0004	C002	58.719	0.5988
T0000	C009	21.430	0.7187
T0002,T0005	C002	54.976	0.1122
T0000	C005	22.824	0.9500
T0000,T0005	C007	32.430	0.2683
T0000,T0003	C006	35.231	0.3299
T0001,T0002	C011	37.886	0.3612
T0004,T0005	C006	72.034	0.3015
T0000,T0002	C004	45.785	0.5881
T0001,T0005	C002	64.254	0.0118
T0000,T0001	C006	42.382	0.3913
T0002	C007	36.255	0.7439
T0002,T0004	C006	57.567	0.8164
T0000,T0003	C007	63.994	0.2423
T0001,T0002	C005	86.691	0.0848
T0001,T0003	C007	75.946	0.4468
T0001,T0002	C003	47.974	0.1624
T0002	C005	10.000	0.6837
T0004	C009	29.219	0.5976
T0002,T0005	C003	69.136	0.3956
T0001	C002	36.805	0.9500
T0000,T0004	C005	57.565	0.3147
T0000,T0003	C009	45.976	0.4989
T0004,T0005	C005	34.420	0.3497
T0000,T0002	C009	46.457	0.1757
T0005	C011	38.553	0.9500
T0001,T0004	C006	63.306	0.1255
T0001,T0003	C003	56.365	0.5619
