task_id_list	courier_id	total_score	willingness
T0000	C001	23.017	0.5416
T0000,T0002	C001	26.158	0.1783
T0002	C006	15.382	0.7032
T0000,T0001	C007	54.688	0.5291
T0001,T0003	C003	31.478	0.1266
T0001,T0004	C010	35.802	0.3075
T0000	C000	20.255	0.6310
T0002,T0003	C006	35.997	0.2851
T0002,T0004	C005	37.372	0.6189
T0002	C001	20.172	0.2237
T0002,T0005	C011	95.718	0.4345
T0000,T0001	C000	48.904	0.3370
T0004,T0005	C001	87.989	0.1057
T0001,T0003	C004	57.758	0.5624
T0001,T0002	C006	57.368	0.0920
T0001	C001	12.940	0.9500
T0002	C004	29.837	0.9500
T0000,T0004	C006	69.505	0.2092
T0002,T0004	C007	89.890	0.6406
T0000	C008	33.702	0.9500
T0004	C008	26.841	0.5069
T0002,T0005	C005	90.637	0.1041
T0005	C006	26.974	0.4834
T0001,T0003	C010	41.995	0.3421
T0000,T0002	C011	50.209	0.1966
T0003,T0005	C007	69.288	0.5840
T0000,T0003	C001	39.661	0.2417
T0004,T0005	C000	61.147	0.1533
T0004	C003	30.064	0.4380
T0000,T0004	C009	36.077	0.2316
T0004	C007	30.918	0.9500
T0004,T0005	C004	73.781	0.3643
T0003,T0005	C008	43.316	0.3485
T0000,T0005	C008	84.652	0.1650
T0004	C010	33.938	0.3973
T0003,T0004	C000	45.950	0.4752
T0001,T0004	C008	61.455	0.2636
T0003,T0004	C008	66.842	0.3294
T0003	C007	10.581	0.8011
T0003,T0005	C005	74.715	0.9425
T0003,T0004	C003	65.564	0.1090
T0000,T0001	C006	35.005	0.5232
T0002,T0005	C003	67.099	0.6037
T0000,T0003	C010	50.908	0.2590
T0001,T0003	C006	60.197	0.3352
T0001,T0002	C002	61.306	0.9367
T0004,T0005	C011	69.349	0.2785
T0003,T0005	C010	43.311	0.5040
T0001,T0002	C009	54.866	0.9500
T0002,T0003	C002	25.923	0.5120
T0003,T0004	C011	78.675	0.4335
T0000,T0005	C000	34.986	0.8863
T0004	C006	14.762	0.9500
T0001,T0003	C000	61.240	0.4393
T0000,T0003	C007	42.812	0.5627
T0000,T0001	C003	58.992	0.7558
T0001,T0004	C001	40.573	0.2981
T0002,T0003	C008	35.749	0.1241
T0001,T0004	C005	22.403	0.3396
T0001,T0004	C004	44.565	0.1909
T0002,T0003	C007	85.607	0.3958
T0000	C003	53.105	0.8680
T0000,T0004	C000	43.079	0.8827
T0000,T0003	C000	50.491	0.9139
T0004	C009	17.150	0.8029
T0000,T0004	C003	59.527	0.2394
T0003	C010	49.018	0.4498
T0001	C008	15.394	0.9500
T0000,T0005	C003	96.240	0.4362
T0003,T0004	C009	61.704	0.4484
T0001,T0005	C009	57.792	0.1803
T0000,T0001	C009	48.092	0.2358
T0002,T0004	C006	57.797	0.0538
T0001,T0005	C002	51.344	0.4155
T0001	C003	28.999	0.9500
T0003	C002	43.637	0.9500
T0001,T0003	C011	75.352	0.2185
T0001,T0004	C011	59.821	0.9218
T0004,T0005	C003	59.176	0.5698
T0000	C011	12.049	0.6980
T0000,T0002	C010	52.592	0.1850
T0001,T0005	C003	51.697	0.2140
T0005	C007	10.000	0.7954
T0003,T0004	C006	75.857	0.1465
T0000,T0001	C010	42.667	0.2409
T0003	C000	21.382	0.7153
T0002	C008	27.126	0.9500
T0000,T0005	C011	69.254	0.3440
T0000,T0001	C001	64.286	0.5300
T0001,T0002	C001	58.136	0.1724
T0000,T0002	C000	66.884	0.5904
T0002	C003	35.166	0.5272
T0002,T0005	C008	53.457	0.5488
T0002	C009	16.204	0.6261
T0002,T0004	C003	85.711	0.8167
T0002,T0003	C003	55.393	0.2878
T0002	C002	54.081	0.2480
T0001,T0004	C007	62.944	0.6021
T0001,T0004	C003	42.664	0.3149
T0002,T0004	C001	54.076	0.2832
T0002,T0004	C010	17.859	0.2028
T0001,T0003	C008	76.959	0.3263
T0000,T0004	C004	18.050	0.6016
T0002	C005	33.444	0.2301
T0002,T0004	C000	75.505	0.6326
T0002	C007	24.825	0.6981
T0001,T0005	C007	52.316	0.9404
T0003,T0005	C004	58.934	0.0776
T0000,T0004	C010	60.952	0.7148
T0000,T0005	C006	68.083	0.3118
T0004,T0005	C005	46.765	0.1266
T0003,T0005	C006	63.676	0.4363
T0003,T0004	C001	28.103	0.0865
T0000,T0004	C001	43.712	0.4455
T0001,T0005	C011	72.861	0.2848
T0005	C002	28.022	0.7085
T0000	C004	27.174	0.6930
T0002,T0005	C009	48.417	0.6357
T0003,T0005	C000	77.132	0.7002
T0000,T0001	C011	73.257	0.6545
