task_id_list	courier_id	total_score	willingness
T0018,T0027	C062	51.132	0.5714
T0005,T0016	C024	56.234	0.3679
T0003,T0038	C013	43.682	0.5909
T0024,T0027	C050	67.628	0.0100
T0002,T0004	C033	10.000	0.1224
T0011,T0018	C073	39.815	0.6486
T0012,T0021	C062	61.907	0.0135
T0007,T0011	C054	31.662	0.6336
T0018,T0031	C048	63.203	0.1549
T0003,T0026	C025	47.326	0.1006
T0001,T0038	C007	91.803	0.1061
T0009,T0015	C026	100.000	0.1854
T0016,T0036	C024	48.138	0.1368
T0024,T0037	C033	84.148	0.1474
T0011,T0025	C028	74.732	0.0723
T0004,T0031	C057	80.174	0.1251
T0022,T0038	C066	61.269	0.1927
T0003,T0016	C041	47.863	0.6476
T0004,T0024	C002	60.010	0.0434
T0004,T0031	C021	80.134	0.2763
T0012,T0023	C067	91.628	0.0100
T0031,T0036	C043	61.730	0.0371
T0007,T0039	C046	31.708	0.0100
T0009,T0036	C035	63.818	0.1565
T0001,T0009	C063	33.405	0.6185
T0010,T0012	C017	56.090	0.0398
T0010,T0015	C049	31.201	0.2165
T0000,T0009	C075	48.589	0.0100
T0025,T0033	C073	48.075	0.2011
T0012,T0015	C004	87.152	0.4176
T0016,T0027	C030	81.474	0.2098
T0012,T0021	C006	52.263	0.2625
T0015,T0016	C029	48.169	0.1523
T0012,T0027	C054	58.869	0.3686
T0002,T0008	C027	31.820	0.0773
T0006,T0015	C049	87.018	0.1636
T0006,T0018	C061	83.056	0.1953
T0006,T0018	C013	70.060	0.5982
T0020,T0037	C039	95.154	0.8121
T0000	C065	10.000	0.3705
T0004,T0038	C065	56.034	0.3331
T0018,T0024	C026	59.897	0.7791
T0002,T0007	C076	88.493	0.4969
T0016,T0032	C043	89.878	0.3409
T0010,T0036	C036	29.595	0.0100
T0015,T0038	C017	35.533	0.5182
T0000,T0018	C073	75.826	0.2441
T0003,T0034	C071	58.972	0.0820
T0017,T0038	C011	70.205	0.1656
T0015,T0032	C044	59.690	0.3966
T0000,T0023	C044	66.026	0.1719
T0000,T0017	C069	36.149	0.0731
T0005,T0036	C023	76.975	0.4891
T0008,T0020	C037	58.305	0.2749
T0003,T0008	C011	33.353	0.0576
T0017,T0038	C069	58.847	0.5163
T0028,T0029	C039	39.812	0.5026
T0004,T0015	C052	56.815	0.4504
T0016,T0028	C048	47.122	0.1340
T0010,T0020	C073	85.707	0.8666
T0023,T0033	C076	52.184	0.2318
T0001,T0002	C039	52.616	0.1456
T0029,T0038	C057	30.117	0.3181
T0013,T0023	C074	53.447	0.4547
