task_id_list	courier_id	total_score	willingness
T0001,T0012	C022	45.589	0.4307
T0009,T0010	C026	40.438	0.1158
T0000,T0007	C015	80.681	0.6328
T0011,T0013	C011	37.963	0.3400
T0004,T0008	C015	74.617	0.6012
T0010,T0012	C016	28.279	0.9092
T0000,T0014	C028	65.052	0.3421
T0000,T0009	C023	100.000	0.1526
T0008,T0014	C027	53.075	0.2000
T0003,T0010	C025	37.088	0.4011
T0007,T0013	C013	69.474	0.0100
T0003,T0004	C018	74.850	0.3169
T0006,T0010	C016	42.472	0.0424
T0004,T0005	C022	40.998	0.0795
T0007	C011	43.258	0.3232
T0011	C026	10.573	0.9500
T0012	C005	10.000	0.7864
T0012,T0014	C027	54.069	0.0115
T0008,T0014	C025	70.539	0.3925
T0007	C004	33.009	0.8655
T0012,T0014	C013	33.459	0.2994
T0007,T0012	C003	96.840	0.2553
T0000,T0001	C009	60.816	0.6062
T0003,T0009	C011	58.343	0.4454
T0009,T0014	C002	64.191	0.1953
T0003,T0011	C012	87.740	0.3411
T0000,T0006	C022	62.851	0.3915
T0008,T0009	C009	61.960	0.0533
T0005,T0011	C002	80.834	0.3560
T0005,T0006	C007	42.796	0.6789
T0002	C029	34.314	0.5394
T0006,T0011	C019	33.470	0.2068
T0005,T0009	C013	62.022	0.1147
T0014	C020	21.911	0.9498
T0008,T0009	C018	69.508	0.1708
T0006,T0010	C009	25.065	0.7432
T0004,T0007	C018	29.275	0.3664
T0005,T0006	C021	65.021	0.4467
T0000,T0007	C022	33.033	0.2191
T0008	C006	37.993	0.5332
T0001,T0008	C010	42.996	0.2238
T0006,T0014	C014	57.223	0.0781
T0002,T0014	C015	60.046	0.3385
T0008,T0014	C000	67.581	0.0970
T0000,T0009	C000	36.444	0.4448
T0000,T0011	C020	44.925	0.8800
T0000,T0009	C012	50.767	0.0731
T0013,T0014	C008	42.014	0.5962
T0003,T0008	C011	64.009	0.4230
T0002,T0006	C014	60.112	0.3984
T0006,T0011	C018	47.582	0.0973
T0007,T0011	C025	56.418	0.3888
T0000	C008	22.630	0.8569
T0004,T0014	C020	48.188	0.8287
T0000,T0003	C018	50.408	0.3386
T0008,T0012	C017	65.523	0.8714
T0010	C012	10.000	0.2816
T0004,T0005	C024	23.823	0.0167
T0006,T0012	C010	50.828	0.2114
T0007,T0012	C024	69.387	0.0724
T0006,T0007	C017	37.880	0.8874
T0002,T0005	C015	66.953	0.6683
T0000,T0012	C013	60.563	0.1329
T0002,T0011	C025	88.009	0.1798
T0007,T0013	C027	66.697	0.2372
T0006,T0011	C004	64.494	0.2964
T0010,T0012	C017	31.731	0.5167
T0004,T0009	C020	71.559	0.5720
T0000,T0013	C015	53.222	0.4779
T0007,T0012	C028	60.818	0.2485
T0006,T0008	C022	60.983	0.6583
T0000,T0011	C022	72.715	0.4231
T0006,T0011	C002	78.583	0.2672
T0006,T0011	C001	52.652	0.9412
T0002,T0013	C023	62.916	0.2477
T0003,T0005	C026	40.044	0.2590
T0008,T0012	C007	42.145	0.0136
T0001,T0002	C001	79.427	0.2458
T0000,T0013	C003	43.751	0.4721
T0004,T0006	C025	48.404	0.2285
T0000,T0011	C018	45.510	0.1314
T0004,T0007	C010	73.436	0.5984
T0001,T0004	C007	66.163	0.4461
T0003	C024	45.666	0.4809
T0003,T0012	C019	48.656	0.3508
T0010,T0011	C022	84.309	0.4836
T0000,T0010	C019	82.224	0.1943
T0007,T0008	C023	31.515	0.2832
T0002,T0007	C024	57.352	0.5772
T0006,T0009	C009	22.299	0.2158
T0001,T0009	C011	24.658	0.4167
T0002,T0014	C023	39.912	0.0619
T0004,T0010	C025	58.611	0.2148
T0002,T0003	C024	73.798	0.3049
T0010,T0012	C004	93.759	0.7071
T0000,T0001	C015	21.538	0.1850
T0006,T0010	C010	65.554	0.1377
T0003,T0006	C027	65.465	0.4661
T0005,T0007	C018	44.705	0.0155
T0008	C017	45.961	0.3511
T0006,T0009	C000	100.000	0.0536
T0009,T0014	C000	29.664	0.3494
T0003,T0005	C009	100.000	0.0468
T0002,T0012	C029	66.397	0.0807
T0001,T0007	C007	34.283	0.2785
T0002	C012	23.527	0.5500
T0003,T0008	C017	52.928	0.6382
T0000,T0005	C018	54.231	0.1880
T0008,T0014	C021	36.733	0.0781
T0007,T0012	C011	100.000	0.3421
T0002,T0007	C013	29.051	0.8948
T0011	C021	10.000	0.4454
T0004	C001	36.211	0.3392
T0003,T0013	C002	66.685	0.0100
T0001,T0005	C000	99.664	0.5324
T0003	C018	39.932	0.1124
T0006,T0008	C012	55.593	0.1523
T0001,T0004	C023	35.633	0.2326
T0006,T0009	C014	45.881	0.4934
T0007	C000	25.467	0.9500
T0002,T0006	C015	49.791	0.3400
T0010,T0012	C008	38.848	0.7081
T0006,T0011	C020	37.815	0.2895
T0009,T0011	C001	69.733	0.5408
T0004,T0014	C027	46.516	0.1859
T0009,T0010	C006	100.000	0.7102
T0003,T0007	C017	98.049	0.2585
T0002,T0006	C000	31.233	0.0576
T0004,T0012	C020	52.770	0.7760
T0011,T0013	C023	67.031	0.3668
T0006,T0013	C010	31.590	0.1912
T0006,T0008	C029	30.988	0.0359
T0009,T0010	C007	53.831	0.5096
T0007,T0009	C014	100.000	0.8033
T0008	C028	18.868	0.2551
T0003,T0010	C014	53.524	0.4510
T0005,T0010	C005	68.120	0.0583
T0007,T0009	C008	64.970	0.1218
T0002,T0013	C000	53.721	0.3445
T0006,T0014	C000	62.206	0.3772
T0004	C005	30.536	0.5445
T0005,T0009	C005	63.139	0.3631
T0000,T0004	C027	69.013	0.0480
T0001,T0014	C006	55.742	0.9500
T0004,T0012	C013	79.613	0.1109
T0005,T0012	C020	70.930	0.3357
T0004,T0006	C016	35.531	0.1819
T0003,T0007	C002	52.746	0.1371
T0008,T0009	C004	53.485	0.1045
T0007,T0013	C014	79.532	0.1809
T0004,T0009	C014	28.295	0.2552
T0003,T0009	C027	100.000	0.5749
T0010,T0012	C026	91.279	0.2038
T0009,T0011	C028	72.789	0.6484
T0000,T0007	C001	100.000	0.3987
T0006,T0007	C019	87.159	0.1313
T0008	C020	37.728	0.9316
T0003,T0013	C014	38.824	0.7805
T0000,T0008	C001	79.153	0.1894
T0000,T0013	C012	46.240	0.5429
T0002,T0013	C012	53.071	0.3761
T0000	C016	46.032	0.7360
T0002,T0006	C027	31.667	0.1950
T0003,T0014	C016	51.780	0.2857
T0010,T0011	C027	52.022	0.2149
T0008,T0013	C017	46.726	0.4431
T0013,T0014	C003	89.123	0.1335
T0000	C024	13.963	0.4113
T0003,T0012	C014	32.909	0.2505
T0002,T0009	C006	32.910	0.3416
T0007	C028	10.700	0.5763
T0000,T0003	C006	63.823	0.0121
T0004,T0013	C016	35.842	0.6002
T0004,T0007	C021	49.638	0.6834
T0000,T0009	C007	77.798	0.1834
T0000,T0008	C009	46.584	0.1032
T0000,T0010	C027	67.414	0.3507
T0004,T0013	C021	40.237	0.2580
T0004,T0009	C019	90.211	0.4450
T0005,T0012	C028	98.397	0.3563
T0002,T0009	C014	67.234	0.4317
T0002,T0008	C022	45.158	0.6783
T0008,T0009	C016	100.000	0.2617
T0004,T0011	C022	90.497	0.1979
T0004,T0010	C004	83.792	0.2654
T0000,T0010	C008	82.634	0.3143
T0010,T0013	C015	57.160	0.5686
T0006,T0013	C005	45.111	0.9500
T0004,T0007	C002	62.089	0.0100
T0000,T0011	C021	48.315	0.9425
T0006,T0012	C021	64.541	0.2479
T0001	C019	16.053	0.5879
T0011	C000	42.283	0.9439
T0000,T0012	C019	80.188	0.7328
T0001,T0010	C024	85.976	0.3962
