task_id_list	courier_id	total_score	willingness
T0000,T0004	C013	76.949	0.0107
T0006,T0008	C000	60.671	0.6355
T0008,T0009	C018	44.823	0.3362
T0010,T0012	C016	100.000	0.3738
T0001,T0002	C005	66.729	0.2227
T0005,T0008	C008	71.777	0.0248
T0009,T0012	C007	77.645	0.3568
T0000,T0008	C006	62.401	0.7085
T0004,T0012	C005	52.702	0.4768
T0007,T0010	C002	95.343	0.5274
T0002,T0014	C029	75.355	0.0967
T0000,T0009	C024	84.802	0.0234
T0012,T0014	C027	43.408	0.0100
T0004,T0011	C021	57.964	0.3762
T0008	C016	44.748	0.4857
T0013	C022	19.085	0.3696
T0000,T0003	C026	100.000	0.4670
T0001,T0002	C027	56.978	0.1547
T0002,T0012	C005	45.781	0.7000
T0003,T0004	C001	56.873	0.2099
T0001,T0014	C004	68.247	0.0198
T0009,T0013	C012	76.599	0.1386
T0001,T0004	C024	82.630	0.4396
T0000,T0010	C019	92.934	0.3639
T0008,T0014	C026	66.399	0.0723
T0008,T0014	C003	40.228	0.0362
T0010	C018	23.431	0.4677
T0000,T0012	C010	76.113	0.7126
T0002,T0014	C026	57.274	0.9500
T0006	C028	27.252	0.6313
T0011	C019	32.098	0.2164
T0008,T0011	C001	60.656	0.7387
T0005,T0009	C016	74.387	0.6194
T0005,T0014	C009	22.722	0.6690
T0007,T0008	C009	62.486	0.2041
T0008,T0013	C007	81.896	0.4858
T0001,T0010	C014	68.916	0.1112
T0007,T0013	C028	45.634	0.0587
T0001,T0014	C024	86.404	0.3180
T0008,T0010	C007	80.126	0.2402
T0010,T0014	C018	52.336	0.1944
T0002,T0003	C012	66.455	0.4045
T0005,T0014	C001	61.168	0.4239
T0001,T0008	C000	74.219	0.7850
T0009,T0013	C004	56.539	0.3536
T0011	C015	11.252	0.5030
T0001,T0009	C002	69.387	0.0663
T0000,T0013	C014	67.880	0.6123
T0001,T0006	C027	61.250	0.0620
T0005,T0007	C028	72.846	0.0451
T0003,T0013	C029	42.001	0.0183
T0013,T0014	C000	22.742	0.0244
T0006,T0014	C004	35.073	0.0713
T0002,T0006	C028	73.521	0.4163
T0006,T0007	C013	58.163	0.7353
T0002,T0012	C017	65.968	0.5429
T0005,T0012	C006	52.505	0.3726
T0001	C000	43.382	0.4566
T0002,T0010	C015	55.562	0.2594
T0007	C018	40.844	0.5573
T0004,T0007	C020	50.440	0.5883
T0005,T0009	C019	73.391	0.9022
T0009,T0010	C022	36.749	0.3416
T0002,T0013	C004	61.972	0.6129
T0001,T0010	C020	60.818	0.5211
T0003	C016	12.946	0.1429
T0006,T0007	C015	42.922	0.5695
T0002,T0005	C025	75.248	0.5082
T0007,T0008	C015	42.654	0.4236
T0012,T0013	C009	95.203	0.3563
T0007,T0008	C002	24.300	0.1996
T0009,T0014	C022	45.363	0.2230
T0003,T0007	C008	100.000	0.4781
T0000,T0007	C015	94.974	0.6261
T0003,T0014	C017	83.232	0.5088
T0004,T0013	C011	21.034	0.6630
T0009,T0011	C012	35.064	0.1445
T0004,T0011	C007	58.893	0.6414
T0005,T0012	C004	45.668	0.6106
T0009,T0013	C029	31.017	0.4351
T0007,T0014	C007	65.643	0.9356
T0003,T0004	C009	47.285	0.2607
T0004,T0009	C021	63.135	0.0942
T0009,T0010	C009	46.125	0.3061
T0008,T0013	C005	70.465	0.2577
T0000	C013	10.000	0.6046
T0006,T0009	C027	74.353	0.5815
T0001,T0011	C006	49.509	0.6721
T0004,T0013	C020	55.166	0.5839
T0001,T0010	C008	64.031	0.0279
