task_id_list	courier_id	total_score	willingness
T0002,T0004	C022	55.137	0.6275
T0009,T0014	C009	92.312	0.1561
T0009,T0014	C021	76.165	0.1908
T0008,T0014	C008	96.232	0.1897
T0004,T0013	C018	100.000	0.0661
T0001,T0010	C011	72.563	0.4458
T0012,T0013	C004	44.368	0.5456
T0005,T0007	C000	81.503	0.9063
T0013	C017	18.055	0.2165
T0006	C029	10.000	0.4578
T0010,T0012	C020	90.692	0.1201
T0001,T0002	C020	38.231	0.0990
T0005,T0014	C009	45.531	0.1587
T0002,T0009	C014	47.103	0.6296
T0000,T0011	C001	66.321	0.4978
T0009,T0011	C010	76.732	0.7966
T0010,T0011	C024	69.134	0.3419
T0012	C024	17.013	0.9500
T0003,T0009	C015	58.540	0.4182
T0000,T0010	C012	82.263	0.7083
T0007,T0014	C018	99.322	0.2217
T0000,T0012	C024	56.994	0.2945
T0000,T0003	C025	46.288	0.2959
T0003,T0006	C015	81.340	0.1402
T0009,T0012	C011	52.775	0.1463
T0009,T0010	C025	47.109	0.5953
T0003,T0013	C029	31.587	0.4280
T0000,T0006	C005	60.711	0.0964
T0000,T0008	C001	81.962	0.1114
T0001,T0008	C025	54.683	0.1364
T0001,T0005	C000	60.832	0.2728
T0005,T0009	C022	61.245	0.0741
T0001	C012	10.000	0.0749
T0004,T0005	C029	36.925	0.3197
T0002,T0007	C004	54.588	0.5749
T0006,T0010	C016	64.549	0.2266
T0008,T0012	C010	67.038	0.6427
T0007,T0009	C015	53.866	0.4413
T0000,T0013	C014	74.030	0.1243
T0001,T0004	C002	43.566	0.6078
T0007	C026	10.000	0.2336
T0006,T0009	C008	46.615	0.9248
T0002	C027	15.832	0.4737
T0004,T0014	C020	49.011	0.0192
T0003	C011	19.869	0.7878
T0001,T0003	C021	65.437	0.1625
T0002,T0014	C023	66.546	0.3345
T0006,T0013	C018	70.460	0.1537
T0004,T0013	C009	72.536	0.5776
T0010,T0011	C025	36.772	0.5431
T0009,T0012	C012	63.377	0.2418
T0006,T0012	C000	53.759	0.4697
T0002,T0003	C004	60.218	0.5788
T0009,T0011	C001	56.031	0.3992
T0002	C008	17.433	0.2716
T0000,T0001	C008	79.343	0.5700
T0008,T0009	C002	97.365	0.1337
T0001,T0003	C013	84.470	0.5129
T0002,T0005	C010	59.598	0.1980
T0009,T0011	C016	41.186	0.0615
T0001,T0012	C023	67.207	0.0661
T0005,T0014	C014	60.064	0.2676
T0009,T0014	C014	42.740	0.3071
T0003,T0007	C027	72.134	0.3052
T0010,T0014	C005	88.807	0.1861
T0005,T0009	C013	80.754	0.1693
T0003,T0005	C010	24.928	0.1250
T0005,T0007	C022	40.214	0.4662
T0007,T0008	C019	52.816	0.0295
T0008	C012	39.721	0.8424
T0008,T0013	C024	86.275	0.4249
T0000,T0002	C014	46.071	0.4291
T0001,T0003	C007	90.978	0.1619
T0013,T0014	C015	26.652	0.1742
T0005,T0009	C006	18.141	0.3429
T0006,T0008	C013	35.023	0.0859
T0000,T0001	C015	40.930	0.4195
T0001,T0010	C028	100.000	0.4261
T0001,T0002	C023	81.520	0.0100
T0011,T0012	C000	41.380	0.3210
T0006	C012	19.340	0.6382
T0000	C004	24.099	0.9162
T0007,T0010	C016	32.821	0.1163
T0000,T0004	C006	79.566	0.5884
T0009,T0010	C019	48.768	0.2413
T0003,T0008	C022	52.398	0.0926
T0002,T0003	C001	100.000	0.5035
T0006,T0013	C026	38.494	0.3600
T0002	C017	41.067	0.4139
T0008	C022	25.116	0.8257
T0005,T0007	C006	78.287	0.1562
T0004,T0008	C005	42.633	0.9500
T0006,T0011	C015	38.737	0.1465
T0002,T0011	C028	75.319	0.4001
T0003,T0009	C004	61.915	0.0797
T0003,T0006	C017	37.457	0.5010
T0006,T0012	C005	63.256	0.3423
T0004,T0005	C021	42.110	0.5429
T0001,T0005	C006	86.079	0.1569
T0000,T0013	C020	55.030	0.6737
T0010,T0013	C005	45.359	0.2023
T0000,T0013	C019	77.958	0.7286
T0001,T0011	C004	48.767	0.9200
T0002,T0009	C019	69.665	0.2671
T0000,T0009	C005	64.764	0.8151
