task_id_list	courier_id	total_score	willingness
T0002,T0011	C014	100.000	0.3057
T0004,T0010	C026	80.955	0.2802
T0001,T0006	C005	51.861	0.1841
T0000,T0012	C007	53.245	0.1830
T0003,T0009	C022	68.957	0.2172
T0005,T0014	C021	81.358	0.6170
T0000,T0011	C019	24.819	0.5714
T0000,T0013	C029	48.117	0.3667
T0006,T0012	C024	27.219	0.2388
T0007,T0010	C008	53.547	0.0780
T0012,T0014	C005	73.177	0.3900
T0006,T0010	C005	45.703	0.1520
T0002,T0010	C007	68.705	0.2852
T0005,T0014	C004	68.719	0.0100
T0009,T0013	C007	55.743	0.3482
T0002,T0005	C010	49.981	0.9292
T0010,T0011	C009	42.434	0.1819
T0003	C013	33.361	0.9500
T0003,T0011	C010	92.872	0.0434
T0002,T0008	C011	60.998	0.8710
T0005,T0006	C029	52.923	0.0910
T0001,T0007	C009	62.093	0.4020
T0002,T0014	C016	74.654	0.2509
T0002	C003	12.782	0.9251
T0001,T0006	C006	100.000	0.0602
T0008,T0011	C008	81.397	0.1883
T0002,T0007	C025	54.617	0.4623
T0002,T0012	C000	73.763	0.3302
T0006,T0013	C026	38.480	0.0100
T0010,T0011	C011	24.147	0.4609
T0002,T0012	C001	41.653	0.2649
T0000,T0005	C006	28.903	0.5138
T0007,T0010	C013	75.997	0.2105
T0008,T0013	C010	55.445	0.6148
T0005,T0008	C010	52.186	0.6574
T0002,T0013	C014	58.529	0.3523
T0002	C012	22.816	0.9284
T0008,T0010	C013	69.031	0.2659
T0010,T0011	C025	66.675	0.2482
T0002,T0007	C022	42.407	0.6929
T0007,T0014	C009	48.147	0.4567
T0003,T0008	C017	48.502	0.2883
T0004,T0010	C028	73.132	0.2034
T0008,T0009	C025	69.888	0.2340
T0008,T0010	C000	53.279	0.1787
T0000,T0006	C026	62.777	0.0827
T0000	C025	46.986	0.9016
T0000,T0004	C002	69.845	0.2905
T0012,T0013	C018	42.405	0.2009
T0002,T0012	C015	76.822	0.3560
T0000,T0005	C011	49.847	0.3629
T0008,T0009	C016	100.000	0.2690
T0002,T0003	C012	54.090	0.1462
T0005,T0012	C005	100.000	0.2876
T0006,T0012	C010	54.488	0.1500
T0005,T0007	C012	64.126	0.3801
T0005	C029	10.000	0.3741
T0001,T0011	C005	100.000	0.5487
T0002,T0006	C003	57.887	0.5709
T0001,T0007	C017	75.658	0.1068
T0009,T0011	C014	73.686	0.3163
T0003,T0013	C000	34.927	0.2145
