task_id_list	courier_id	total_score	willingness
T0005,T0019	C017	51.579	0.0100
T0001,T0022	C065	81.572	0.1115
T0003,T0010	C047	90.143	0.0446
T0008,T0021	C032	85.346	0.0476
T0009,T0025	C055	60.142	0.0278
T0005,T0011	C037	100.000	0.0642
T0006,T0020	C064	62.071	0.0460
T0015,T0026	C029	48.303	0.0710
T0000,T0026	C047	77.680	0.0725
T0002,T0009	C044	75.671	0.1404
T0009,T0011	C052	83.135	0.0722
T0004,T0025	C043	71.896	0.1812
T0006,T0029	C018	73.079	0.0558
T0017	C026	10.000	0.1654
T0000,T0018	C046	38.981	0.1293
T0004,T0028	C027	92.965	0.2212
T0003,T0008	C036	100.000	0.0416
T0020,T0024	C058	69.421	0.0331
T0020,T0026	C062	69.376	0.0987
T0015,T0019	C045	76.156	0.0601
T0023	C060	44.108	0.0362
T0006,T0017	C001	100.000	0.1456
T0003,T0010	C050	79.744	0.0754
T0009,T0028	C047	57.890	0.3236
T0014,T0027	C005	47.894	0.0356
T0027,T0028	C059	100.000	0.0783
T0001,T0016	C003	74.550	0.0571
T0006,T0025	C035	60.757	0.1699
T0012,T0028	C038	55.971	0.1290
T0008,T0013	C055	100.000	0.0385
T0018,T0024	C068	44.472	0.0584
T0004,T0024	C031	43.839	0.2315
T0010,T0025	C002	73.473	0.0424
T0010,T0013	C035	59.334	0.0755
T0023,T0026	C042	59.302	0.0350
T0013,T0025	C058	80.059	0.0746
T0003,T0020	C038	53.437	0.1423
T0015,T0020	C045	100.000	0.0156
T0016,T0023	C056	12.963	0.0178
T0005,T0026	C032	100.000	0.0100
T0005,T0009	C032	71.970	0.3473
T0007,T0025	C031	100.000	0.0337
T0015	C050	12.137	0.0773
T0001,T0026	C057	89.931	0.0908
T0013,T0015	C058	71.089	0.0175
T0018,T0028	C051	47.643	0.0130
T0010,T0027	C033	93.350	0.1402
T0012,T0016	C068	34.919	0.0708
T0023,T0027	C057	56.772	0.0506
T0005,T0022	C040	81.574	0.0444
T0009,T0025	C052	67.143	0.1752
T0018,T0027	C041	25.935	0.0639
T0007,T0025	C023	100.000	0.1359
T0013,T0014	C019	45.903	0.1241
T0009,T0025	C054	41.462	0.0565
T0017	C064	26.929	0.2696
T0020,T0023	C004	62.271	0.1055
T0005,T0029	C039	55.686	0.0756
T0014,T0017	C027	69.375	0.0100
T0017	C042	61.607	0.0778
T0022	C059	27.867	0.1387
T0005,T0026	C054	48.695	0.1212
T0004,T0014	C042	71.630	0.0729
T0011,T0020	C038	100.000	0.0178
T0011,T0015	C045	100.000	0.0100
T0015,T0019	C056	78.030	0.1621
T0002,T0018	C050	67.652	0.2338
T0005,T0015	C007	74.723	0.2563
T0006,T0013	C068	79.029	0.1059
T0009,T0020	C017	70.402	0.0610
T0014,T0022	C064	59.290	0.1462
T0014,T0019	C032	68.943	0.1558
T0012,T0018	C058	77.234	0.1197
T0025,T0029	C009	98.876	0.0509
T0004,T0008	C003	42.126	0.0100
T0005,T0017	C027	70.777	0.1223
T0008,T0023	C012	51.502	0.3692
T0000,T0027	C069	64.395	0.0615
T0023,T0024	C021	93.441	0.0986
T0006,T0017	C013	75.105	0.0418
T0001,T0012	C012	98.997	0.1458
T0019,T0025	C018	100.000	0.0625
T0021,T0023	C069	63.021	0.0243
T0007,T0022	C033	41.739	0.0571
T0011,T0025	C010	88.509	0.1368
T0000,T0011	C060	63.969	0.1880
T0006,T0015	C017	84.352	0.1424
T0015,T0020	C068	49.846	0.1165
T0004,T0005	C065	56.892	0.2696
T0002,T0003	C055	89.391	0.0319
T0004,T0012	C064	99.700	0.1044
T0013,T0020	C063	97.188	0.1175
T0019,T0023	C043	100.000	0.2003
T0012,T0025	C004	82.596	0.1184
T0006,T0019	C046	81.518	0.0758
T0008,T0027	C007	92.989	0.1149
T0013,T0025	C020	49.782	0.2815
T0003,T0013	C019	67.965	0.0100
