task_id_list	courier_id	total_score	willingness
T0008,T0019	C067	71.978	0.2191
T0005,T0006	C069	70.292	0.2506
T0011,T0022	C068	47.534	0.1543
T0006,T0025	C060	88.996	0.0855
T0007,T0021	C060	95.977	0.1068
T0013,T0016	C035	71.715	0.0591
T0013,T0019	C059	96.535	0.1081
T0000,T0003	C063	43.631	0.0862
T0013,T0015	C023	80.225	0.1248
T0006,T0017	C041	74.892	0.2493
T0004,T0022	C010	60.252	0.0685
T0007,T0020	C049	59.818	0.0697
T0016,T0024	C012	74.663	0.0100
T0003,T0013	C069	62.269	0.0642
T0002,T0022	C046	74.051	0.0111
T0017,T0018	C065	80.530	0.0691
T0000,T0025	C036	100.000	0.0934
T0028	C050	33.899	0.0874
T0018,T0021	C049	82.164	0.1057
T0009,T0024	C019	84.446	0.0317
T0002	C054	42.852	0.1484
T0001,T0025	C047	81.281	0.1513
T0018,T0025	C067	89.200	0.0615
T0017,T0029	C065	85.133	0.0354
T0004,T0026	C045	97.330	0.2885
T0003,T0009	C010	82.169	0.0981
T0006	C003	29.417	0.1065
T0014,T0021	C035	34.094	0.1175
T0003,T0013	C031	48.586	0.2409
T0002,T0011	C012	48.682	0.2136
T0026,T0029	C026	42.066	0.0883
T0004,T0016	C011	100.000	0.0904
T0010,T0012	C038	65.678	0.0973
T0014,T0022	C066	100.000	0.2213
T0015,T0025	C066	58.620	0.0980
T0009,T0016	C029	74.952	0.1332
T0009,T0013	C068	46.196	0.1211
T0019	C037	16.938	0.0889
T0007,T0012	C033	70.416	0.0323
T0015,T0017	C027	66.579	0.0100
T0009,T0027	C055	44.957	0.1800
T0013,T0020	C028	57.481	0.0458
T0002,T0017	C019	52.784	0.0516
T0015,T0017	C003	76.161	0.0668
T0010,T0028	C062	74.970	0.1506
T0010,T0014	C068	49.832	0.2428
T0022,T0025	C045	81.896	0.1070
T0004,T0012	C018	74.774	0.3107
T0017,T0027	C032	81.475	0.1734
T0003,T0029	C054	49.853	0.0384
T0015	C059	51.823	0.2748
T0010,T0011	C041	56.378	0.0278
T0007	C063	50.962	0.1714
T0006,T0015	C009	98.330	0.0100
T0006,T0020	C031	51.865	0.0985
T0012,T0027	C028	57.080	0.1830
T0007,T0020	C062	52.872	0.0149
T0004,T0024	C016	75.217	0.0536
T0004,T0014	C036	93.173	0.0504
T0013,T0027	C014	35.355	0.1694
T0016,T0025	C024	63.095	0.1766
T0008,T0010	C065	56.112	0.0799
T0017,T0022	C055	69.108	0.0487
T0004,T0026	C025	65.045	0.0954
T0019,T0023	C026	69.565	0.3429
T0007,T0025	C048	100.000	0.0464
T0022,T0026	C027	58.836	0.0486
T0009,T0014	C063	47.362	0.0765
T0016,T0019	C034	90.196	0.0511
T0000,T0012	C042	89.646	0.0569
T0022	C018	21.116	0.1228
T0003,T0014	C069	82.616	0.1321
T0006,T0027	C005	53.012	0.2037
T0018,T0019	C001	100.000	0.0516
T0008,T0013	C050	100.000	0.0286
T0003,T0010	C002	80.818	0.1080
T0000,T0008	C033	69.413	0.1783
T0019,T0026	C069	88.892	0.0100
T0016,T0022	C058	88.055	0.1320
T0001	C055	22.633	0.0584
T0017,T0024	C052	87.700	0.0320
T0003,T0025	C013	98.911	0.0170
T0000,T0024	C023	87.986	0.0726
T0001,T0014	C019	71.836	0.0156
T0012,T0018	C064	77.719	0.0960
T0000,T0018	C051	61.937	0.2849
T0007,T0009	C014	100.000	0.1136
T0014,T0029	C001	27.363	0.0239
T0008,T0029	C057	39.276	0.2119
T0015,T0023	C036	41.412	0.1754
T0015,T0021	C044	100.000	0.0167
T0009,T0022	C006	56.821	0.1219
T0021,T0026	C065	44.147	0.0318
T0013,T0029	C049	76.202	0.0807
T0005,T0016	C026	51.027	0.0596
T0020,T0029	C006	82.818	0.1286
T0013,T0017	C052	95.156	0.1916
T0010,T0025	C020	100.000	0.0100
T0004,T0010	C028	31.062	0.0543
T0002,T0010	C021	74.890	0.0521
T0018,T0023	C020	73.302	0.0423
T0015,T0019	C031	64.265	0.1748
T0004,T0012	C004	45.019	0.1125
T0000,T0029	C005	63.402	0.0570
T0026,T0029	C063	57.114	0.0100
T0002,T0029	C058	65.759	0.0619
T0011,T0022	C041	54.828	0.1790
T0007,T0010	C030	79.274	0.1293
T0007,T0024	C046	99.468	0.1353
T0015,T0028	C011	100.000	0.1153
T0022,T0027	C034	100.000	0.0100
T0007,T0020	C005	67.593	0.1300
T0008,T0011	C034	89.834	0.2306
T0011,T0022	C067	67.194	0.1404
T0012,T0028	C062	52.189	0.0634
T0011,T0028	C034	100.000	0.0151
T0002,T0003	C044	80.727	0.0762
T0000,T0022	C012	100.000	0.0357
T0010,T0017	C050	65.357	0.0603
T0013,T0027	C000	36.860	0.0329
T0011,T0026	C059	36.514	0.1783
T0018,T0019	C034	56.588	0.1366
T0004,T0014	C031	73.371	0.3039
T0008,T0015	C041	100.000	0.1222
T0005,T0016	C048	68.934	0.2491
T0007,T0024	C002	90.252	0.1662
T0005,T0006	C054	100.000	0.0213
T0017,T0020	C056	100.000	0.1735
T0012,T0029	C045	44.582	0.0978
T0018,T0021	C031	61.360	0.1534
T0008,T0013	C006	89.538	0.0375
T0007,T0019	C021	91.737	0.0335
T0023	C057	10.000	0.0947
T0015,T0017	C017	85.703	0.0100
T0012,T0026	C019	98.116	0.1546
T0007,T0027	C059	100.000	0.0289
T0001,T0021	C035	59.168	0.1553
T0020,T0029	C026	75.182	0.0100
T0003,T0021	C007	69.136	0.0132
T0006,T0026	C022	59.329	0.0303
T0015,T0026	C007	84.637	0.0100
T0021	C030	38.497	0.1452
T0011,T0023	C033	100.000	0.2140
T0020,T0026	C007	69.230	0.1530
T0004,T0024	C015	100.000	0.1504
T0020,T0025	C036	97.190	0.1359
T0014,T0026	C007	76.320	0.1576
T0025,T0028	C025	67.331	0.1607
T0017,T0025	C064	78.210	0.1049
T0005,T0020	C001	35.385	0.0420
T0008,T0023	C018	100.000	0.0275
T0009,T0020	C053	69.832	0.0943
T0004,T0024	C059	73.948	0.1319
T0004,T0014	C037	73.176	0.0807
T0014	C043	46.633	0.1127
T0000,T0003	C020	45.674	0.1224
T0005,T0014	C014	62.375	0.0507
T0016,T0023	C038	100.000	0.1159
T0016	C049	38.616	0.1091
T0013,T0015	C021	100.000	0.2612
T0009,T0023	C065	82.507	0.1251
T0008,T0010	C025	73.026	0.0513
T0013,T0020	C058	58.274	0.0100
T0013,T0020	C036	43.490	0.1009
T0002,T0012	C042	95.284	0.0712
T0020	C051	23.479	0.3605
T0003,T0016	C015	58.421	0.0961
T0001,T0013	C001	44.025	0.1362
T0009,T0022	C043	55.117	0.0601
T0018,T0026	C062	96.569	0.0907
T0009,T0024	C050	70.003	0.1085
T0002,T0011	C029	69.451	0.2326
T0005,T0016	C068	68.782	0.0621
T0000,T0003	C039	70.498	0.1292
T0002,T0006	C028	55.491	0.0831
T0001,T0008	C054	48.457	0.0981
T0024,T0029	C022	80.679	0.2161
T0018,T0029	C066	84.247	0.0453
T0017,T0026	C053	36.951	0.0641
T0018,T0019	C043	100.000	0.0100
T0005,T0025	C028	90.885	0.1176
T0006,T0025	C028	85.260	0.2108
T0008,T0016	C035	66.883	0.0749
