task_id_list	courier_id	total_score	willingness
T0004,T0013	C033	100.000	0.0693
T0007,T0016	C033	80.824	0.0100
T0027,T0029	C015	65.017	0.2620
T0001,T0015	C000	37.615	0.1745
T0000,T0026	C022	73.831	0.0100
T0000,T0014	C062	63.114	0.0141
T0001,T0022	C018	80.367	0.0738
T0006,T0027	C034	64.283	0.2313
T0008,T0010	C024	82.594	0.0111
T0006,T0018	C052	84.385	0.0100
T0004,T0010	C029	77.414	0.0380
T0015,T0020	C005	66.009	0.2158
T0007,T0019	C045	78.174	0.0518
T0010,T0018	C026	42.984	0.2091
T0001,T0018	C055	59.170	0.3502
T0026,T0027	C004	71.168	0.1954
T0003,T0014	C018	100.000	0.0501
T0010,T0018	C057	49.363	0.1071
T0015,T0017	C052	100.000	0.1539
T0021,T0027	C016	40.664	0.0763
T0007,T0023	C062	80.656	0.2923
T0006,T0013	C026	55.932	0.1900
T0021,T0023	C018	94.802	0.0100
T0022,T0026	C027	59.808	0.0100
T0001,T0010	C052	100.000	0.0687
T0025,T0026	C037	10.930	0.1700
T0002,T0026	C054	100.000	0.0749
T0008,T0018	C054	74.886	0.0500
T0010,T0029	C049	93.631	0.0663
T0002,T0012	C055	100.000	0.0656
T0014,T0025	C014	74.926	0.1158
T0001,T0029	C018	89.035	0.2204
T0028,T0029	C016	64.062	0.3168
T0006,T0023	C034	87.315	0.1114
T0003,T0028	C066	51.213	0.0119
T0025,T0027	C035	94.869	0.0785
T0012,T0026	C022	58.101	0.0334
T0007,T0028	C028	100.000	0.1172
T0013,T0022	C061	52.276	0.0587
T0026,T0029	C032	97.309	0.2190
T0000,T0007	C022	58.110	0.0656
T0018,T0029	C063	100.000	0.0540
T0017,T0021	C023	96.903	0.0709
T0005,T0027	C003	40.498	0.0270
T0010,T0028	C001	56.976	0.0383
T0012,T0020	C045	60.851	0.0210
T0014,T0028	C056	77.368	0.0394
T0005,T0029	C030	100.000	0.0477
T0023,T0025	C025	31.945	0.1598
T0009,T0010	C021	74.339	0.4461
T0025,T0028	C053	51.210	0.0814
T0012,T0025	C050	77.049	0.1989
T0010,T0011	C050	86.814	0.0632
T0021,T0029	C034	55.617	0.3829
T0006,T0012	C019	100.000	0.0379
T0000,T0008	C050	90.522	0.2917
T0023,T0026	C067	33.759	0.0666
T0018,T0026	C054	66.332	0.1733
T0006,T0023	C016	97.220	0.0100
T0015,T0020	C014	56.027	0.1896
T0012,T0026	C031	52.843	0.0288
T0001,T0018	C025	100.000	0.1107
T0006,T0026	C060	65.958	0.1369
T0003,T0005	C063	59.111	0.0100
T0001,T0021	C035	95.593	0.0701
T0005,T0013	C046	44.993	0.0363
T0003,T0015	C010	98.076	0.1792
T0010,T0023	C033	59.771	0.1903
T0003,T0023	C050	46.081	0.0788
T0011,T0018	C055	88.939	0.1487
T0019,T0027	C029	94.500	0.0414
T0014,T0028	C062	23.203	0.1273
T0027,T0028	C046	89.502	0.1329
T0003,T0020	C018	67.449	0.0444
T0002,T0011	C027	61.029	0.0724
T0007,T0012	C019	67.413	0.0494
T0000,T0029	C057	93.149	0.0949
T0007,T0025	C065	69.794	0.0485
T0018,T0026	C049	67.084	0.0997
T0014,T0026	C041	60.308	0.0445
T0002,T0024	C009	50.296	0.1112
T0007,T0017	C000	85.303	0.0875
T0000,T0027	C024	87.571	0.0948
T0002,T0008	C052	78.303	0.0100
T0010,T0025	C052	83.628	0.0547
T0002,T0010	C036	55.209	0.2891
T0002,T0014	C052	86.665	0.1652
T0013,T0018	C009	87.208	0.2199
T0002,T0008	C038	85.255	0.1636
T0028,T0029	C038	32.475	0.0153
T0002,T0027	C017	100.000	0.1747
T0015,T0025	C032	52.305	0.0100
T0004,T0025	C013	63.674	0.1965
T0006,T0027	C017	100.000	0.0532
T0015,T0020	C015	64.020	0.0268
T0018,T0024	C060	97.771	0.0100
T0007,T0013	C018	49.050	0.1242
T0013	C057	25.884	0.1587
T0002,T0021	C025	65.344	0.1418
T0007,T0009	C057	65.744	0.1424
T0025	C007	30.941	0.0917
T0008,T0024	C042	48.296	0.1539
T0009,T0010	C018	47.766	0.0605
T0001,T0006	C064	54.376	0.3220
T0015,T0028	C051	75.951	0.0754
T0007,T0017	C032	55.939	0.1411
T0008,T0026	C039	78.181	0.1144
T0024	C046	12.744	0.1029
T0002,T0024	C020	74.437	0.0100
T0023,T0024	C020	69.150	0.0627
T0009,T0023	C007	96.452	0.0243
T0021	C017	47.851	0.1593
T0003,T0018	C008	69.369	0.0705
T0016,T0026	C045	87.160	0.0185
T0028	C047	44.267	0.1249
T0003,T0024	C045	86.478	0.1838
T0016,T0023	C018	32.235	0.0100
T0023,T0024	C049	81.363	0.0300
T0006,T0013	C032	94.521	0.3718
T0003,T0011	C047	52.705	0.1048
T0024,T0028	C050	100.000	0.0908
T0010,T0019	C001	75.863	0.0165
T0004,T0027	C024	89.915	0.0642
T0002,T0023	C006	39.781	0.1866
T0023,T0026	C028	100.000	0.0972
T0004,T0012	C042	67.937	0.2376
T0005,T0018	C027	83.954	0.1555
T0005,T0014	C059	85.637	0.0514
T0001,T0026	C059	65.550	0.0128
T0010,T0020	C048	47.773	0.1759
T0000,T0017	C040	76.721	0.0554
T0019,T0025	C060	99.015	0.0100
T0000,T0003	C032	50.226	0.2070
T0012,T0025	C025	81.264	0.0211
T0001,T0020	C036	100.000	0.1695
T0018,T0022	C052	95.696	0.0705
T0008,T0016	C038	100.000	0.1188
T0000,T0019	C056	75.947	0.0734
T0025,T0026	C034	79.529	0.0464
T0001,T0028	C053	100.000	0.0677
T0008,T0026	C053	56.927	0.0100
T0009,T0020	C047	60.663	0.1361
