task_id_list	courier_id	total_score	willingness
T0008,T0027	C005	49.709	0.2733
T0010,T0029	C005	47.515	0.3747
T0019,T0025	C007	33.963	0.0518
T0004,T0027	C055	37.617	0.0830
T0002,T0014	C001	95.250	0.3302
T0019,T0020	C034	72.166	0.1436
T0006,T0024	C045	45.836	0.5297
T0013,T0019	C004	63.755	0.0691
T0008,T0018	C022	70.565	0.2878
T0004,T0020	C019	94.768	0.2238
T0013,T0022	C030	51.657	0.9229
T0018,T0020	C027	83.267	0.7193
T0010,T0020	C039	69.876	0.4295
T0003,T0013	C046	76.223	0.2141
T0000,T0017	C037	73.762	0.2057
T0012,T0017	C044	60.450	0.0335
T0000,T0008	C005	40.743	0.0653
T0019,T0025	C057	52.806	0.7236
T0012,T0026	C013	67.734	0.3265
T0003,T0027	C019	77.588	0.1145
T0001,T0024	C013	57.131	0.6957
T0014,T0018	C001	53.070	0.8736
T0006,T0008	C029	48.016	0.4418
T0011,T0023	C028	43.107	0.3684
T0007,T0026	C046	80.665	0.5435
T0021,T0028	C045	72.094	0.0833
T0015,T0023	C041	58.459	0.6614
T0006,T0017	C045	75.067	0.1181
T0010,T0022	C017	32.032	0.3430
T0000,T0027	C009	67.355	0.1293
T0005,T0024	C036	52.039	0.7938
T0018,T0025	C059	41.290	0.1674
T0006,T0009	C055	57.715	0.6886
T0013,T0019	C046	58.674	0.2809
T0001,T0018	C031	71.210	0.1489
T0019,T0027	C021	88.016	0.4034
T0015,T0025	C037	60.806	0.3409
T0019,T0021	C045	49.378	0.1283
T0003,T0020	C024	44.651	0.5225
T0011,T0019	C009	78.294	0.1586
T0018,T0020	C059	58.058	0.1613
T0000,T0014	C030	40.856	0.0811
T0005,T0021	C050	66.669	0.6039
T0015,T0025	C003	90.059	0.2503
T0005,T0019	C040	75.841	0.3754
T0012,T0022	C029	44.447	0.3296
T0006,T0022	C032	92.130	0.0100
T0006,T0021	C047	74.983	0.5893
T0005,T0024	C051	82.835	0.1526
T0017,T0029	C020	33.034	0.1459
T0007,T0021	C030	49.512	0.1936
T0003,T0011	C018	51.247	0.2594
T0014,T0018	C015	70.877	0.0688
T0007,T0028	C044	41.827	0.2121
T0006,T0007	C017	77.401	0.1896
T0004,T0015	C044	78.513	0.3610
T0003	C021	50.616	0.9500
T0004,T0009	C041	58.550	0.1649
T0023,T0029	C022	60.275	0.4535
T0004,T0005	C004	67.808	0.1734
T0007,T0024	C050	50.355	0.3166
T0004,T0029	C014	51.662	0.0747
T0012,T0016	C054	88.840	0.4116
T0017,T0018	C048	57.934	0.2248
T0014,T0017	C050	62.492	0.4059
T0015,T0024	C005	80.365	0.1533
T0004,T0011	C041	73.829	0.3347
T0021,T0029	C058	42.333	0.6255
T0012,T0023	C011	82.354	0.2480
T0005,T0018	C023	51.717	0.1450
T0009,T0027	C055	82.862	0.5463
T0011	C042	13.944	0.7073
T0016,T0026	C016	45.418	0.0100
T0001,T0025	C017	47.889	0.2815
T0016,T0020	C040	89.114	0.2326
T0016,T0020	C002	76.651	0.5830
T0004,T0006	C035	62.011	0.1335
T0008,T0025	C001	35.687	0.3786
T0017,T0023	C057	32.282	0.2494
T0019,T0024	C037	85.843	0.5319
T0005,T0013	C055	87.364	0.4562
T0011,T0016	C000	63.446	0.3303
T0012,T0013	C024	38.523	0.1186
T0008,T0025	C040	64.278	0.1069
T0007,T0024	C020	50.499	0.7124
T0010,T0013	C039	64.646	0.7561
T0016,T0027	C002	35.898	0.3649
T0003,T0007	C048	55.305	0.5041
T0015,T0027	C016	40.699	0.1817
T0025,T0027	C012	76.598	0.6394
