task_id_list	courier_id	total_score	willingness
T0000	C000	56.9730	0.0149
T0000	C001	46.7522	0.1338
T0000	C003	62.7858	0.2869
T0000	C004	63.4016	0.2531
T0000	C005	30.8963	0.0679
T0000	C006	52.6754	0.0833
T0000	C007	59.8052	0.0310
T0000	C008	54.1066	0.0744
T0000	C009	56.7985	0.0458
T0000	C010	29.0842	0.0205
T0000	C011	39.3434	0.0114
T0000	C012	67.3038	0.0869
T0000	C013	54.3105	0.1079
T0000	C014	27.1293	0.0117
T0000	C016	36.5418	0.0754
T0000	C017	51.2663	0.0330
T0000	C018	44.7657	0.1343
T0000	C019	31.2558	0.0924
T0000	C020	58.6346	0.0266
T0000	C021	61.9757	0.0836
T0000	C022	42.8830	0.0770
T0000	C023	62.9865	0.0146
T0000	C024	56.1053	0.0684
T0000	C025	52.5164	0.0657
T0000	C026	47.9031	0.1694
T0000	C028	59.9478	0.1395
T0000	C029	44.4294	0.0382
T0000	C030	33.2315	0.0332
T0000	C031	61.6247	0.1017
T0000	C032	43.2375	0.0284
T0000	C033	42.7614	0.1025
T0000	C034	60.5914	0.2166
T0000	C035	48.4527	0.0427
T0000	C036	66.5825	0.2506
T0000	C040	52.1734	0.0737
T0000	C041	36.0141	0.0704
T0000	C043	61.1597	0.2225
T0000	C044	44.6825	0.0883
T0000	C045	55.4872	0.2275
T0000	C047	31.0931	0.0584
T0000	C049	49.2807	0.0575
T0000	C050	36.2705	0.0697
T0000	C051	34.6801	0.2401
T0000	C052	44.0803	0.1036
T0000	C053	65.4414	0.3021
T0000	C054	62.0018	0.0470
T0000	C057	68.5964	0.1411
T0000	C058	41.6010	0.0362
T0000	C059	43.1553	0.0477
T0000	C060	55.6536	0.0814
T0000	C061	48.9823	0.0452
T0001	C000	44.4221	0.0428
T0001	C001	43.5925	0.0817
T0001	C002	34.0109	0.0480
T0001	C003	56.4762	0.2570
T0001	C004	52.3409	0.1364
T0001	C005	55.2026	0.0259
T0001	C006	78.4570	0.3070
T0001	C007	65.4047	0.2573
T0001	C010	62.9290	0.0803
T0001	C012	45.2935	0.0615
T0001	C013	43.1303	0.0255
T0001	C015	43.8608	0.0447
T0001	C017	59.8425	0.1544
T0001	C018	45.0949	0.0479
T0001	C019	27.1733	0.0732
T0001	C020	38.8984	0.0337
T0001	C021	54.2801	0.0979
T0001	C022	45.1275	0.0272
T0001	C023	30.3576	0.0172
T0001	C024	40.3628	0.0349
T0001	C026	59.7779	0.1112
T0001	C027	50.4439	0.2583
T0001	C028	40.3253	0.0104
T0001	C029	65.5948	0.1339
T0001	C030	62.0774	0.2073
T0001	C031	37.5249	0.1744
T0001	C032	68.0982	0.0181
T0001	C033	47.2025	0.0158
T0001	C034	61.7595	0.1104
T0001	C035	38.5465	0.0393
T0001	C037	37.5489	0.0908
T0001	C038	68.0974	0.1861
T0001	C039	46.5905	0.0421
T0001	C040	39.2235	0.0258
T0001	C042	47.6187	0.0769
T0001	C044	44.5064	0.0766
T0001	C045	43.0295	0.0493
T0001	C046	76.4044	0.1993
T0001	C047	45.5017	0.0679
T0001	C048	60.2964	0.1082
T0001	C049	62.4595	0.2308
T0001	C051	47.9508	0.0149
T0001	C052	46.6536	0.2975
T0001	C053	63.7855	0.1645
T0001	C055	69.2721	0.1106
T0001	C056	41.2370	0.0781
T0001	C057	60.9250	0.0899
T0001	C059	34.9086	0.0427
T0001	C061	57.4445	0.0580
T0002	C000	30.1770	0.0523
T0002	C001	44.3487	0.0198
T0002	C003	65.4656	0.0507
T0002	C005	61.7252	0.0954
T0002	C006	51.1505	0.0194
T0002	C007	48.7561	0.0700
T0002	C008	27.4350	0.0246
T0002	C011	52.1963	0.1859
T0002	C012	47.8677	0.2956
T0002	C013	45.6459	0.0459
T0002	C014	20.3169	0.0359
T0002	C015	55.8382	0.1055
T0002	C017	43.7028	0.0206
T0002	C018	46.4774	0.0797
