task_id_list	courier_id	total_score	willingness
T0000	C000	50.6079	0.1955
T0000	C001	73.0421	0.3275
T0000	C002	55.3124	0.5255
T0000	C003	63.2269	0.3409
T0000	C004	46.9955	0.2156
T0000	C005	64.4468	0.4811
T0000	C006	62.8016	0.2025
T0000	C007	59.3117	0.3357
T0000	C008	53.0216	0.5453
T0000	C009	54.4597	0.3078
T0000	C010	52.4760	0.8060
T0000	C011	54.9671	0.6858
T0000	C012	68.0865	0.3644
T0000	C013	37.3244	0.4495
T0000	C015	44.1672	0.5190
T0000	C016	66.7251	0.4075
T0000	C017	66.7376	0.5561
T0000	C018	52.1906	0.5123
T0000	C019	45.2175	0.5656
T0000	C020	55.3723	0.5634
T0000	C021	32.2817	0.3600
T0000	C022	32.3312	0.6353
T0000	C023	33.4737	0.3420
T0000	C024	39.0291	0.5219
T0000	C025	36.6363	0.5206
T0000	C026	31.4966	0.5760
T0000	C028	48.5720	0.5376
T0000	C029	38.1335	0.6459
T0000	C030	45.0115	0.5635
T0000	C031	47.8858	0.3414
T0000	C032	23.7959	0.1973
T0000	C033	52.4125	0.4722
T0000	C034	55.2738	0.4274
T0000	C035	49.7367	0.6892
T0000	C036	68.2857	0.3226
T0000	C037	37.5920	0.3832
T0000	C038	63.1752	0.5708
T0000	C039	37.5108	0.4955
T0000	C040	45.3662	0.3778
T0000	C041	53.3812	0.6414
T0000	C043	61.8080	0.5123
T0000	C045	58.8453	0.7874
T0000	C046	59.5975	0.8520
T0000	C047	44.6768	0.4968
T0000	C048	35.1395	0.5427
T0000	C049	61.3351	0.2773
T0001	C000	65.6550	0.7915
T0001	C001	50.4297	0.7120
T0001	C002	45.2549	0.6285
T0001	C003	57.8825	0.6340
T0001	C005	68.0586	0.3350
T0001	C006	65.0963	0.6856
T0001	C007	23.1146	0.4924
T0001	C009	40.3980	0.6094
T0001	C010	53.3623	0.5014
T0001	C011	31.6279	0.4805
T0001	C012	58.8455	0.6133
T0001	C013	44.0857	0.3690
T0001	C014	47.2109	0.4521
T0001	C015	63.3349	0.6009
T0001	C016	50.5995	0.2917
T0001	C017	40.8556	0.2613
T0001	C018	39.6868	0.6110
T0001	C019	38.5068	0.2348
T0001	C020	41.5770	0.5810
T0001	C021	39.1187	0.6056
T0001	C022	22.2316	0.3266
T0001	C023	49.5707	0.4806
T0001	C024	74.0588	0.3944
T0001	C025	57.2541	0.7005
T0001	C027	39.2627	0.7234
