task_id_list	courier_id	total_score	willingness
T0000	C000	53.0773	0.3581
T0000	C001	62.9381	0.5197
T0000	C002	48.4927	0.3644
T0000	C003	59.5462	0.6535
T0000	C004	72.0734	0.7596
T0000	C005	27.2023	0.5572
T0000	C006	30.1196	0.6214
T0000	C007	36.9848	0.1341
T0000	C008	47.8262	0.3508
T0000	C009	62.7550	0.5724
T0000	C010	56.9773	0.8419
T0000	C011	42.3600	0.5307
T0000	C012	49.4082	0.4090
T0000	C013	48.6026	0.6330
T0000	C014	37.3761	0.4764
T0000	C016	58.6239	0.3348
T0000	C017	42.6672	0.6493
T0000	C018	37.7967	0.3328
T0000	C019	53.5636	0.8285
T0000	C020	40.9248	0.3401
T0000	C021	70.7921	0.5029
T0000	C022	38.7808	0.5849
T0000	C023	42.3357	0.6938
T0000	C024	52.9541	0.4888
T0000	C025	51.6229	0.5154
T0000	C026	46.4728	0.4721
T0000	C027	60.8015	0.7318
T0000	C028	62.9589	0.8063
T0000	C029	53.4075	0.4653
T0000	C030	68.8168	0.4413
T0000	C031	53.4375	0.2242
T0000	C033	52.4028	0.3408
T0000	C034	52.5551	0.5602
T0000	C035	41.2021	0.7513
T0000	C038	42.0324	0.6929
T0000	C040	52.0814	0.3039
T0000	C041	34.8126	0.7099
T0000	C042	50.1657	0.2634
T0000	C043	64.4520	0.6172
T0000	C044	36.9846	0.7835
T0000	C045	53.9659	0.2224
T0000	C046	28.9074	0.4778
T0000	C047	62.4628	0.4033
T0000	C048	57.6344	0.7528
T0001	C000	49.0201	0.5047
T0001	C001	35.5277	0.2601
T0001	C002	30.1963	0.3004
T0001	C003	73.8819	0.3177
T0001	C004	42.9699	0.6349
T0001	C005	70.2289	0.4766
T0001	C006	57.6589	0.5292
T0001	C007	54.1771	0.7362
T0001	C008	76.4187	0.4082
T0001	C009	37.5620	0.7179
T0001	C012	33.6441	0.7616
T0001	C013	78.3996	0.4967
T0001	C014	29.4549	0.7055
T0001	C016	78.7492	0.5132
T0001	C017	43.8882	0.4974
T0001	C018	65.0722	0.5590
T0001	C019	58.1795	0.3255
T0001	C020	62.0046	0.7672
T0001	C021	25.9855	0.5633
T0001	C022	46.4460	0.7167
T0001	C023	54.9571	0.6026
T0001	C024	55.0744	0.3248
T0001	C025	40.0519	0.5000
T0001	C026	59.9461	0.4020
T0001	C027	51.8135	0.6487
T0001	C028	58.5736	0.8175
T0001	C029	48.9019	0.6026
T0001	C030	38.9245	0.7564
T0001	C031	53.1686	0.6551
T0001	C032	62.9133	0.4963
T0001	C034	38.4290	0.5316
