task_id_list	courier_id	total_score	willingness
T0000	C000	44.1901	0.2482
T0000	C001	23.3082	0.6850
T0000	C002	37.3799	0.6953
T0000	C003	37.7231	0.4404
T0000	C005	33.9434	0.7757
T0000	C006	42.5343	0.4111
T0000	C007	46.8220	0.4117
T0000	C008	53.5999	0.2054
T0000	C009	43.4543	0.6275
T0000	C010	32.5397	0.3855
T0000	C011	16.0296	0.6105
T0000	C012	63.7341	0.5177
T0000	C013	37.3215	0.4084
T0000	C014	16.4606	0.3360
T0000	C015	37.7481	0.4632
T0000	C016	33.7697	0.0370
T0000	C017	31.0001	0.2767
T0000	C018	51.5937	0.5246
T0000	C019	31.2496	0.5523
T0000	C020	40.3742	0.2218
T0000	C021	27.6465	0.4834
T0000	C022	32.6605	0.4828
T0000	C023	40.8980	0.6060
T0000	C024	47.5413	0.2123
T0000	C025	38.6663	0.4688
T0000	C026	29.2155	0.4394
T0000	C028	42.4844	0.2336
T0000	C029	45.5745	0.4466
T0000	C030	47.7541	0.3768
T0000	C031	38.5648	0.3310
T0001	C000	45.9783	0.6493
T0001	C001	33.7815	0.5384
T0001	C002	37.7709	0.3770
T0001	C003	30.0673	0.1550
T0001	C004	34.6052	0.3718
T0001	C005	47.7022	0.6264
T0001	C006	37.3376	0.3183
T0001	C007	54.1173	0.4242
T0001	C008	19.3389	0.2969
T0001	C009	56.3024	0.2834
T0001	C010	26.6440	0.1849
T0001	C011	46.3412	0.1248
T0001	C012	33.8393	0.1858
T0001	C013	48.3328	0.1138
T0001	C014	37.1887	0.5640
T0001	C016	35.0406	0.1826
T0001	C017	25.2436	0.1308
T0001	C018	53.2414	0.6505
T0001	C019	32.2552	0.3123
T0001	C020	55.6793	0.0974
T0001	C021	25.9634	0.2615
T0001	C022	44.6392	0.2566
T0001	C023	35.2162	0.4491
T0001	C024	27.6616	0.3083
T0001	C025	27.7279	0.5427
T0001	C026	29.8988	0.4521
T0001	C027	26.1768	0.5242
T0001	C028	48.2682	0.5469
T0001	C029	32.6894	0.3859
T0001	C030	28.7628	0.4471
T0001	C031	54.4564	0.1816
T0002	C000	38.9468	0.5904
T0002	C001	50.9137	0.2550
T0002	C002	47.9791	0.5711
T0002	C003	40.8958	0.4987
T0002	C004	25.1632	0.4510
T0002	C005	45.9397	0.4417
T0002	C006	24.5514	0.1503
T0002	C007	49.0516	0.6709
T0002	C008	46.1015	0.3079
T0002	C009	30.6877	0.1808
T0002	C010	24.1418	0.2358
T0002	C011	44.5854	0.4601
T0002	C012	39.2190	0.4758
T0002	C013	50.0693	0.5754
T0002	C014	40.2291	0.5950
T0002	C015	38.2620	0.4958
T0002	C016	22.0757	0.4402
T0002	C017	44.4488	0.3477
T0002	C018	49.6756	0.4025
T0002	C019	26.2892	0.1882
T0002	C020	64.1870	0.3897
T0002	C021	36.4806	0.7049
T0002	C022	33.5834	0.1828
T0002	C023	38.8159	0.3689
T0002	C024	37.6087	0.4526
T0002	C025	35.6283	0.2192
T0002	C026	20.1854	0.1552
