task_id_list	courier_id	total_score	willingness
T0000	C001	20.5583	0.5933
T0000	C002	44.4563	0.1904
T0000	C003	49.4531	0.4169
T0000	C004	17.8736	0.1955
T0000	C006	32.3163	0.1412
T0000	C007	48.4652	0.3030
T0000	C009	27.6477	0.5040
T0000	C011	47.1034	0.3789
T0000	C012	29.0038	0.3436
T0000	C013	33.8420	0.1724
T0000	C014	57.7211	0.1096
T0000	C015	49.7272	0.1694
T0000	C017	39.2200	0.2896
T0000	C018	53.8270	0.3587
T0000	C019	45.6770	0.3860
T0000	C020	43.4905	0.4799
T0000	C021	34.3123	0.5943
T0000	C022	39.2584	0.3072
T0000	C024	36.0679	0.3724
T0000	C025	27.7854	0.3542
T0000	C026	41.6802	0.3180
T0000	C028	57.5392	0.2485
T0000	C029	48.3233	0.7440
T0000	C031	42.9693	0.3699
T0000	C032	49.4550	0.2707
T0000	C033	25.4291	0.4508
T0000	C034	38.4692	0.2665
T0000	C035	44.9948	0.3229
T0000	C036	19.9801	0.2110
T0000	C037	26.0406	0.5278
T0001	C000	43.1971	0.6858
T0001	C001	30.9750	0.4706
T0001	C004	40.4848	0.4252
T0001	C007	27.7396	0.6442
T0001	C008	18.0686	0.1744
T0001	C009	34.6485	0.1077
T0001	C010	35.7696	0.5266
T0001	C011	64.1528	0.2718
T0001	C012	31.4238	0.3660
T0001	C013	36.7195	0.5106
T0001	C014	23.7249	0.4896
T0001	C015	35.0305	0.1639
T0001	C016	57.4741	0.1681
T0001	C017	48.3776	0.1517
T0001	C018	52.8996	0.3980
T0001	C020	17.7941	0.3508
T0001	C022	61.7619	0.4434
T0001	C023	28.7093	0.0779
T0001	C024	24.6992	0.1854
T0001	C025	24.1312	0.3726
T0001	C026	40.1904	0.3145
T0001	C028	28.6159	0.5146
T0001	C029	41.3364	0.4622
T0001	C030	52.2852	0.2732
T0001	C031	56.8268	0.3492
T0001	C032	60.0527	0.1688
T0001	C033	41.0432	0.3575
T0001	C034	41.5981	0.4805
T0001	C035	37.1998	0.4515
T0001	C036	51.5376	0.6381
T0001	C037	46.8361	0.3006
T0002	C000	32.8246	0.4254
T0002	C001	27.0076	0.7022
T0002	C002	25.6960	0.2650
T0002	C003	28.5534	0.3056
T0002	C005	59.8120	0.6773
T0002	C007	40.8210	0.4771
T0002	C009	42.6726	0.7723
T0002	C010	30.2569	0.0919
T0002	C011	43.6869	0.3239
T0002	C012	46.9933	0.2314
T0002	C013	30.9628	0.5679
T0002	C014	42.8182	0.2266
T0002	C015	44.9881	0.2615
T0002	C018	58.5585	0.3074
T0002	C019	31.9517	0.1157
T0002	C020	31.9759	0.3698
T0002	C021	36.6235	0.5626
T0002	C022	47.0176	0.1619
T0002	C023	51.4964	0.4798
T0002	C024	35.0170	0.5295
T0002	C025	29.8737	0.2901
T0002	C027	42.1808	0.4187
T0002	C028	42.7174	0.3120
T0002	C029	22.7692	0.1362
T0002	C030	32.8830	0.8318
T0002	C031	17.0335	0.3826
T0002	C032	41.0491	0.5214
T0002	C033	50.9727	0.4926
T0002	C034	31.7812	0.5021
T0002	C035	38.7596	0.3018
T0002	C036	54.7599	0.4337
T0002	C037	29.8914	0.2549
T0003	C000	35.2951	0.5271
T0003	C001	31.1792	0.4126
T0003	C002	56.0310	0.7913
T0003	C005	43.8646	0.1591
T0003	C006	21.5148	0.4147
T0003	C007	30.8269	0.4187
T0003	C008	18.1065	0.2281
T0003	C009	41.3504	0.2658
T0003	C011	40.0486	0.2157
T0003	C012	54.3691	0.2271
T0003	C013	46.4636	0.4530
T0003	C016	51.4424	0.6222
T0003	C017	22.6859	0.3569
T0003	C019	59.7096	0.5458
T0003	C020	51.7573	0.1228
T0003	C021	48.1352	0.2466
T0003	C022	47.7566	0.4148
T0003	C023	42.3063	0.3597
T0003	C024	34.5744	0.5333
T0003	C025	50.6098	0.4243
T0003	C026	13.5153	0.4395
T0003	C027	37.1203	0.1935
T0003	C028	20.0688	0.2735
T0003	C029	39.4552	0.3161
T0003	C030	27.6405	0.6001
T0003	C032	26.7818	0.3747
T0003	C033	28.4212	0.1547
T0003	C034	42.8613	0.3670
T0003	C035	40.0483	0.3382
T0003	C036	46.2296	0.3854
T0003	C037	45.4917	0.4667
T0004	C000	35.8467	0.2608
T0004	C001	48.2743	0.6187
T0004	C002	50.6864	0.4042
T0004	C003	40.2197	0.4845
T0004	C004	66.9685	0.0720
T0004	C005	31.6052	0.4685
T0004	C007	26.7264	0.3523
T0004	C008	21.4155	0.2763
T0004	C009	33.1635	0.5237
T0004	C010	56.3635	0.6999
T0004	C014	41.7747	0.4565
T0004	C015	57.6491	0.4794
T0004	C016	16.8214	0.2871
T0004	C017	25.3922	0.1370
T0004	C018	29.2794	0.2111
T0004	C019	40.9249	0.3058
T0004	C020	49.6854	0.1654
T0004	C021	58.0352	0.5554
T0004	C024	46.9415	0.0579
T0004	C025	62.0887	0.3807
T0004	C026	20.1108	0.3374
T0004	C027	31.8110	0.3175
T0004	C028	50.2092	0.4091
T0004	C029	23.8295	0.1064
T0004	C032	55.4922	0.4938
T0004	C033	28.4872	0.3113
T0004	C034	64.3405	0.3332
T0004	C035	45.5933	0.7411
T0004	C036	29.3288	0.4051
T0004	C037	47.2650	0.1094
T0005	C000	30.9150	0.2860
T0005	C001	65.9763	0.5484
T0005	C002	33.6147	0.5202
T0005	C004	41.2078	0.7513
T0005	C005	43.9291	0.3320
T0005	C006	37.8549	0.3363
T0005	C007	26.9641	0.1811
T0005	C008	33.7504	0.6368
T0005	C009	44.4882	0.1284
T0005	C010	26.6773	0.4637
T0005	C011	20.3288	0.2853
T0005	C012	53.2714	0.5275
T0005	C014	50.0819	0.3351
T0005	C015	62.4367	0.2799
T0005	C016	50.6663	0.0742
T0005	C017	28.5407	0.7962
T0005	C018	58.9159	0.5259
T0005	C019	49.3506	0.5247
T0005	C021	49.6144	0.2864
T0005	C022	39.3336	0.3279
T0005	C023	20.5848	0.5764
T0005	C024	50.0434	0.2570
T0005	C025	32.6002	0.5209
T0005	C026	39.6037	0.2050
T0005	C027	49.8432	0.6857
T0005	C028	51.0417	0.4329
T0005	C029	25.1654	0.2840
T0005	C030	42.0773	0.4674
T0005	C031	36.1781	0.3752
T0005	C032	64.2604	0.4435
T0005	C033	47.7675	0.2514
T0005	C034	37.2834	0.0489
T0005	C035	53.3715	0.2364
T0005	C036	40.8098	0.1563
T0005	C037	51.8588	0.7600
T0006	C000	38.6672	0.4300
T0006	C002	45.0697	0.4071
T0006	C003	34.0030	0.3342
T0006	C004	35.4039	0.4803
T0006	C005	45.9761	0.3514
T0006	C006	35.0780	0.1446
T0006	C007	41.4464	0.0827
T0006	C008	51.9259	0.4542
T0006	C009	19.5600	0.3774
T0006	C010	33.2315	0.7380
T0006	C011	34.7311	0.6560
T0006	C012	42.5395	0.5423
