task_id_list	courier_id	total_score	willingness
T0000	C001	43.1305	0.3835
T0000	C005	43.8233	0.2702
T0000	C007	21.5006	0.2307
T0000	C013	34.3421	0.4750
T0000	C018	36.3104	0.3066
T0001	C006	38.5734	0.3681
T0001	C007	17.6368	0.4034
T0001	C012	32.3283	0.2028
T0001	C013	33.0098	0.7057
T0001	C018	40.2575	0.5663
T0002	C002	46.4047	0.3985
T0002	C005	47.0303	0.2587
T0002	C012	20.3582	0.2800
T0002	C015	43.7602	0.3056
T0002	C016	28.9394	0.1260
T0002	C017	37.5554	0.4708
T0003	C017	37.8000	0.6093
T0004	C000	31.5109	0.3409
T0004	C005	34.4742	0.4182
T0004	C009	34.0882	0.2126
T0005	C000	19.2721	0.4119
T0005	C004	17.8838	0.2537
T0005	C006	32.8695	0.7081
T0005	C011	25.2399	0.1946
T0005	C015	44.6087	0.3440
T0005	C016	44.6008	0.3834
T0005	C018	35.2257	0.2842
T0006	C002	44.0470	0.2487
T0006	C003	49.6316	0.2422
T0006	C005	29.7681	0.7124
T0006	C006	19.3216	0.1155
T0006	C014	43.1976	0.6446
T0007	C002	47.1639	0.2358
T0007	C004	19.5792	0.4117
T0008	C003	47.0253	0.1051
T0008	C004	15.5091	0.5462
T0008	C006	53.0143	0.2338
T0008	C007	20.0513	0.4962
T0008	C012	26.2105	0.2472
T0008	C014	26.9384	0.4420
T0008	C015	42.1847	0.4554
T0009	C000	45.3725	0.1342
T0009	C001	32.7481	0.3024
T0009	C002	27.9666	0.5438
T0009	C003	32.9764	0.1240
T0009	C006	44.8118	0.2789
T0009	C008	48.9515	0.4256
T0009	C010	16.4606	0.4781
T0009	C017	36.9846	0.4103
T0010	C001	30.4958	0.2508
T0010	C011	42.4093	0.5137
T0010	C017	28.7281	0.3850
T0011	C001	46.1737	0.4943
T0011	C012	51.5876	0.4027
T0011	C013	33.2430	0.2519
T0011	C018	35.1889	0.3618
T0011	C019	27.3091	0.7143
T0012	C001	25.7936	0.1878
T0012	C002	21.3617	0.2723
T0012	C005	36.9441	0.4602
T0012	C006	29.3639	0.4388
T0012	C009	27.4589	0.1041
T0012	C010	25.8400	0.2220
T0012	C015	24.8921	0.2015
T0012	C016	36.4202	0.5323
T0012	C019	38.1472	0.3788
T0013	C002	30.3752	0.2591
T0013	C008	17.1809	0.4782
T0013	C016	46.1289	0.2982
T0013	C018	27.9778	0.1480
T0013	C019	47.6187	0.3238
T0014	C000	25.2265	0.3904
T0014	C004	26.4586	0.4629
T0014	C006	37.2125	0.3632
T0014	C007	39.8930	0.1310
T0014	C009	22.7680	0.3956
T0014	C010	20.2563	0.5677
T0014	C013	20.0009	0.4019
T0015	C000	47.3966	0.5565
T0015	C002	32.5037	0.1453
T0015	C005	25.5958	0.6029
T0015	C008	26.8835	0.1871
T0015	C010	30.0105	0.2928
T0015	C017	46.9089	0.4277
T0016	C001	23.4742	0.2663
T0016	C003	26.9102	0.3833
T0016	C010	46.0189	0.2281
T0016	C013	29.2150	0.2037
T0016	C018	30.5172	0.4766
T0017	C001	13.9567	0.3655
T0017	C004	19.0810	0.2732
T0017	C007	45.6570	0.1470
T0017	C008	23.6632	0.4486
T0017	C009	22.5577	0.3035
T0017	C011	29.4429	0.2880
T0017	C015	26.4559	0.3239
T0017	C016	40.7289	0.4171
T0018	C000	32.2054	0.2214
T0018	C001	42.2148	0.4540
T0018	C004	41.9243	0.4078
T0018	C010	19.9162	0.2894
T0018	C014	24.6578	0.5191
T0018	C017	39.1560	0.5229
T0018	C019	38.0218	0.2830
