task_id_list	courier_id	total_score	willingness
T0000	C001	33.2709	0.0872
T0000	C002	23.9342	0.5259
T0000	C003	53.1092	0.2244
T0000	C004	58.7260	0.5736
T0000	C005	46.4818	0.2997
T0000	C006	29.5928	0.3056
T0000	C007	26.9280	0.3502
T0000	C008	41.2928	0.3400
T0000	C009	43.1324	0.3452
T0000	C010	22.3413	0.2470
T0000	C011	44.5766	0.1725
T0000	C012	30.9869	0.0836
T0000	C013	33.5211	0.4382
T0000	C014	24.2465	0.1376
T0000	C015	49.0973	0.2441
T0000	C016	16.7099	0.1637
T0000	C017	61.0710	0.1208
T0000	C018	27.1173	0.2220
T0000	C019	35.7503	0.7355
T0000	C020	41.5070	0.6696
T0000	C021	50.8536	0.1755
T0000	C022	26.5193	0.5421
T0000	C023	40.4879	0.4394
T0000	C024	30.8446	0.4914
T0000	C025	45.3166	0.6110
T0000	C026	37.9744	0.7352
T0000	C028	19.4079	0.1172
T0000	C029	55.0541	0.4154
T0000	C030	47.9742	0.1287
T0000	C031	44.1249	0.5104
T0000	C032	18.4469	0.3237
T0000	C033	48.0085	0.2332
T0000	C035	23.6564	0.4382
T0000	C036	27.5164	0.3564
T0000	C037	27.6889	0.0624
T0001	C000	40.7712	0.1722
T0001	C001	26.2504	0.3035
T0001	C002	45.4515	0.1197
T0001	C003	48.1304	0.2981
T0001	C005	44.2215	0.5932
T0001	C006	51.1917	0.4679
T0001	C007	35.6699	0.4136
T0001	C008	23.4186	0.3296
T0001	C010	50.5250	0.6055
T0001	C011	50.4038	0.4945
T0001	C012	28.8918	0.2223
T0001	C013	23.5658	0.5489
T0001	C014	33.3793	0.1114
T0001	C015	15.9596	0.2604
T0001	C017	32.4203	0.6920
T0001	C018	30.9500	0.3612
T0001	C019	30.9541	0.0477
T0001	C020	47.9330	0.3142
T0001	C021	20.5049	0.3862
T0001	C022	50.1188	0.5875
T0001	C023	54.1058	0.3731
T0001	C024	38.8179	0.5534
T0001	C025	45.2975	0.6989
T0001	C026	61.0950	0.4328
T0001	C027	43.7608	0.4270
T0001	C028	46.8652	0.4065
T0001	C029	42.0097	0.4266
T0001	C030	36.3947	0.4849
T0001	C031	59.5857	0.1061
T0001	C034	47.6743	0.2946
T0001	C036	46.8846	0.4639
T0001	C037	56.1118	0.1624
T0002	C000	38.6685	0.5285
T0002	C001	32.2884	0.5625
T0002	C002	36.8755	0.1907
T0002	C003	21.3334	0.5379
T0002	C004	45.9041	0.6274
T0002	C005	41.1311	0.3984
T0002	C006	52.0358	0.5653
T0002	C007	50.4049	0.6800
T0002	C008	41.1601	0.3608
T0002	C009	33.7035	0.1276
T0002	C010	24.3107	0.1124
T0002	C011	50.9922	0.2327
T0002	C012	57.2948	0.2885
T0002	C013	51.0757	0.4323
T0002	C014	34.6526	0.3937
T0002	C015	34.4579	0.6734
T0002	C016	53.6326	0.2502
T0002	C018	24.4222	0.2148
T0002	C019	47.8395	0.3757
T0002	C020	58.2839	0.1157
T0002	C022	44.5363	0.2434
T0002	C023	31.8661	0.3400
T0002	C024	21.9434	0.3158
T0002	C025	33.5311	0.7148
T0002	C026	41.1934	0.3146
T0002	C027	37.4071	0.3451
T0002	C028	51.8363	0.3457
T0002	C029	28.8157	0.0727
T0002	C033	54.3494	0.3329
T0002	C034	47.0357	0.5056
T0002	C035	38.3423	0.5116
T0003	C000	37.0151	0.5815
T0003	C001	32.7679	0.4403
T0003	C002	37.8422	0.3052
T0003	C003	37.4980	0.4395
T0003	C004	48.1803	0.2436
T0003	C005	49.7748	0.3933
T0003	C007	53.7462	0.6504
T0003	C008	31.6259	0.2378
T0003	C010	59.2371	0.1106
T0003	C012	51.6317	0.3326
T0003	C014	20.8225	0.2149
T0003	C015	42.4748	0.1116
T0003	C016	38.9145	0.0786
T0003	C018	48.6969	0.4920
T0003	C019	27.8362	0.7648
T0003	C022	26.0675	0.6548
T0003	C023	55.1844	0.6851
T0003	C024	46.2502	0.5393
T0003	C025	42.9761	0.4052
T0003	C026	48.4291	0.0632
T0003	C028	44.1269	0.3017
T0003	C029	53.7914	0.2866
T0003	C030	25.4436	0.3997
T0003	C031	18.1870	0.3422
T0003	C033	30.2126	0.2377
T0003	C034	54.5884	0.2248
T0003	C035	46.9160	0.4854
T0003	C036	40.5526	0.4221
T0003	C037	49.3681	0.3842
T0004	C002	58.4919	0.2437
T0004	C003	39.9795	0.1836
T0004	C004	29.5989	0.2033
T0004	C005	48.0826	0.3335
T0004	C006	26.1898	0.2962
T0004	C007	42.5267	0.4139
T0004	C008	32.0267	0.4248
T0004	C009	28.4298	0.5224
T0004	C010	23.1305	0.2862
T0004	C011	46.8867	0.3368
T0004	C012	62.6341	0.4334
T0004	C013	28.3415	0.3760
T0004	C014	32.8704	0.4044
T0004	C016	47.5749	0.6331
T0004	C017	48.4926	0.5431
T0004	C018	57.6586	0.1447
T0004	C019	36.1513	0.4636
T0004	C020	41.7092	0.7812
T0004	C021	34.5356	0.0917
T0004	C022	58.4108	0.3038
T0004	C023	39.8340	0.3693
T0004	C024	57.1548	0.4471
T0004	C025	55.9830	0.4149
