task_id_list	courier_id	total_score	willingness
T0000	C000	53.1870	0.1830
T0000	C001	46.3929	0.0236
T0000	C002	65.3412	0.0499
T0000	C003	47.0153	0.0411
T0000	C005	38.2821	0.1800
T0000	C007	56.6369	0.0847
T0000	C008	34.3827	0.0198
T0000	C010	38.4132	0.0179
T0000	C011	61.3607	0.1920
T0000	C013	73.1395	0.1550
T0000	C014	52.2667	0.1806
T0000	C015	63.6242	0.1422
T0000	C016	57.1750	0.0259
T0000	C017	55.6609	0.1371
T0000	C018	72.5899	0.2163
T0000	C019	39.3092	0.1084
T0000	C020	48.3795	0.0480
T0000	C021	66.6409	0.1376
T0000	C022	42.7016	0.0535
T0000	C023	39.2620	0.0497
T0000	C024	57.1636	0.0811
T0000	C025	45.4313	0.1443
T0000	C026	67.4735	0.0579
T0000	C027	64.3559	0.0880
T0000	C028	73.0715	0.1802
T0000	C029	38.4125	0.0270
T0000	C030	40.0833	0.0294
T0000	C032	48.7008	0.1285
T0000	C034	65.6823	0.1667
T0000	C035	59.6880	0.0616
T0000	C036	53.3477	0.0988
T0000	C037	49.8385	0.0644
T0000	C038	69.5674	0.1379
T0000	C040	44.0163	0.1511
T0000	C041	43.5624	0.0427
T0000	C043	45.1302	0.0579
T0000	C045	63.7413	0.2737
T0000	C046	66.0727	0.1678
T0000	C047	39.5664	0.1255
T0000	C048	38.4641	0.4354
T0000	C049	64.6370	0.2454
T0000	C050	49.7818	0.1207
T0000	C051	57.5389	0.0594
T0000	C052	38.9478	0.0372
T0000	C053	39.5916	0.0162
T0000	C054	39.5599	0.0615
T0000	C055	71.3968	0.1048
T0000	C056	47.3155	0.0285
T0000	C058	53.0408	0.0613
T0000	C059	59.3991	0.1242
T0000	C061	63.3968	0.0917
T0001	C000	64.4718	0.0951
T0001	C002	27.1203	0.0697
T0001	C003	50.4658	0.0593
T0001	C004	61.1389	0.1928
T0001	C005	63.6747	0.0764
T0001	C006	71.0240	0.1584
T0001	C007	68.0781	0.0732
T0001	C008	41.6418	0.0636
T0001	C010	64.0621	0.0758
T0001	C011	45.5097	0.1549
T0001	C012	59.4983	0.1042
T0001	C013	61.2870	0.0725
T0001	C014	46.8940	0.0236
T0001	C015	57.3727	0.3897
T0001	C016	42.3849	0.0364
T0001	C017	55.4780	0.0242
T0001	C018	49.1258	0.1034
T0001	C020	41.6694	0.0262
T0001	C021	59.1533	0.1951
T0001	C022	50.8443	0.1578
T0001	C024	39.7718	0.0579
T0001	C025	65.4836	0.3167
T0001	C026	45.6978	0.0630
T0001	C027	81.9767	0.3694
T0001	C028	49.7320	0.1644
T0001	C029	33.1183	0.0573
T0001	C032	52.4828	0.1417
T0001	C033	46.2001	0.0292
T0001	C035	46.6854	0.0897
T0001	C036	45.4855	0.0473
T0001	C039	43.1011	0.0200
T0001	C040	69.0552	0.2835
T0001	C043	46.2672	0.1828
T0001	C044	39.4654	0.0601
T0001	C047	40.8152	0.0105
T0001	C049	54.3306	0.1037
T0001	C050	44.7672	0.2069
T0001	C051	37.5708	0.0701
T0001	C052	37.9190	0.0205
T0001	C053	35.7632	0.0322
T0001	C054	45.1645	0.1549
T0001	C055	65.8467	0.2219
T0001	C056	53.0380	0.0288
T0001	C060	34.9031	0.2232
T0001	C061	49.6727	0.1189
T0002	C000	63.8353	0.2751
T0002	C004	54.2932	0.0262
T0002	C005	52.7692	0.1140
T0002	C006	39.9504	0.0638
T0002	C007	39.0816	0.0883
T0002	C011	51.9064	0.1357
T0002	C012	43.5540	0.0317
T0002	C015	31.1003	0.0495
T0002	C016	56.8741	0.0292
T0002	C017	70.6679	0.3564
T0002	C018	58.4451	0.1116
T0002	C019	40.2382	0.0331
T0002	C020	29.3221	0.0581
