task_id_list	courier_id	total_score	willingness
T0000	C000	71.2843	0.6006
T0000	C002	23.7484	0.5864
T0000	C003	34.8202	0.0767
T0000	C004	100.1686	0.6794
T0000	C005	95.3679	0.2378
T0000	C006	36.0577	0.3074
T0000	C007	46.5202	0.1690
T0000	C008	67.5025	0.4759
T0000	C010	50.3593	0.2342
T0000	C011	32.6201	0.0358
T0000	C012	34.3109	0.7276
T0000	C013	44.6587	0.5788
T0000	C014	55.5876	0.8516
T0000	C017	33.5121	0.6871
T0000	C018	18.8477	0.5642
T0000	C019	29.6051	0.6399
T0000	C021	5.0000	0.7098
T0000	C022	34.5224	0.5975
T0000	C024	11.8502	0.7105
T0000	C025	70.3045	0.7140
T0000	C026	60.0572	0.7741
T0000	C027	51.4025	0.5350
T0000	C028	27.9498	0.5260
T0000	C029	51.9363	0.6693
T0000	C031	37.7967	0.3108
T0000	C032	55.4596	0.7296
T0000	C034	7.8292	0.6441
T0000	C036	69.3975	0.2137
T0000	C037	36.6328	0.5417
T0000	C038	79.1326	0.2774
T0000	C041	54.9456	0.3493
T0000	C042	86.6679	0.9304
T0000	C044	17.3753	0.3853
T0000	C045	47.0329	0.1654
T0000	C046	25.2062	0.3356
T0000	C047	52.3545	0.0902
T0000	C048	57.4133	0.5468
T0000	C049	41.8188	0.4888
T0000	C051	67.0262	0.3708
T0000	C052	37.0713	0.8377
T0000	C053	73.2612	0.4419
T0000	C054	37.3261	0.6560
T0000	C055	36.9766	0.6897
T0000	C056	76.4679	0.3038
T0000	C057	24.1445	0.2960
T0000	C059	50.8470	0.2686
T0000	C061	79.0661	0.9388
T0000	C062	82.6334	0.1765
T0000	C063	51.1988	0.1624
T0000	C064	40.2633	0.5856
T0000	C066	33.0142	0.4105
T0000	C067	5.0000	0.7276
T0000	C069	107.4004	0.5599
T0001	C000	8.7227	0.8456
T0001	C003	25.4186	0.7871
T0001	C004	63.7776	0.5805
T0001	C005	11.6580	0.8065
T0001	C006	48.5020	0.4058
T0001	C007	33.3295	0.2229
T0001	C008	32.0844	0.5619
T0001	C009	35.0757	0.6512
T0001	C012	29.9894	0.0711
T0001	C014	16.6897	0.5879
T0001	C016	5.0000	0.5601
T0001	C017	41.5760	0.6386
T0001	C018	29.1057	0.7406
T0001	C019	34.7968	0.5672
T0001	C020	89.1985	0.8112
T0001	C021	48.1572	0.9354
T0001	C023	48.8787	0.1814
T0001	C024	16.8037	0.4157
T0001	C026	33.1170	0.3118
T0001	C027	48.6673	0.4368
T0001	C029	51.0069	0.9355
T0001	C031	82.5040	0.4226
T0001	C032	40.0529	0.7512
T0001	C033	43.8169	0.2241
T0001	C034	44.3788	0.3081
T0001	C036	39.6897	0.1305
T0001	C038	24.0146	0.1121
T0001	C039	18.5186	0.2087
T0001	C040	83.3866	0.5783
T0001	C041	114.9618	0.1225
T0001	C042	80.9854	0.5774
T0001	C044	44.8664	0.7449
T0001	C045	12.4647	0.4002
T0001	C046	83.6659	0.1506
T0001	C048	5.0000	0.1205
T0001	C049	75.2307	0.6166
T0001	C050	22.0640	0.6316
T0001	C051	41.8477	0.8870
T0001	C054	28.8614	0.8783
T0001	C055	80.5703	0.6878
T0001	C056	30.8292	0.8010
T0001	C057	26.0378	0.5016
T0001	C059	30.2388	0.8970
T0001	C061	5.0000	0.6135
T0001	C063	5.7093	0.7642
T0001	C064	110.2417	0.4563
T0001	C065	34.0931	0.8674
T0001	C067	99.4427	0.2650
T0001	C069	111.2198	0.0339
T0002	C000	46.9864	0.1318
T0002	C001	5.0000	0.3528
T0002	C002	55.0821	0.8928
T0002	C003	84.7179	0.5191
T0002	C005	26.4367	0.7159
T0002	C006	34.6334	0.6700
T0002	C009	80.5423	0.7104
T0002	C010	5.0000	0.2928
T0002	C012	26.6152	0.4109
T0002	C013	63.3960	0.2829
T0002	C017	46.6028	0.5116
T0002	C018	57.2676	0.8937
T0002	C019	33.1143	0.8445
T0002	C020	88.2594	0.1080
T0002	C021	58.3759	0.6090
T0002	C024	93.1898	0.1430
T0002	C025	60.6728	0.4862
T0002	C026	104.9962	0.2331
T0002	C027	57.3324	0.5703
T0002	C028	77.1130	0.1953
T0002	C029	42.8955	0.4281
T0002	C030	75.6956	0.5787
T0002	C031	99.9096	0.4150
T0002	C032	90.7080	0.7937
T0002	C036	57.1292	0.7912
T0002	C037	7.0085	0.4585
T0002	C039	10.9638	0.7861
T0002	C041	9.4031	0.2923
T0002	C042	28.5362	0.7269
T0002	C046	18.7742	0.6858
T0002	C047	97.0137	0.5494
T0002	C048	87.9066	0.6729
T0002	C049	5.0000	0.5255
T0002	C050	10.1819	0.4315
T0002	C051	85.0955	0.7103
T0002	C054	33.3312	0.6473
T0002	C055	53.1407	0.1446
T0002	C056	111.0912	0.7114
T0002	C057	5.0000	0.9259
T0002	C059	67.8233	0.4255
T0002	C060	51.8887	0.7721
T0002	C061	5.0000	0.3619
T0002	C063	59.1186	0.8606
T0002	C064	58.7130	0.6123
T0002	C065	40.9896	0.7583
T0002	C066	5.0000	0.4970
T0002	C067	48.2828	0.5613
T0002	C068	18.9026	0.5889
T0002	C069	41.4232	0.1275
T0003	C000	18.5419	0.4879
T0003	C002	85.6121	0.4095
T0003	C003	84.3190	0.0710
T0003	C004	5.0000	0.3165
T0003	C005	34.7527	0.9055
T0003	C007	56.8890	0.6321
T0003	C008	65.7013	0.8979
T0003	C009	42.1180	0.8595
T0003	C010	7.8499	0.1601
T0003	C011	5.0000	0.5596
T0003	C012	21.5077	0.0560
T0003	C013	40.1550	0.8726
T0003	C014	21.6275	0.6671
T0003	C015	38.7124	0.1970
T0003	C016	42.7761	0.8462
T0003	C017	72.1281	0.6303
T0003	C019	94.3761	0.0575
T0003	C021	75.1766	0.7912
T0003	C022	47.7831	0.1208
T0003	C023	56.7092	0.3834
T0003	C024	70.1664	0.4865
T0003	C025	50.6456	0.2367
T0003	C026	5.0000	0.5538
T0003	C027	83.1897	0.4668
T0003	C028	5.0000	0.2106
T0003	C030	35.4702	0.0766
T0003	C031	41.7369	0.4399
T0003	C032	39.7833	0.4023
T0003	C033	33.3439	0.5812
T0003	C034	55.6825	0.1192
T0003	C035	5.0000	0.9024
T0003	C036	33.0811	0.1261
T0003	C037	7.0379	0.3276
T0003	C038	47.5444	0.5899
T0003	C039	106.0740	0.7887
T0003	C040	47.3630	0.7701
T0003	C041	87.1962	0.8440
T0003	C042	79.4880	0.5253
T0003	C044	47.2800	0.4272
T0003	C045	44.7557	0.6807
T0003	C047	55.3286	0.3170
T0003	C048	43.3233	0.4282
T0003	C049	37.0294	0.3878
T0003	C050	24.5551	0.1280
T0003	C051	32.9117	0.6621
T0003	C053	5.0000	0.3667
T0003	C054	27.3183	0.7672
T0003	C055	56.0270	0.9275
T0003	C056	74.6813	0.6753
T0003	C057	32.5689	0.9083
T0003	C058	31.4672	0.8032
T0003	C060	31.8930	0.6871
T0003	C061	49.9596	0.4584
T0003	C065	40.0584	0.6506
T0003	C066	70.5443	0.4744
T0003	C067	101.2240	0.6652
T0003	C068	71.3923	0.6996
T0003	C069	80.9187	0.3367
T0004	C000	92.4449	0.4073
T0004	C001	50.5593	0.5021
T0004	C003	27.7647	0.3409
T0004	C004	63.5677	0.0926
T0004	C005	29.9865	0.8440
T0004	C007	23.4617	0.1119
T0004	C009	59.2428	0.6509
T0004	C010	53.5149	0.2282
T0004	C011	44.4147	0.7955
T0004	C012	9.4963	0.2535
T0004	C013	53.0812	0.1978
T0004	C014	68.8503	0.4636
T0004	C015	77.7894	0.7362
T0004	C016	84.6760	0.4838
T0004	C017	90.0153	0.0702
T0004	C018	107.3254	0.0580
T0004	C022	60.7440	0.1548
T0004	C023	125.9235	0.5361
T0004	C024	5.0000	0.6716
T0004	C025	26.1579	0.2780
T0004	C026	99.9600	0.0695
T0004	C027	5.8161	0.4336
T0004	C028	86.4762	0.7777
T0004	C030	46.0610	0.3561
T0004	C032	25.1702	0.7131
T0004	C033	45.2376	0.0709
T0004	C034	56.6517	0.2048
T0004	C035	5.6493	0.5958
T0004	C036	59.2733	0.6280
T0004	C037	55.7944	0.0373
T0004	C039	12.2124	0.3100
T0004	C040	60.1323	0.4781
T0004	C041	67.4413	0.0353
T0004	C043	5.0000	0.2326
T0004	C046	43.9758	0.4892
T0004	C047	83.7369	0.9217
T0004	C048	57.5576	0.8448
T0004	C049	31.2650	0.6599
T0004	C050	75.6907	0.2882
T0004	C051	35.5593	0.7637
T0004	C052	54.2652	0.5802
T0004	C053	52.9452	0.5861
T0004	C057	71.5227	0.7966
T0004	C060	47.7200	0.9392
T0004	C061	45.2855	0.3512
T0004	C062	98.6937	0.4553
T0004	C064	5.0000	0.4053
T0004	C065	71.1497	0.7082
T0004	C066	51.5819	0.5048
T0004	C067	99.2349	0.4769
T0005	C000	5.0000	0.2924
T0005	C001	9.9980	0.7906
T0005	C002	5.0000	0.3666
T0005	C003	84.4675	0.5908
T0005	C004	95.9125	0.2976
T0005	C005	31.5341	0.1227
T0005	C006	16.3322	0.3717
T0005	C007	41.6502	0.8395
T0005	C008	8.4588	0.5522
T0005	C010	60.5381	0.7901
T0005	C011	59.0091	0.8856
T0005	C012	9.4810	0.6067
T0005	C013	20.1666	0.7516
T0005	C014	66.4752	0.7154
T0005	C020	34.7000	0.5532
T0005	C021	52.5892	0.3137
T0005	C022	13.3727	0.4009
T0005	C025	82.2747	0.4819
T0005	C026	43.5315	0.2039
T0005	C030	34.6042	0.7175
T0005	C034	51.8243	0.3776
T0005	C036	20.0870	0.2086
T0005	C037	35.7711	0.0715
T0005	C040	58.4926	0.7402
T0005	C043	70.5863	0.8635
T0005	C047	62.7786	0.7943
T0005	C049	10.5570	0.5811
T0005	C050	15.0309	0.1658
T0005	C052	44.0230	0.7327
T0005	C053	31.5266	0.8243
T0005	C054	78.5007	0.1543
T0005	C055	31.1054	0.2631
T0005	C056	16.3251	0.3436
T0005	C058	53.4059	0.7048
T0005	C063	14.7732	0.2909
T0005	C064	77.0854	0.2260
T0005	C065	61.6879	0.8660
T0005	C066	50.0804	0.8284
T0005	C067	7.5199	0.6844
T0005	C068	45.1932	0.3353
T0006	C000	63.0715	0.1195
T0006	C001	73.8935	0.2739
T0006	C002	27.1052	0.6794
T0006	C004	52.4515	0.4244
T0006	C005	60.3307	0.9075
T0006	C007	6.6899	0.8002
T0006	C008	68.0602	0.8907
T0006	C009	69.5368	0.6344
T0006	C010	13.0001	0.0357
T0006	C011	27.6021	0.1189
T0006	C012	72.8495	0.9208
T0006	C013	78.1204	0.0438
T0006	C014	28.1344	0.3785
T0006	C015	78.9081	0.6954
T0006	C016	16.1267	0.7856
T0006	C017	41.0644	0.8315
T0006	C018	5.0000	0.0364
T0006	C019	86.4608	0.0708
T0006	C020	79.8826	0.8614
T0006	C021	56.0943	0.2207
T0006	C023	67.1499	0.6679
T0006	C029	67.9697	0.0370
T0006	C030	82.8875	0.4296
T0006	C031	5.0000	0.5952
T0006	C032	57.1251	0.5046
T0006	C033	80.8653	0.3432
T0006	C035	21.7858	0.2031
T0006	C037	59.3432	0.8415
T0006	C038	61.7153	0.4715
T0006	C039	72.1711	0.8041
T0006	C040	34.1212	0.0655
T0006	C041	5.0000	0.0616
T0006	C043	45.2012	0.3781
T0006	C044	60.3756	0.1812
T0006	C045	72.7567	0.6473
T0006	C046	74.3972	0.2470
T0006	C047	31.6716	0.6608
T0006	C048	104.6006	0.6527
T0006	C049	42.7234	0.6425
T0006	C050	25.9065	0.5923
T0006	C051	66.6762	0.3896
T0006	C052	56.9965	0.0687
T0006	C053	100.1898	0.3349
T0006	C054	55.2423	0.1540
T0006	C056	85.1636	0.5977
T0006	C057	30.0182	0.4328
T0006	C058	21.2281	0.1108
T0006	C059	11.1033	0.2424
T0006	C060	12.8821	0.4550
T0006	C061	5.0000	0.8299
T0006	C062	37.9090	0.5731
T0006	C063	21.5724	0.4955
T0006	C064	38.2626	0.3255
T0006	C065	7.0384	0.8469
T0006	C069	15.0966	0.6815
T0007	C000	9.3663	0.9012
T0007	C001	39.0871	0.7354
T0007	C002	59.3692	0.6836
T0007	C004	81.2624	0.8462
T0007	C005	50.4399	0.5340
T0007	C006	42.1444	0.6570
T0007	C007	73.6992	0.3624
T0007	C010	29.6051	0.7988
T0007	C011	9.9859	0.8472
T0007	C012	38.9589	0.2691
T0007	C013	44.6240	0.2891
T0007	C014	13.2299	0.4745
T0007	C016	20.0073	0.2231
T0007	C019	96.4876	0.5349
T0007	C020	51.8155	0.2535
T0007	C022	5.0000	0.7975
T0007	C023	36.0523	0.0738
T0007	C024	7.2051	0.4050
T0007	C025	43.4895	0.3336
T0007	C027	27.4974	0.6841
T0007	C028	41.3975	0.3952
T0007	C029	33.7547	0.6564
T0007	C031	7.8784	0.2751
T0007	C032	38.3545	0.4605
T0007	C035	9.2515	0.7217
T0007	C037	8.4037	0.7503
T0007	C038	37.5239	0.9249
T0007	C039	35.0348	0.3168
T0007	C040	25.9414	0.0350
T0007	C041	20.5376	0.0799
T0007	C042	51.4785	0.4787
T0007	C043	84.2025	0.6778
T0007	C044	53.9149	0.7396
T0007	C045	90.3488	0.5450
T0007	C047	59.0575	0.3179
T0007	C048	49.8261	0.6308
T0007	C049	44.3009	0.6122
T0007	C050	84.8870	0.7832
T0007	C051	104.1061	0.7059
T0007	C052	5.8238	0.8444
T0007	C053	39.5341	0.8947
T0007	C054	71.7336	0.7545
T0007	C056	31.3390	0.3985
T0007	C057	37.2156	0.3920
T0007	C058	56.1112	0.8736
T0007	C059	39.4792	0.2584
T0007	C060	61.3270	0.4774
T0007	C061	49.1099	0.5119
T0007	C062	53.0950	0.8974
T0007	C064	42.1741	0.4675
T0007	C065	70.5411	0.2943
T0007	C066	94.8778	0.3778
T0007	C067	58.1019	0.3719
T0007	C068	30.9815	0.5781
T0007	C069	65.3452	0.5449
T0008	C000	61.3249	0.6515
T0008	C001	5.1429	0.7780
T0008	C002	85.7702	0.4416
T0008	C004	30.4220	0.5131
T0008	C005	35.8212	0.3248
T0008	C006	29.4130	0.3938
T0008	C008	16.3469	0.6923
T0008	C009	43.8238	0.5931
T0008	C010	64.7840	0.2894
T0008	C011	31.1371	0.6557
T0008	C012	56.5815	0.8098
T0008	C013	61.8779	0.2041
T0008	C014	83.8116	0.0308
T0008	C015	28.7416	0.7356
T0008	C016	10.8463	0.8418
T0008	C018	58.4032	0.3856
T0008	C019	40.2693	0.9284
T0008	C020	56.9972	0.9019
T0008	C021	40.4790	0.0471
T0008	C023	73.4891	0.9399
T0008	C024	46.3081	0.8020
T0008	C025	49.6822	0.2075
T0008	C026	5.0000	0.5738
T0008	C030	25.1247	0.9372
T0008	C031	19.4912	0.9089
T0008	C032	64.4935	0.7404
T0008	C033	22.0439	0.1052
T0008	C034	46.0244	0.4418
T0008	C035	5.4931	0.7288
T0008	C036	14.8275	0.4973
T0008	C037	65.6979	0.1619
T0008	C040	33.9385	0.6473
T0008	C041	95.9261	0.8866
T0008	C042	5.9291	0.0539
T0008	C043	34.2077	0.6014
T0008	C044	46.6082	0.7260
T0008	C046	67.1162	0.3117
T0008	C047	13.0682	0.7161
T0008	C048	58.7944	0.9055
T0008	C049	5.0000	0.8035
T0008	C050	23.0259	0.1244
T0008	C051	56.3640	0.6632
T0008	C053	72.8641	0.2171
T0008	C054	51.6854	0.8968
T0008	C055	85.1203	0.6354
T0008	C057	9.4896	0.0490
T0008	C058	17.1845	0.7741
T0008	C060	10.0175	0.1091
T0008	C061	74.4550	0.3341
T0008	C062	20.7336	0.6259
T0008	C063	66.0120	0.0994
T0008	C064	47.3855	0.7900
T0008	C065	9.2770	0.9251
T0008	C066	36.3553	0.2626
T0008	C067	71.6839	0.6076
T0008	C068	56.9195	0.4658
T0008	C069	103.0212	0.7693
T0009	C001	83.6923	0.7824
T0009	C002	14.2346	0.7109
T0009	C003	5.0000	0.6851
T0009	C004	78.7624	0.3760
T0009	C005	5.0000	0.8334
T0009	C006	31.7388	0.8684
T0009	C008	130.0000	0.6086
T0009	C009	87.0786	0.7566
T0009	C010	113.9568	0.0924
T0009	C011	58.3711	0.6446
T0009	C012	48.7305	0.7487
T0009	C013	27.3687	0.6235
T0009	C014	75.9444	0.3025
T0009	C015	44.2155	0.9156
T0009	C017	69.5548	0.1744
T0009	C018	61.3255	0.3413
T0009	C019	23.6751	0.1215
T0009	C020	5.0000	0.2181
T0009	C022	46.3776	0.6213
T0009	C023	66.4604	0.1542
T0009	C024	56.5093	0.8078
T0009	C025	70.3959	0.9253
T0009	C026	130.0000	0.4671
T0009	C030	5.0000	0.4443
T0009	C031	56.5629	0.1727
T0009	C032	46.8896	0.3168
T0009	C033	56.0218	0.8678
T0009	C034	57.6223	0.5809
T0009	C035	41.3522	0.1165
T0009	C036	95.3682	0.1410
T0009	C037	82.0875	0.0728
T0009	C038	66.7527	0.5697
T0009	C039	30.5258	0.3600
T0009	C041	77.5647	0.8452
