task_id_list	courier_id	total_score	willingness
T0000	C000	56.1891	0.3253
T0000	C001	19.2895	0.5323
T0000	C002	63.8759	0.6639
T0000	C003	96.8791	0.5989
T0000	C005	20.1733	0.2017
T0000	C006	5.0000	0.9307
T0000	C007	58.6839	0.2960
T0000	C008	65.7776	0.4432
T0000	C009	65.9200	0.2006
T0000	C010	75.0794	0.8773
T0000	C011	13.7067	0.5721
T0000	C012	96.0818	0.8088
T0000	C014	57.9711	0.1501
T0000	C015	108.2809	0.3842
T0000	C016	55.2982	0.8428
T0000	C017	32.2619	0.1093
T0000	C018	76.1524	0.2529
T0000	C019	59.9197	0.1880
T0000	C020	5.0000	0.3705
T0000	C021	51.9122	0.3866
T0000	C022	30.0086	0.3254
T0000	C023	7.0251	0.6264
T0000	C024	78.2812	0.0407
T0000	C025	46.0294	0.1235
T0000	C026	65.2162	0.2658
T0000	C030	72.2795	0.5916
T0000	C031	26.9886	0.5392
T0000	C033	5.0000	0.3764
T0000	C034	53.8362	0.6555
T0000	C035	44.0905	0.9039
T0000	C037	24.1878	0.1512
T0000	C038	84.3320	0.2444
T0000	C039	38.2338	0.5637
T0000	C042	89.0081	0.7598
T0000	C043	78.8530	0.8013
T0000	C045	28.3916	0.4935
T0000	C048	81.0239	0.2767
T0000	C050	67.8305	0.4797
T0000	C051	60.2419	0.0865
T0000	C052	5.0000	0.4245
T0000	C053	89.6022	0.4658
T0000	C056	10.5996	0.8487
T0000	C057	18.9062	0.2122
T0000	C058	30.7810	0.8754
T0000	C060	65.8071	0.7981
T0000	C062	79.7620	0.2173
T0000	C063	73.7534	0.8620
T0000	C065	41.4219	0.2525
T0000	C066	64.8077	0.5037
T0000	C067	59.4907	0.1047
T0000	C068	23.6127	0.8258
T0000	C069	52.6615	0.6290
T0001	C000	58.6968	0.5984
T0001	C001	16.0712	0.1826
T0001	C003	8.2739	0.2826
T0001	C004	5.0000	0.2087
T0001	C005	40.6500	0.9332
T0001	C006	12.6771	0.6282
T0001	C008	56.7944	0.3021
T0001	C009	66.1921	0.8090
T0001	C010	52.3042	0.9117
T0001	C011	66.9655	0.4101
T0001	C012	32.4905	0.3296
T0001	C013	81.2613	0.7991
T0001	C014	59.8961	0.1402
T0001	C017	88.4935	0.0988
T0001	C018	20.5020	0.4637
T0001	C019	93.2307	0.7077
T0001	C020	5.0000	0.3265
T0001	C021	5.0000	0.7960
T0001	C022	54.9124	0.2678
T0001	C023	44.8076	0.6392
T0001	C025	77.0511	0.9023
T0001	C026	56.7207	0.2127
T0001	C027	15.6280	0.7952
T0001	C031	5.0000	0.6450
T0001	C032	63.6667	0.7244
T0001	C033	21.4914	0.6029
T0001	C034	33.3297	0.0854
T0001	C035	60.8979	0.9095
T0001	C039	50.3554	0.8701
T0001	C040	11.4943	0.8722
T0001	C042	31.0369	0.2442
T0001	C043	42.6634	0.6173
T0001	C045	70.2722	0.5233
T0001	C046	29.9310	0.4035
T0001	C047	42.2545	0.6282
T0001	C048	67.0680	0.2217
T0001	C049	36.7510	0.0722
T0001	C050	37.4001	0.5567
T0001	C051	5.0000	0.7392
T0001	C053	41.8802	0.1754
T0001	C054	12.2877	0.2621
T0001	C055	40.7103	0.2152
T0001	C056	38.1712	0.1353
T0001	C057	82.8735	0.6905
T0001	C059	49.6149	0.1575
T0001	C060	24.8007	0.8423
T0001	C061	28.1843	0.4262
T0001	C064	23.0378	0.8844
T0001	C065	38.0096	0.7622
T0001	C066	26.5518	0.1104
T0001	C067	72.5976	0.2125
T0002	C000	47.8474	0.2375
T0002	C001	39.2330	0.7288
T0002	C002	59.2357	0.1624
T0002	C004	75.6077	0.0498
T0002	C005	44.0640	0.6530
T0002	C006	65.4937	0.6787
T0002	C007	39.8477	0.3037
T0002	C009	10.4229	0.0949
T0002	C010	66.2352	0.2466
T0002	C012	37.2144	0.4718
T0002	C013	46.6445	0.2867
T0002	C014	38.9014	0.9144
T0002	C016	43.1298	0.5240
T0002	C017	5.0000	0.2640
T0002	C018	42.1475	0.5342
T0002	C019	53.4419	0.1412
T0002	C021	65.5171	0.2587
T0002	C022	5.0000	0.8914
T0002	C025	92.4575	0.2978
T0002	C026	75.2174	0.7147
T0002	C027	57.2051	0.1901
T0002	C028	17.5843	0.0958
T0002	C031	5.0000	0.3400
T0002	C033	68.8326	0.1734
T0002	C034	55.9357	0.2937
T0002	C035	60.6906	0.6779
T0002	C036	25.2940	0.4135
T0002	C037	59.5592	0.8503
T0002	C038	86.8669	0.9337
T0002	C040	5.0000	0.9233
T0002	C041	23.6669	0.5536
T0002	C042	65.5962	0.5710
T0002	C043	38.4708	0.1605
T0002	C044	82.4414	0.2844
T0002	C048	15.6816	0.7264
T0002	C050	53.9650	0.1003
T0002	C051	12.3217	0.8807
T0002	C053	50.2647	0.1654
T0002	C054	69.5574	0.3913
T0002	C058	89.0092	0.7456
T0002	C059	44.5812	0.6107
T0002	C060	24.2207	0.4274
T0002	C061	33.2958	0.5057
T0002	C062	33.1980	0.5759
T0002	C063	52.6018	0.1053
T0002	C064	21.9740	0.3374
T0002	C065	75.4118	0.6406
T0002	C066	68.4268	0.2986
T0002	C067	5.0000	0.2465
T0002	C068	72.6972	0.4071
T0002	C069	5.0000	0.1083
T0003	C001	55.4224	0.7464
T0003	C002	50.5583	0.9049
T0003	C003	39.0303	0.9018
T0003	C004	56.4783	0.3708
T0003	C008	19.5793	0.3491
T0003	C009	42.9550	0.1735
T0003	C011	42.1036	0.4641
T0003	C013	5.0000	0.5670
T0003	C015	36.6283	0.0396
T0003	C017	38.3537	0.2288
T0003	C018	13.1142	0.8376
T0003	C022	12.8071	0.7052
T0003	C023	18.2024	0.3406
T0003	C024	63.7038	0.7825
T0003	C025	51.6415	0.5128
T0003	C026	114.1109	0.0315
T0003	C027	80.4086	0.0524
T0003	C028	26.4895	0.4200
T0003	C029	92.9897	0.0817
T0003	C031	10.4415	0.5446
T0003	C032	58.4564	0.6061
T0003	C033	57.2037	0.1709
T0003	C034	5.0000	0.1104
T0003	C035	44.5511	0.1455
T0003	C038	44.5549	0.3302
T0003	C040	15.3930	0.6051
T0003	C042	93.1669	0.2902
T0003	C043	33.1916	0.2623
T0003	C044	6.9300	0.4883
T0003	C045	64.2014	0.1708
T0003	C046	101.5849	0.7978
T0003	C047	24.9197	0.8465
T0003	C048	44.9140	0.2235
T0003	C049	104.7423	0.2408
T0003	C050	102.5235	0.3412
T0003	C051	24.2240	0.3560
T0003	C052	59.9277	0.3714
T0003	C053	65.7123	0.9020
T0003	C055	5.0000	0.4292
T0003	C056	24.9268	0.8853
T0003	C057	10.8606	0.7438
T0003	C059	19.1068	0.3111
T0003	C061	37.0545	0.8576
T0003	C062	31.7122	0.6898
T0003	C064	46.2565	0.5491
T0003	C066	17.5912	0.3097
T0003	C068	68.0991	0.4309
T0004	C000	35.0951	0.5522
T0004	C001	89.5156	0.7337
T0004	C002	64.1200	0.8535
T0004	C004	43.6870	0.4718
T0004	C006	15.5461	0.8054
T0004	C007	18.4683	0.2635
T0004	C008	77.5890	0.0652
T0004	C010	39.8781	0.9155
T0004	C011	49.7955	0.1153
T0004	C013	66.7103	0.1298
T0004	C014	59.6256	0.2720
T0004	C015	69.5139	0.3075
T0004	C016	12.6771	0.4573
T0004	C017	105.1776	0.5808
T0004	C018	47.8991	0.5435
T0004	C019	14.5466	0.5816
T0004	C020	52.4988	0.2369
T0004	C021	22.8887	0.7999
T0004	C022	56.1898	0.8435
T0004	C025	33.1945	0.5448
T0004	C027	95.0509	0.1605
T0004	C028	78.6826	0.5374
T0004	C029	62.4958	0.6607
T0004	C030	63.4307	0.4186
T0004	C031	80.9270	0.1644
T0004	C032	7.5855	0.2671
T0004	C033	17.8573	0.0643
T0004	C034	84.4746	0.1802
T0004	C036	94.9284	0.3146
T0004	C038	21.2282	0.6949
T0004	C040	38.2948	0.8719
T0004	C041	19.6109	0.3070
T0004	C042	69.2954	0.7746
T0004	C044	74.0596	0.0775
T0004	C046	32.0411	0.3020
T0004	C047	13.7706	0.9032
T0004	C048	71.4542	0.7626
T0004	C049	56.2679	0.0543
T0004	C050	87.9090	0.2075
T0004	C051	47.5683	0.3720
T0004	C052	42.2747	0.2236
T0004	C053	66.3625	0.2466
T0004	C054	5.0000	0.6575
T0004	C058	48.9720	0.1311
T0004	C059	72.7217	0.1811
T0004	C060	24.8887	0.5819
T0004	C061	60.9666	0.0539
T0004	C062	20.9345	0.3298
T0004	C063	25.6603	0.5193
T0004	C064	114.5004	0.0490
T0004	C065	113.4542	0.4244
T0004	C067	5.4344	0.6008
T0004	C068	77.6190	0.8904
T0004	C069	50.5687	0.1392
T0005	C000	47.2337	0.1940
T0005	C001	36.7946	0.7699
T0005	C002	5.0000	0.6115
T0005	C003	51.9029	0.4922
T0005	C005	98.1457	0.8226
T0005	C006	5.0000	0.5302
T0005	C007	36.9951	0.9198
T0005	C008	26.1826	0.7549
T0005	C009	37.3163	0.6340
T0005	C010	38.9471	0.8824
T0005	C011	29.2272	0.1984
T0005	C012	17.9284	0.4236
T0005	C013	16.8545	0.7671
T0005	C014	20.9189	0.3489
T0005	C015	41.8955	0.5325
T0005	C017	56.3904	0.3126
T0005	C018	18.9668	0.0770
T0005	C020	76.4026	0.7386
T0005	C021	56.6436	0.2192
T0005	C022	44.1420	0.7946
T0005	C024	56.4704	0.1598
T0005	C026	14.8508	0.2043
T0005	C029	70.3327	0.9153
T0005	C031	63.2613	0.7918
T0005	C032	24.8104	0.2133
T0005	C034	32.2058	0.5716
T0005	C035	8.9310	0.4419
T0005	C036	59.8649	0.7541
T0005	C037	46.6182	0.5633
T0005	C038	54.2927	0.6225
T0005	C039	63.7316	0.8038
T0005	C040	24.7437	0.6210
T0005	C041	86.9638	0.6279
T0005	C042	49.9727	0.2557
T0005	C043	52.7139	0.0460
T0005	C044	26.7701	0.0309
T0005	C046	67.1225	0.2013
T0005	C048	31.0003	0.2221
T0005	C049	36.1328	0.8346
T0005	C050	110.7786	0.7023
T0005	C051	47.1161	0.6108
T0005	C052	66.7783	0.9248
T0005	C053	46.5676	0.2122
T0005	C054	41.2530	0.4826
T0005	C055	41.2358	0.3134
T0005	C056	5.0000	0.1472
T0005	C059	5.0000	0.7279
T0005	C060	28.8978	0.5053
T0005	C062	5.0000	0.1137
T0005	C065	63.4375	0.0790
T0005	C066	37.5517	0.8921
T0005	C067	62.6063	0.3104
T0005	C068	36.1457	0.6730
T0005	C069	30.6177	0.6718
T0006	C000	110.5175	0.3251
T0006	C001	82.9268	0.7110
T0006	C002	52.5311	0.6599
T0006	C003	94.7832	0.8420
T0006	C004	15.5914	0.7498
T0006	C005	46.7058	0.3132
T0006	C006	60.1542	0.3690
T0006	C007	65.1885	0.6070
T0006	C008	70.6979	0.3047
T0006	C009	62.3610	0.1341
T0006	C011	58.6894	0.9120
T0006	C012	5.0000	0.4480
T0006	C013	20.3904	0.5820
T0006	C014	6.1978	0.2092
T0006	C015	18.6120	0.3886
T0006	C016	23.4025	0.4297
T0006	C017	5.0000	0.3009
T0006	C019	16.3407	0.6568
T0006	C021	5.0000	0.5862
T0006	C023	40.6533	0.6458
T0006	C024	5.0000	0.4855
T0006	C025	35.0818	0.5962
T0006	C026	51.0384	0.6771
T0006	C031	49.0102	0.2399
T0006	C032	46.0683	0.7156
T0006	C033	57.5799	0.4800
T0006	C034	56.8833	0.1231
T0006	C035	30.8147	0.8838
T0006	C037	95.6845	0.4576
T0006	C038	49.9391	0.7534
T0006	C039	50.1553	0.2942
T0006	C040	18.6146	0.2055
T0006	C041	91.8561	0.1934
T0006	C042	74.8089	0.0322
T0006	C044	49.3773	0.4922
T0006	C045	12.6575	0.8023
T0006	C046	98.0914	0.1327
T0006	C047	63.8938	0.2071
T0006	C048	97.5992	0.8611
T0006	C049	31.5452	0.4801
T0006	C050	74.1663	0.8231
T0006	C051	74.1458	0.1293
T0006	C052	26.6552	0.6347
T0006	C053	37.7268	0.7503
T0006	C054	30.6597	0.5072
T0006	C056	41.6668	0.1869
T0006	C057	54.6395	0.7016
T0006	C061	75.9613	0.1018
T0006	C062	50.4387	0.2508
T0006	C064	37.5021	0.8714
T0006	C065	7.0586	0.3117
T0006	C066	42.2603	0.7522
T0006	C067	62.0912	0.8641
T0006	C069	50.8829	0.7764
T0007	C000	38.5425	0.5963
T0007	C002	62.2117	0.7835
T0007	C003	5.0000	0.8667
T0007	C005	49.8961	0.1981
T0007	C007	40.7540	0.9126
T0007	C008	40.4176	0.3544
T0007	C009	45.8220	0.9109
T0007	C010	60.7825	0.6769
T0007	C013	76.8032	0.7271
T0007	C014	64.5708	0.8926
T0007	C016	75.9940	0.4789
T0007	C017	51.9216	0.5717
T0007	C019	71.4368	0.7088
T0007	C020	66.3863	0.1100
T0007	C022	67.3395	0.4908
T0007	C023	110.2444	0.0633
T0007	C024	74.8253	0.0845
T0007	C029	36.6364	0.3797
