task_id_list	courier_id	total_score	willingness
T0000	C000	43.7198	0.7904
T0000	C001	32.9915	0.1238
T0000	C002	34.0098	0.2747
T0000	C004	47.4565	0.4124
T0000	C005	36.1320	0.2951
T0000	C006	44.1314	0.1068
T0000	C007	38.6390	0.3456
T0000	C008	47.4702	0.4827
T0000	C009	45.2902	0.1629
T0000	C010	46.7704	0.2374
T0000	C011	44.0033	0.3693
T0000	C012	21.8631	0.4673
T0000	C013	31.5440	0.0620
T0000	C015	50.6116	0.0625
T0000	C016	44.8952	0.2313
T0000	C017	58.4434	0.2999
T0000	C018	24.3476	0.3264
T0000	C019	60.7282	0.3280
T0000	C020	25.7977	0.3398
T0000	C021	40.0206	0.2036
T0000	C022	47.0122	0.1482
T0000	C023	32.8733	0.2067
T0000	C024	29.5170	0.2087
T0000	C026	60.1975	0.5707
T0000	C027	40.8845	0.1035
T0000	C028	44.9996	0.7142
T0000	C029	44.7604	0.3436
T0000	C030	54.2161	0.4266
T0000	C031	21.9105	0.6886
T0000	C032	28.0016	0.8310
T0000	C033	42.9477	0.2143
T0000	C034	57.2853	0.0897
T0000	C035	32.9914	0.3833
T0000	C036	41.9235	0.2500
T0000	C038	53.9939	0.2011
T0000	C040	25.2262	0.2939
T0000	C041	57.0545	0.3755
T0000	C042	30.7474	0.1037
T0000	C043	36.2686	0.4607
T0000	C044	37.8189	0.3148
T0000	C045	32.0851	0.2259
T0000	C046	36.3589	0.5172
T0000	C047	28.9778	0.5364
T0000	C048	47.4605	0.5073
T0000	C049	46.2711	0.2565
T0000	C050	52.6674	0.3717
T0000	C051	42.4556	0.2379
T0000	C052	32.6111	0.4500
T0000	C053	24.7339	0.5251
T0000	C054	55.1391	0.5645
T0000	C055	48.8030	0.2859
T0000	C056	54.9706	0.3603
T0000	C058	32.3884	0.1734
T0001	C000	37.0030	0.2722
T0001	C001	22.5493	0.0933
T0001	C002	29.5266	0.7048
T0001	C003	37.3833	0.5745
T0001	C004	27.5466	0.3885
T0001	C009	66.4512	0.3598
T0001	C011	58.1889	0.4550
T0001	C013	19.8758	0.4509
T0001	C014	20.2135	0.1762
T0001	C016	20.2442	0.4411
T0001	C017	52.7004	0.2814
T0001	C018	32.1629	0.2711
T0001	C019	38.6831	0.1620
T0001	C020	34.4104	0.5292
T0001	C021	19.4945	0.3217
T0001	C023	38.1909	0.1153
T0001	C024	39.2201	0.6474
T0001	C025	13.5246	0.4277
T0001	C026	63.4785	0.3736
T0001	C027	24.2872	0.2120
T0001	C028	49.6949	0.3515
T0001	C029	18.6364	0.2806
T0001	C031	52.3423	0.3385
T0001	C032	35.4884	0.4848
T0001	C033	40.7514	0.0427
T0001	C036	33.9214	0.2286
T0001	C037	25.8068	0.4485
T0001	C038	16.3382	0.3043
T0001	C039	41.3894	0.3392
T0001	C041	46.3870	0.5728
T0001	C042	35.5922	0.3677
T0001	C043	45.5624	0.3299
T0001	C044	20.5655	0.3656
T0001	C045	56.9452	0.2800
T0001	C049	35.0104	0.5281
T0001	C051	67.3364	0.2202
T0001	C052	50.1211	0.2543
T0001	C053	23.7983	0.4296
T0001	C054	48.3389	0.4124
T0001	C055	23.8084	0.2915
T0001	C056	49.4276	0.3283
T0001	C057	42.2225	0.5398
T0001	C059	35.5697	0.1131
T0002	C000	59.4264	0.2388
T0002	C001	15.3276	0.4694
T0002	C002	43.3293	0.2189
T0002	C003	49.4473	0.5403
T0002	C004	27.5630	0.5214
T0002	C005	62.8132	0.2964
T0002	C006	43.4746	0.1819
T0002	C007	54.6899	0.2792
T0002	C008	44.8392	0.4329
T0002	C009	22.0167	0.5334
T0002	C010	61.7811	0.2634
T0002	C011	38.5153	0.2308
T0002	C012	25.5930	0.2274
T0002	C013	47.9892	0.5867
T0002	C014	31.5949	0.4619
T0002	C017	35.1723	0.1677
T0002	C018	28.8432	0.5715
T0002	C019	29.2918	0.0730
T0002	C020	44.2534	0.4851
T0002	C021	48.0707	0.3627
T0002	C022	31.4440	0.5125
T0002	C024	47.1944	0.2872
T0002	C026	56.8954	0.1315
T0002	C027	19.8850	0.3900
T0002	C028	50.9235	0.1698
T0002	C029	34.4811	0.6342
T0002	C030	27.1612	0.4198
T0002	C031	29.6851	0.3751
T0002	C032	39.7555	0.3469
T0002	C033	22.7726	0.1379
T0002	C035	40.5312	0.2973
T0002	C036	39.2220	0.4448
T0002	C037	45.6555	0.2783
T0002	C038	46.2877	0.3436
T0002	C039	28.8546	0.5067
T0002	C040	56.8470	0.1897
T0002	C041	36.5188	0.4319
T0002	C042	53.7624	0.2113
T0002	C043	62.8596	0.2322
T0002	C044	39.0203	0.1987
T0002	C045	34.6639	0.1455
T0002	C046	36.3414	0.4006
T0002	C047	24.2796	0.5791
T0002	C048	22.9940	0.1348
T0002	C049	54.9095	0.3067
T0002	C051	18.3706	0.3432
T0002	C052	33.6334	0.0345
T0002	C053	29.0421	0.3351
T0002	C054	52.3973	0.5360
T0002	C055	29.7269	0.0488
T0002	C057	29.0855	0.3543
T0002	C059	44.0077	0.4573
T0003	C000	44.5928	0.1713
T0003	C001	18.3996	0.4937
T0003	C002	39.9300	0.6041
T0003	C003	51.3847	0.5851
T0003	C005	42.4358	0.4534
T0003	C006	33.5787	0.6542
T0003	C007	63.1370	0.4455
T0003	C008	61.0763	0.3541
T0003	C010	43.6269	0.4973
T0003	C011	39.3506	0.4780
T0003	C012	43.5666	0.4724
T0003	C013	62.0868	0.2792
T0003	C014	28.2285	0.2342
T0003	C015	53.2178	0.4844
T0003	C016	46.2069	0.1900
T0003	C017	45.4367	0.2261
T0003	C018	24.4718	0.5277
T0003	C020	38.7856	0.0991
T0003	C021	47.9368	0.3413
T0003	C022	23.8587	0.2006
T0003	C023	30.3934	0.5051
T0003	C024	45.5610	0.2797
T0003	C027	57.6264	0.3026
T0003	C028	44.5217	0.2794
T0003	C029	31.3916	0.2262
T0003	C030	41.5877	0.5378
T0003	C031	55.8362	0.3436
T0003	C032	21.4381	0.4358
T0003	C033	65.6081	0.3512
T0003	C035	29.6216	0.1682
T0003	C036	31.1226	0.4393
T0003	C037	20.3534	0.4297
T0003	C038	50.0874	0.2658
T0003	C042	49.8866	0.1197
T0003	C043	12.6680	0.2383
T0003	C045	24.2559	0.3297
T0003	C046	31.4574	0.3164
T0003	C047	45.3351	0.4305
T0003	C048	56.1616	0.1425
T0003	C049	32.9015	0.2040
T0003	C050	34.6308	0.4715
T0003	C051	47.0518	0.1729
T0003	C052	36.5543	0.4574
T0003	C053	33.4237	0.1619
T0003	C054	32.5021	0.2617
T0003	C055	42.8806	0.4300
T0003	C056	32.5139	0.2667
T0003	C057	64.9620	0.3064
T0003	C058	38.2690	0.1753
T0003	C059	54.1134	0.3313
T0004	C000	40.7942	0.6056
T0004	C001	29.6406	0.2025
