task_id_list	courier_id	total_score	willingness
T0000	C000	39.7155	0.1301
T0000	C001	20.7213	0.0173
T0000	C002	60.1656	0.0582
T0000	C003	38.8088	0.0942
T0000	C004	30.1703	0.1024
T0000	C006	33.5457	0.0111
T0000	C008	54.5920	0.1595
T0000	C009	49.2662	0.2373
T0000	C011	52.9285	0.1633
T0000	C012	50.0094	0.1730
T0000	C013	46.8974	0.1509
T0000	C015	40.6123	0.1677
T0000	C016	31.0747	0.0350
T0000	C019	53.0709	0.0240
T0000	C020	48.1269	0.0420
T0000	C021	44.6992	0.0493
T0000	C022	53.7599	0.0413
T0000	C023	30.3074	0.0465
T0000	C024	32.4210	0.2789
T0000	C025	66.5483	0.1129
T0000	C027	40.5137	0.1131
T0000	C028	64.2857	0.0306
T0000	C030	39.4485	0.0180
T0000	C031	28.6762	0.0225
T0000	C032	46.3383	0.1450
T0000	C033	46.7947	0.0313
T0000	C034	52.5828	0.1220
T0000	C035	56.4459	0.0843
T0000	C036	57.6775	0.0153
T0000	C037	41.9329	0.1685
T0000	C038	46.7248	0.0213
T0000	C039	42.9445	0.0568
T0000	C040	59.2316	0.0467
T0000	C041	70.2298	0.2508
T0000	C043	36.1365	0.0507
T0000	C045	43.2482	0.0137
T0000	C046	46.4624	0.2115
T0000	C047	42.6378	0.1310
T0001	C000	55.0545	0.1514
T0001	C001	66.7360	0.1403
T0001	C002	59.5925	0.0482
T0001	C003	38.5199	0.0197
T0001	C004	30.4139	0.0737
T0001	C005	46.0363	0.0627
T0001	C006	53.0741	0.0545
T0001	C007	52.1526	0.0740
T0001	C008	27.8451	0.0179
T0001	C009	52.5376	0.2774
T0001	C010	36.1981	0.0830
T0001	C011	45.5556	0.0442
T0001	C012	56.9062	0.2148
T0001	C013	43.8964	0.0205
T0001	C015	57.2882	0.1084
T0001	C016	31.1860	0.0438
T0001	C018	70.7875	0.3493
T0001	C019	53.0487	0.0828
T0001	C020	53.6238	0.1156
T0001	C021	34.1511	0.0383
T0001	C023	34.5797	0.0960
T0001	C024	25.1076	0.0339
T0001	C025	55.4839	0.1004
T0001	C026	44.2136	0.0375
T0001	C027	29.0488	0.0279
T0001	C028	57.3423	0.0359
T0001	C029	48.3257	0.0667
T0001	C030	43.0731	0.1104
T0001	C031	60.8871	0.0726
T0001	C032	47.1241	0.0201
T0001	C033	53.7499	0.1123
T0001	C034	45.6369	0.0805
T0001	C035	76.3942	0.2898
T0001	C036	46.2176	0.0162
T0001	C037	60.6785	0.0593
T0001	C038	38.6451	0.0600
T0001	C040	47.5238	0.0915
T0001	C041	62.1004	0.1483
T0001	C042	25.0441	0.0452
T0001	C043	32.9539	0.0295
T0001	C045	38.4127	0.0178
T0001	C046	54.8607	0.1876
T0001	C047	62.5251	0.0641
