task_id_list	courier_id	total_score	willingness
T0000	C000	63.5601	0.6193
T0000	C001	31.9738	0.3696
T0000	C002	40.8490	0.5412
T0000	C003	35.5649	0.2169
T0000	C004	29.3032	0.4528
T0000	C005	40.6709	0.4909
T0000	C006	32.1548	0.1951
T0000	C007	34.9064	0.5118
T0000	C009	53.4941	0.1721
T0000	C010	38.9826	0.2512
T0000	C012	43.3493	0.6542
T0000	C015	36.6008	0.3275
T0000	C017	48.5799	0.5288
T0000	C018	36.6195	0.4211
T0000	C019	47.4180	0.1417
T0000	C020	40.4018	0.2064
T0000	C021	40.7187	0.4883
T0000	C024	60.0331	0.2197
T0000	C025	29.8767	0.4364
T0000	C026	52.3122	0.5271
T0000	C029	49.6473	0.3069
T0000	C030	34.9477	0.4392
T0000	C031	36.0964	0.5142
T0000	C032	45.3843	0.4191
T0000	C033	41.2090	0.3018
T0000	C034	42.6535	0.7001
T0000	C035	24.1652	0.4643
T0000	C036	50.7958	0.6080
T0000	C037	41.4575	0.3707
T0000	C038	41.1640	0.3038
T0000	C039	52.3467	0.5145
T0000	C040	34.8281	0.2780
T0000	C042	44.3160	0.3624
T0000	C043	25.3145	0.5333
T0000	C044	42.0917	0.4750
T0000	C046	48.0473	0.4627
T0000	C047	55.2100	0.3640
T0000	C048	52.7874	0.3144
T0000	C049	32.1934	0.1362
T0000	C050	52.7643	0.3470
T0000	C051	51.9522	0.5683
T0000	C053	63.4277	0.5364
T0000	C054	32.9209	0.1643
T0000	C057	26.7674	0.2057
T0000	C058	54.0392	0.6011
T0000	C059	26.4520	0.2848
T0001	C000	31.6926	0.3389
T0001	C001	46.0665	0.5639
T0001	C002	45.5170	0.4484
T0001	C003	46.0149	0.1086
T0001	C004	33.5079	0.2982
T0001	C005	26.3177	0.5474
T0001	C006	53.1104	0.4970
T0001	C007	44.2033	0.2051
T0001	C008	44.2137	0.0914
T0001	C009	54.7708	0.3804
T0001	C010	29.6261	0.2655
T0001	C011	47.2212	0.5676
T0001	C013	27.2042	0.3714
T0001	C015	31.7173	0.0832
T0001	C017	46.3609	0.5501
T0001	C018	46.3621	0.2657
T0001	C019	43.7278	0.2339
T0001	C021	34.4447	0.5772
T0001	C022	58.1873	0.1551
T0001	C023	33.6264	0.2884
T0001	C025	57.6836	0.3239
