task_id_list	courier_id	total_score	willingness
T0000	C000	23.6919	0.2779
T0000	C001	37.1087	0.2449
T0000	C003	44.7148	0.4574
T0000	C004	41.9760	0.2655
T0000	C005	28.0290	0.4571
T0000	C006	32.7662	0.1002
T0000	C007	47.7466	0.5267
T0000	C008	39.9343	0.3757
T0000	C009	48.0183	0.2702
T0000	C010	53.5646	0.5644
T0000	C011	40.5547	0.0709
T0000	C012	40.4464	0.6017
T0000	C013	53.3481	0.3414
T0000	C014	17.0961	0.2703
T0000	C015	21.1955	0.6150
T0000	C017	26.3362	0.2205
T0000	C018	57.1255	0.0811
T0000	C019	56.1141	0.5601
T0000	C023	28.8017	0.3819
T0000	C024	39.4338	0.3149
T0000	C026	21.3385	0.2057
T0000	C028	25.1971	0.4225
T0000	C029	41.7544	0.3971
T0000	C030	45.8262	0.1551
T0000	C031	37.5925	0.1273
T0000	C032	41.5149	0.2561
T0000	C033	57.6896	0.6058
T0000	C034	15.2608	0.3300
T0000	C035	54.6720	0.2800
T0000	C036	50.0190	0.5114
T0000	C037	46.2349	0.3705
T0000	C038	40.5557	0.1555
T0000	C039	38.8745	0.6187
T0000	C042	48.9964	0.1440
T0000	C044	19.0599	0.3762
T0000	C046	36.1387	0.1715
T0000	C047	29.9935	0.1157
T0000	C048	34.4131	0.6812
T0000	C049	60.4025	0.1718
T0000	C050	43.3918	0.1969
T0000	C051	43.6638	0.1111
T0000	C052	43.9563	0.2868
T0000	C053	46.0457	0.3357
T0000	C054	16.7296	0.3545
T0000	C055	46.9151	0.4276
T0000	C056	48.7913	0.2865
T0000	C057	64.4885	0.5053
T0000	C058	45.9599	0.1614
T0000	C059	41.2710	0.3280
T0001	C000	43.8359	0.1545
T0001	C003	52.6975	0.3863
T0001	C005	47.4863	0.4632
T0001	C006	41.1677	0.1776
T0001	C007	56.2768	0.3385
T0001	C010	63.1364	0.3456
T0001	C011	40.8912	0.3348
T0001	C012	49.8243	0.3087
T0001	C014	22.7593	0.7620
T0001	C016	49.5937	0.5673
T0001	C018	64.5068	0.2798
T0001	C019	34.5043	0.2435
T0001	C020	50.5735	0.5551
T0001	C021	32.0854	0.2423
T0001	C022	21.5904	0.1584
T0001	C023	45.4285	0.1974
T0001	C024	49.6667	0.4250
T0001	C025	55.2681	0.2705
T0001	C027	55.6748	0.1545
T0001	C028	33.1290	0.3431
T0001	C029	42.4766	0.4056
T0001	C030	21.1804	0.0958
T0001	C031	45.3955	0.4775
T0001	C034	62.1143	0.1359
T0001	C035	29.7793	0.2879
T0001	C036	50.9791	0.3784
T0001	C038	58.8475	0.5109
T0001	C039	49.5590	0.1633
T0001	C041	47.2447	0.0578
T0001	C042	41.8816	0.1537
T0001	C044	36.7867	0.5811
T0001	C045	41.1887	0.0647
T0001	C047	28.3083	0.4590
T0001	C048	28.3441	0.4423
T0001	C049	60.2918	0.5107
T0001	C050	64.9033	0.1721
T0001	C051	63.7223	0.6090
T0001	C052	46.7522	0.1911
T0001	C053	46.1353	0.3169
T0001	C054	48.5307	0.2526
T0001	C055	30.4666	0.3046
T0001	C056	59.2518	0.3178
T0001	C057	27.8163	0.1743
T0001	C058	30.4442	0.2554
T0001	C059	54.0432	0.1551
T0002	C000	25.4642	0.2151
T0002	C001	19.5219	0.5342
T0002	C002	41.6063	0.1559
T0002	C003	35.2456	0.3397
T0002	C005	20.6146	0.5268
T0002	C008	38.1121	0.2229
T0002	C009	62.8701	0.3200
T0002	C010	19.1873	0.5048
T0002	C011	57.5930	0.6067
T0002	C012	57.4997	0.2183
T0002	C014	35.6295	0.1745
T0002	C015	32.7872	0.3374
T0002	C016	54.4366	0.5250
T0002	C017	36.7425	0.3096
T0002	C018	41.8610	0.7068
T0002	C019	43.9921	0.3844
T0002	C020	40.0138	0.3887
T0002	C021	22.3970	0.3042
T0002	C023	63.6221	0.4066
T0002	C024	52.7845	0.2974
T0002	C025	17.7167	0.4237
T0002	C028	36.2381	0.7719
T0002	C029	39.5358	0.5534
T0002	C030	30.8777	0.2885
T0002	C031	36.3399	0.5707
T0002	C032	61.3673	0.2701
T0002	C034	52.3035	0.5785
T0002	C035	41.5341	0.0760
T0002	C036	56.2481	0.2886
T0002	C037	26.6098	0.2151
T0002	C038	26.9043	0.1529
T0002	C039	66.5729	0.6059
T0002	C040	58.0254	0.2267
T0002	C041	50.5028	0.4183
T0002	C042	63.9795	0.4175
T0002	C048	26.2300	0.2490
T0002	C049	39.6249	0.3125
T0002	C050	21.6456	0.1379
T0002	C051	39.2896	0.7536
T0002	C052	45.0141	0.2311
T0002	C053	25.0881	0.5291
T0002	C055	53.1958	0.5563
T0002	C056	53.6493	0.2277
T0002	C057	22.2504	0.2373
T0002	C058	57.7092	0.2752
T0002	C059	40.6936	0.4104
T0003	C001	33.3875	0.7982
T0003	C003	36.8453	0.5518
T0003	C004	53.5911	0.3486
T0003	C005	43.6476	0.2586
