task_id_list	courier_id	total_score	willingness
T0000	C000	50.1107	0.8238
T0000	C001	27.9659	0.2750
T0000	C002	55.4926	0.2964
T0000	C003	31.2853	0.5334
T0000	C005	43.8585	0.6786
T0000	C006	64.7727	0.4772
T0000	C007	49.2313	0.6407
T0000	C008	30.7800	0.6893
T0000	C009	55.7037	0.6183
T0000	C011	66.6434	0.3976
T0000	C012	66.8685	0.8121
T0000	C013	57.8218	0.5931
T0000	C014	63.7530	0.7706
T0000	C015	63.6447	0.5588
T0000	C016	70.4649	0.5457
T0000	C017	35.9885	0.5675
T0000	C018	64.0677	0.3713
T0000	C019	47.7781	0.4662
T0000	C020	68.3460	0.5061
T0000	C021	41.3241	0.4055
T0000	C022	56.1207	0.4429
T0000	C023	33.0488	0.3499
T0000	C024	32.9354	0.4086
T0000	C026	35.1024	0.3225
T0000	C027	63.8999	0.3439
T0000	C033	62.5633	0.8501
T0000	C034	50.9706	0.4896
T0000	C035	36.6884	0.6005
T0000	C036	64.7356	0.6788
T0000	C037	65.1624	0.7070
T0000	C038	46.0866	0.8300
T0000	C039	35.1788	0.8075
T0000	C040	46.9617	0.1025
T0000	C041	36.2091	0.3966
T0000	C042	74.6346	0.8028
T0000	C043	57.5709	0.4521
T0000	C044	52.6084	0.7858
T0000	C045	41.0963	0.4299
T0000	C046	50.2427	0.6454
T0000	C048	65.2320	0.4123
T0000	C049	57.9298	0.5206
T0001	C000	61.0149	0.5845
T0001	C001	53.7699	0.4879
T0001	C002	54.1715	0.4478
T0001	C003	42.2745	0.6087
T0001	C004	58.5169	0.6878
T0001	C005	53.6340	0.7552
T0001	C006	32.2451	0.2336
T0001	C007	27.5185	0.1823
T0001	C008	56.9893	0.1481
T0001	C009	42.5155	0.4121
T0001	C011	64.7670	0.3642
T0001	C012	52.9795	0.8356
T0001	C013	29.6952	0.4619
T0001	C014	38.2190	0.6123
T0001	C016	61.3956	0.5915
T0001	C017	36.5899	0.6359
T0001	C018	56.0005	0.4358
T0001	C019	75.9230	0.6096
T0001	C020	39.7647	0.6308
T0001	C021	44.1289	0.3294
T0001	C022	31.1645	0.5052
T0001	C023	60.5403	0.6640
T0001	C025	53.8908	0.7150
T0001	C026	54.7941	0.1270
T0001	C027	58.2562	0.6271
T0001	C028	47.1772	0.3779
T0001	C029	43.2917	0.5830
T0001	C030	40.6221	0.3422
T0001	C031	41.7922	0.2338
T0001	C032	39.5846	0.7943
T0001	C034	53.1185	0.4757
T0001	C036	55.2945	0.2337
T0001	C037	42.5551	0.5996
T0001	C038	45.2816	0.7403
T0001	C039	43.1860	0.5329
T0001	C040	34.9434	0.8328
T0001	C041	59.1681	0.2734
T0001	C042	61.4019	0.6165
T0001	C043	51.8086	0.3031
T0001	C045	30.7442	0.1191
T0001	C046	56.3072	0.5646
T0001	C047	62.3394	0.3490
T0001	C049	44.7360	0.5446
T0002	C000	67.9422	0.2178
T0002	C001	35.1812	0.2297
T0002	C002	28.2794	0.7661
T0002	C003	44.7443	0.4703
T0002	C005	58.6897	0.5177
T0002	C007	51.9309	0.4371
T0002	C008	49.7843	0.6688
T0002	C009	67.4327	0.7948
T0002	C010	52.3430	0.5425
T0002	C011	67.8019	0.4088
T0002	C012	40.0955	0.3767
