task_id_list	courier_id	total_score	willingness
T0000	C002	37.9164	0.3255
T0000	C005	44.2578	0.2936
T0000	C007	34.5373	0.1867
T0000	C008	29.7741	0.2724
T0000	C009	28.8275	0.2799
T0001	C000	18.9299	0.4444
T0001	C001	28.0616	0.5740
T0001	C002	31.4148	0.3311
T0001	C006	45.9727	0.2451
T0001	C008	40.5773	0.2439
T0002	C000	18.6088	0.3680
T0002	C001	30.3802	0.1603
T0002	C002	54.7393	0.2566
T0002	C003	29.1418	0.2741
T0002	C005	34.6236	0.4766
T0002	C007	44.3893	0.2282
T0003	C001	17.4508	0.6281
T0003	C002	23.5452	0.2985
T0003	C004	38.0779	0.5087
T0003	C005	50.8946	0.5869
T0003	C007	40.8092	0.5318
T0003	C009	40.4230	0.2962
T0004	C000	33.4545	0.6221
T0004	C001	50.8169	0.3829
T0004	C002	45.5347	0.3620
T0004	C003	26.5327	0.6194
T0004	C004	16.8252	0.2777
T0004	C005	27.9976	0.3812
T0004	C006	50.8759	0.5837
T0004	C009	15.4379	0.1598
T0005	C001	43.0453	0.2112
T0005	C003	21.5253	0.4433
T0005	C004	46.6995	0.4706
T0005	C005	15.2290	0.3482
T0005	C006	48.1591	0.4982
T0005	C007	46.1156	0.5631
T0005	C008	37.4099	0.5810
T0006	C000	35.7039	0.2758
T0006	C001	32.8560	0.6040
T0006	C002	20.5446	0.4121
T0006	C003	41.8254	0.4841
T0006	C004	34.3185	0.4350
T0006	C005	22.2638	0.1224
T0006	C006	28.4219	0.4889
T0006	C009	31.4455	0.1817
T0007	C001	34.6970	0.4371
T0007	C003	30.7289	0.1175
T0007	C004	32.6318	0.3668
T0007	C005	44.3914	0.5815
T0007	C009	47.2927	0.2752
T0008	C001	31.4147	0.1646
T0008	C002	29.7477	0.1919
T0008	C004	15.8740	0.2118
T0008	C005	38.1727	0.5622
T0008	C006	36.0748	0.2146
T0008	C007	44.0429	0.2565
T0008	C008	27.3414	0.7449
T0008	C009	20.8615	0.2274
T0009	C000	31.5896	0.6098
T0009	C001	30.8148	0.4621
T0009	C002	33.5313	0.6086
T0009	C003	42.2915	0.3241
T0009	C004	23.7948	0.4111
T0009	C005	26.0587	0.1872
T0009	C006	34.6350	0.5186
T0009	C008	16.5889	0.3631
T0010	C001	25.9774	0.4891
T0010	C004	22.4691	0.4537
T0010	C005	32.4126	0.1448
T0010	C006	41.5085	0.3242
T0010	C007	34.1996	0.3671
T0011	C000	40.2681	0.5339
T0011	C003	27.5642	0.4132
T0011	C005	24.1120	0.4574
T0011	C008	40.2063	0.5930
T0011	C009	39.5014	0.1606
T0012	C000	17.7562	0.3122
T0012	C003	34.6204	0.7052
T0012	C006	13.2396	0.1385
T0012	C007	25.1418	0.1940
T0012	C009	19.8264	0.4369
T0013	C001	37.2074	0.2704
T0013	C003	22.8300	0.2561
T0013	C004	41.0499	0.6348
T0013	C005	41.2422	0.6470
T0013	C006	14.5130	0.0675
T0013	C007	42.5269	0.4852
