task_id_list	courier_id	total_score	willingness
T0000	C000	70.0344	0.2206
T0000	C001	55.0290	0.7258
T0000	C003	26.2651	0.6979
T0000	C005	63.2148	0.6419
T0000	C006	36.5791	0.3955
T0000	C007	46.1074	0.6512
T0000	C008	54.5109	0.4871
T0000	C009	71.6237	0.6654
T0000	C010	38.0396	0.4228
T0000	C011	28.8203	0.2850
T0000	C012	33.6458	0.7350
T0000	C013	52.8470	0.6038
T0000	C015	36.2267	0.1826
T0000	C016	72.6326	0.6668
T0000	C018	35.7446	0.4347
T0000	C020	59.1687	0.5949
T0000	C021	45.2886	0.5775
T0000	C022	42.2194	0.5347
T0000	C023	57.1323	0.5020
T0000	C024	58.4030	0.5298
T0000	C025	42.4436	0.6555
T0000	C026	49.3282	0.6433
T0000	C027	71.3663	0.5525
T0000	C028	71.2740	0.5389
T0000	C029	47.4318	0.5478
T0000	C030	66.8879	0.4665
T0000	C031	57.0210	0.4761
T0000	C032	55.4781	0.5867
T0000	C033	45.4340	0.2513
T0000	C034	30.4419	0.6522
T0000	C035	45.1773	0.1878
T0000	C036	53.5735	0.2474
T0000	C037	60.8909	0.1866
T0000	C038	24.0126	0.7470
T0000	C039	27.3788	0.4152
T0000	C040	50.0636	0.3328
T0000	C041	24.2857	0.4819
T0000	C042	33.8244	0.5859
T0000	C043	46.2728	0.5626
T0000	C044	42.1690	0.7057
T0000	C045	47.6210	0.6195
T0000	C046	56.5507	0.6733
T0000	C047	54.8194	0.3642
T0000	C048	55.2090	0.3683
T0000	C049	46.1007	0.4462
T0001	C000	45.3448	0.5952
T0001	C001	42.0620	0.5119
T0001	C002	40.1797	0.1625
T0001	C003	54.0055	0.5312
T0001	C004	47.5083	0.5415
T0001	C005	40.0824	0.7101
T0001	C006	58.9220	0.7393
T0001	C007	75.1095	0.2054
T0001	C008	47.0926	0.3214
T0001	C009	69.6038	0.5409
T0001	C011	60.4783	0.4878
T0001	C013	27.4564	0.4759
T0001	C015	31.8257	0.3253
T0001	C016	60.6248	0.1446
T0001	C017	49.4039	0.7074
T0001	C019	54.9695	0.6412
T0001	C020	67.1758	0.5532
T0001	C021	69.2781	0.6562
T0001	C023	37.1568	0.7127
T0001	C024	48.4436	0.2117
T0001	C025	59.2239	0.7569
T0001	C026	44.7376	0.6547
T0001	C027	53.9391	0.5051
T0001	C028	34.0345	0.2574
T0001	C029	30.4213	0.5411
T0001	C030	53.8274	0.4975
T0001	C032	46.1526	0.2374
T0001	C033	63.6132	0.4603
T0001	C034	39.8991	0.2808
T0001	C036	52.8962	0.5242
T0001	C037	34.4026	0.3988
T0001	C038	74.7604	0.4646
T0001	C039	41.7564	0.4692
T0001	C040	26.9044	0.5328
T0001	C041	37.3338	0.5538
T0001	C043	32.6362	0.3304
T0001	C044	55.1094	0.5664
T0001	C045	74.3762	0.7102
T0001	C046	39.3770	0.4221
T0001	C047	30.6431	0.4292
T0001	C049	46.6412	0.8937
T0002	C001	42.0136	0.7820
T0002	C002	30.0610	0.4963
