task_id_list	courier_id	total_score	willingness
T0019,T0023	C042	62.456	0.0238
T0003,T0005	C032	57.149	0.5127
T0007,T0011	C043	64.799	0.2832
T0004,T0009	C047	36.515	0.4829
T0009,T0026	C037	76.278	0.2049
T0020,T0028	C055	56.169	0.3383
T0001,T0018	C031	60.782	0.0100
T0006	C019	42.174	0.4691
T0010,T0028	C029	70.144	0.8689
T0023,T0029	C030	90.268	0.2983
T0000,T0027	C034	85.505	0.1528
T0002,T0029	C010	74.240	0.1671
T0012,T0026	C030	80.493	0.0100
T0024,T0026	C005	81.729	0.7771
T0008,T0011	C024	60.356	0.3025
T0020,T0028	C032	46.273	0.3786
T0010,T0028	C014	29.711	0.6880
T0006,T0023	C010	77.428	0.1331
T0017,T0029	C059	94.755	0.0899
T0000,T0012	C031	20.170	0.1786
T0020,T0029	C028	58.517	0.4345
T0004,T0023	C043	49.343	0.3444
T0008,T0017	C009	73.372	0.1388
T0012,T0019	C005	66.018	0.2280
T0010,T0012	C018	75.925	0.1379
T0009,T0026	C012	46.676	0.2539
T0000,T0009	C036	67.753	0.2310
T0023,T0025	C026	72.715	0.0223
T0013,T0020	C011	75.871	0.2208
T0017,T0026	C034	46.787	0.1610
T0010,T0024	C031	51.130	0.3262
T0005,T0017	C001	99.350	0.2726
T0000,T0006	C025	44.488	0.1425
T0004,T0011	C059	35.949	0.6605
T0011,T0012	C045	63.871	0.7467
T0016	C014	41.305	0.9500
T0000,T0005	C004	47.002	0.1406
T0023,T0029	C032	70.763	0.2903
T0017,T0018	C055	82.835	0.1116
T0011,T0028	C023	66.440	0.2943
T0003,T0013	C041	99.615	0.1501
T0003,T0022	C019	100.000	0.2567
T0006,T0009	C022	60.706	0.3035
T0013,T0021	C046	54.797	0.4404
T0017,T0023	C000	74.584	0.3427
T0003,T0029	C002	70.577	0.5685
T0023,T0024	C000	87.734	0.1042
T0012,T0018	C032	56.654	0.4587
T0008,T0023	C055	62.191	0.6988
T0012,T0021	C039	64.253	0.2847
T0008,T0027	C022	38.920	0.6548
T0000,T0010	C014	70.783	0.1762
T0004,T0024	C008	40.457	0.1890
T0003,T0029	C059	91.249	0.4749
T0001,T0021	C046	59.643	0.2823
T0015,T0018	C011	58.083	0.1258
T0003,T0017	C053	78.045	0.3834
T0009,T0018	C033	51.291	0.0843
T0011,T0028	C049	88.319	0.2087
T0001,T0013	C001	57.383	0.0457
T0000,T0009	C001	55.314	0.1225
T0004,T0025	C029	71.813	0.4423
T0008,T0016	C050	27.792	0.3611
T0000,T0002	C053	62.724	0.1120
T0013,T0014	C058	68.047	0.3992
T0006,T0022	C033	40.395	0.3558
T0017,T0018	C035	91.031	0.0892
T0000,T0022	C011	95.048	0.2213
T0013,T0016	C017	79.165	0.7357
T0001,T0012	C001	62.481	0.5200
T0008,T0010	C023	67.037	0.6668
T0010,T0029	C039	70.668	0.0281
T0012,T0018	C042	71.601	0.1813
T0010,T0014	C002	56.990	0.1673
T0003,T0019	C037	59.399	0.1399
T0003,T0004	C052	64.850	0.4322
T0021,T0025	C022	97.415	0.0100
T0008,T0015	C023	81.355	0.3562
T0003,T0025	C051	48.574	0.3436
T0000,T0013	C041	56.677	0.1297
T0012,T0029	C014	63.248	0.1684
T0022,T0026	C022	68.491	0.7879
T0005,T0016	C027	63.443	0.6671
T0006,T0015	C058	59.501	0.0460
T0008,T0022	C035	68.686	0.1666
T0015	C008	55.038	0.7158
T0014,T0029	C046	46.615	0.2846
T0013,T0026	C055	52.038	0.4165
T0002,T0019	C014	28.029	0.4977
T0001,T0012	C038	24.651	0.2610
T0003,T0028	C051	77.544	0.2141
T0010,T0026	C051	100.000	0.2334
T0001,T0021	C000	58.983	0.0211
T0006,T0023	C001	17.418	0.2185
T0012,T0013	C001	73.173	0.3655
T0009,T0019	C055	94.529	0.0959
T0009,T0010	C044	49.446	0.2438
T0002,T0009	C054	45.496	0.3352
T0022,T0029	C056	49.993	0.1314
T0002,T0004	C056	36.527	0.5946
T0009,T0027	C037	58.103	0.5422
T0001,T0013	C034	85.541	0.3526
T0003	C005	21.905	0.8984
T0007,T0018	C057	35.809	0.3477
T0005,T0010	C011	49.596	0.0372
T0007,T0026	C020	32.958	0.2540
T0005,T0006	C027	88.888	0.0970
T0009,T0022	C045	63.869	0.2427
T0020,T0026	C041	100.000	0.1495
T0006,T0016	C030	89.053	0.2865
T0012,T0015	C004	51.468	0.0553
T0002,T0014	C033	66.357	0.6339
T0002,T0028	C036	59.723	0.2377
T0004,T0021	C059	81.638	0.7090
T0016,T0028	C035	78.635	0.1796
T0007,T0022	C041	63.561	0.4828
T0015,T0028	C038	85.600	0.3696
T0018,T0028	C025	85.664	0.1166
T0002,T0013	C021	100.000	0.7567
T0005,T0021	C040	67.375	0.3068
T0000,T0007	C057	64.304	0.1386
T0004,T0026	C053	77.472	0.1843
T0015,T0026	C047	49.903	0.5557
T0001,T0007	C010	53.199	0.3597
T0011,T0026	C046	69.504	0.2422
T0001,T0012	C010	68.238	0.6352
T0000,T0004	C030	55.514	0.3914
T0020,T0021	C006	45.015	0.1564
T0007,T0008	C017	45.675	0.2097
T0002,T0025	C049	70.991	0.0940
T0004,T0028	C033	46.254	0.1145
T0005,T0012	C009	34.981	0.7163
T0008,T0019	C044	68.778	0.7979
T0002,T0013	C041	90.766	0.2528
T0002,T0016	C024	32.134	0.7036
T0016,T0029	C011	97.070	0.1838
T0019,T0026	C000	76.280	0.6120
T0007,T0010	C039	71.396	0.4511
T0005,T0017	C056	64.272	0.1449
T0008,T0028	C029	71.785	0.2191
T0000,T0012	C045	73.630	0.1178
T0008,T0025	C029	91.755	0.0219
T0024,T0026	C039	44.593	0.2244
T0009,T0012	C005	51.842	0.0634
T0000,T0011	C055	59.715	0.4502
T0008,T0029	C013	69.869	0.1770
T0007	C034	12.723	0.7747
T0001,T0008	C013	100.000	0.1104
T0015,T0019	C012	64.783	0.1979
T0005,T0021	C032	66.611	0.0100
T0012,T0018	C035	87.731	0.1876
T0011,T0012	C027	60.993	0.1601
T0013,T0026	C056	79.119	0.4616
T0008,T0009	C037	73.190	0.4498
T0010,T0022	C055	61.547	0.0774
T0004,T0011	C016	30.455	0.0715
T0005,T0027	C016	69.475	0.3692
T0000,T0018	C026	77.252	0.8521
T0016,T0018	C005	51.582	0.8758
T0014,T0027	C048	86.814	0.2982
T0002	C019	45.966	0.3660
T0007,T0015	C040	70.891	0.1972
T0021,T0022	C022	57.003	0.7843
T0001,T0018	C033	39.657	0.2845
T0008,T0013	C021	60.659	0.0917
T0013,T0015	C010	26.051	0.2624
T0016,T0029	C009	55.395	0.2736
T0009,T0022	C012	46.598	0.0836
T0007,T0026	C031	67.983	0.3891
T0000,T0028	C008	40.826	0.0938
T0018,T0021	C004	83.460	0.3151
T0005,T0022	C046	67.349	0.4717
T0000,T0014	C006	79.142	0.1172
T0018,T0021	C022	50.001	0.3798
T0002,T0020	C029	53.237	0.8649
T0007,T0018	C048	100.000	0.0421
