task_id_list	courier_id	total_score	willingness
T0010,T0027	C041	41.809	0.4112
T0018,T0021	C028	36.625	0.2186
T0001,T0025	C013	57.777	0.0866
T0005,T0023	C038	61.269	0.3029
T0014	C000	28.453	0.9500
T0008,T0009	C004	60.167	0.9340
T0006,T0028	C020	52.092	0.1583
T0002,T0021	C038	40.852	0.0100
T0005,T0011	C034	54.200	0.2489
T0000,T0010	C028	59.898	0.5083
T0001,T0008	C017	67.502	0.2085
T0024,T0025	C000	68.792	0.5001
T0012,T0013	C043	58.786	0.3449
T0013,T0018	C045	62.867	0.1645
T0006,T0018	C018	46.339	0.5125
T0003,T0017	C012	33.938	0.3190
T0002,T0015	C007	65.581	0.2289
T0012,T0018	C057	60.080	0.0321
T0005,T0009	C026	45.138	0.0544
T0002	C040	19.026	0.6070
T0006,T0029	C038	39.263	0.0652
T0005,T0025	C053	50.284	0.6177
T0012,T0028	C051	88.966	0.4090
T0012,T0017	C046	52.301	0.0919
T0001,T0002	C015	40.816	0.3763
T0029	C007	37.528	0.7075
T0012,T0018	C034	66.440	0.4726
T0010,T0023	C026	63.512	0.6886
T0013,T0016	C033	70.738	0.1488
T0004,T0021	C001	39.305	0.0584
T0012,T0020	C014	58.144	0.1524
T0004,T0019	C017	40.041	0.2855
T0003,T0012	C004	69.200	0.1932
T0025,T0026	C004	33.262	0.0556
T0010,T0027	C035	57.285	0.0847
T0000,T0005	C051	47.877	0.0965
T0016,T0019	C023	88.450	0.3815
T0001,T0014	C020	76.875	0.8188
T0003,T0024	C006	61.549	0.4260
T0016,T0027	C029	29.883	0.6062
T0009,T0028	C011	45.034	0.8323
T0021	C018	15.588	0.4046
T0003,T0007	C033	23.629	0.5337
T0019,T0026	C002	44.113	0.0571
T0007,T0011	C013	41.968	0.4015
T0002,T0025	C056	54.774	0.3458
T0017,T0025	C025	27.345	0.2116
T0028,T0029	C027	100.000	0.3435
T0000,T0012	C028	91.750	0.5890
T0007,T0010	C055	70.609	0.1015
T0005,T0025	C031	60.909	0.0443
T0010,T0017	C013	40.487	0.1705
T0009,T0023	C026	89.190	0.1443
T0008,T0029	C057	31.110	0.0215
T0001,T0028	C048	61.771	0.2364
T0015,T0024	C039	76.576	0.0958
T0005,T0008	C022	97.828	0.5020
T0009,T0014	C048	38.515	0.0806
T0018,T0023	C048	89.176	0.0100
T0006,T0013	C026	67.758	0.2507
T0005,T0012	C019	60.759	0.4557
T0019,T0024	C059	51.611	0.1528
T0009,T0013	C038	40.239	0.1722
T0003,T0007	C046	65.220	0.2516
T0012,T0015	C024	91.882	0.1290
T0000,T0016	C034	21.355	0.6970
T0002,T0009	C019	58.240	0.6780
T0001,T0002	C036	51.409	0.5211
T0005,T0006	C048	56.542	0.3855
T0004,T0009	C017	68.334	0.1302
T0021,T0025	C028	32.477	0.2377
T0005,T0025	C036	65.009	0.0378
T0014,T0015	C040	26.993	0.0984
T0012,T0021	C057	46.158	0.1393
T0002,T0015	C013	27.137	0.5810
T0000,T0027	C037	42.979	0.2692
T0024,T0029	C038	35.166	0.1069
T0015,T0016	C042	41.928	0.4845
T0016,T0029	C025	22.414	0.1744
T0017,T0027	C008	34.064	0.2769
T0006,T0011	C038	71.629	0.7752
T0005,T0018	C042	73.803	0.0267
T0011,T0024	C052	75.106	0.6358
T0009,T0028	C047	44.570	0.4778
T0002,T0015	C029	49.799	0.1317
T0021,T0022	C023	55.306	0.0100
T0006,T0012	C054	62.195	0.2814
T0014,T0019	C031	46.784	0.2703
T0022,T0024	C034	36.338	0.5628
T0006,T0013	C043	49.395	0.1519
T0016	C024	39.271	0.2958
T0003,T0023	C016	25.041	0.1484
