task_id_list	courier_id	total_score	willingness
T0000,T0023	C042	69.048	0.6684
T0003,T0025	C035	50.467	0.1629
T0025,T0026	C010	81.659	0.1935
T0003,T0020	C008	81.853	0.0299
T0000,T0025	C035	54.956	0.4324
T0001,T0022	C049	96.512	0.1189
T0002,T0024	C017	61.073	0.3674
T0000,T0009	C014	98.892	0.0687
T0009,T0012	C023	45.049	0.5377
T0000,T0003	C018	38.009	0.7134
T0019,T0025	C019	76.934	0.5504
T0007	C030	28.012	0.6122
T0004,T0005	C021	52.056	0.2761
T0007,T0023	C045	76.079	0.9218
T0000,T0011	C009	26.878	0.1436
T0006,T0026	C003	67.050	0.6369
T0013,T0019	C015	85.320	0.2362
T0012,T0014	C045	51.504	0.1601
T0002,T0003	C031	62.486	0.3638
T0010,T0028	C054	57.318	0.3421
T0009,T0017	C053	60.842	0.0941
T0000,T0010	C033	46.708	0.2301
T0006,T0012	C040	65.072	0.2240
T0006,T0022	C007	87.650	0.2517
T0008,T0021	C038	64.890	0.1577
T0003,T0006	C039	54.303	0.6354
T0012,T0029	C020	84.537	0.6670
T0003,T0016	C032	59.502	0.2139
T0009,T0015	C021	74.646	0.6206
T0009,T0028	C039	63.395	0.1804
T0024,T0028	C024	29.347	0.2669
T0003,T0026	C025	50.733	0.7757
T0024	C012	21.785	0.4822
T0000,T0017	C009	67.078	0.3896
T0011,T0025	C035	80.282	0.6602
T0011,T0015	C059	65.278	0.2170
T0013,T0028	C014	60.023	0.3162
T0009,T0029	C034	66.540	0.2515
T0011,T0027	C013	63.120	0.2027
T0023,T0025	C034	42.676	0.1276
T0007,T0014	C011	67.830	0.2752
T0023,T0025	C035	84.370	0.3846
T0020,T0022	C008	44.649	0.1781
T0014,T0021	C010	50.378	0.1300
T0003,T0007	C053	22.116	0.7601
T0011,T0023	C050	65.545	0.1810
T0006,T0027	C043	69.538	0.5132
T0002,T0008	C053	59.239	0.3432
T0012,T0013	C020	50.725	0.2596
T0005,T0014	C046	76.119	0.2942
T0008,T0010	C004	80.416	0.0983
T0001,T0007	C051	43.586	0.2424
T0011,T0026	C009	31.069	0.5724
T0010,T0026	C019	53.222	0.2323
T0006,T0027	C008	59.123	0.0812
T0009,T0026	C001	31.284	0.0453
T0017,T0021	C021	100.000	0.3165
T0006,T0026	C026	65.331	0.3678
T0011,T0026	C031	55.537	0.3199
T0012,T0026	C012	33.747	0.1046
T0015,T0019	C041	62.302	0.1857
T0001,T0012	C055	85.535	0.2215
T0020,T0029	C058	62.457	0.1353
T0000,T0023	C031	58.693	0.4042
T0010,T0029	C038	33.501	0.1044
T0004	C008	36.207	0.3159
T0008,T0012	C015	57.976	0.3519
T0014,T0026	C041	62.870	0.1214
T0001,T0004	C056	92.072	0.3926
T0001,T0010	C037	48.024	0.5093
T0001,T0023	C043	73.725	0.1579
T0001,T0003	C002	63.937	0.0575
T0007,T0023	C034	41.031	0.5373
T0019	C014	33.975	0.3702
T0011,T0022	C058	59.092	0.2709
T0005,T0029	C042	77.414	0.2359
T0016,T0025	C022	56.317	0.4808
T0001,T0024	C059	53.894	0.0374
T0009,T0022	C012	69.054	0.1344
T0016,T0021	C048	72.885	0.2346
T0002,T0027	C007	83.562	0.1577
T0002,T0003	C059	61.742	0.0563
T0002,T0021	C052	66.197	0.3181
T0000,T0009	C025	47.409	0.3050
T0007,T0009	C003	57.447	0.5169
T0019,T0020	C047	89.080	0.5156
T0009,T0023	C046	45.917	0.1898
T0011,T0023	C025	53.753	0.0674
T0023	C014	20.098	0.7619
T0014,T0020	C029	100.000	0.0100
T0006,T0028	C057	87.626	0.2004
T0023,T0025	C029	60.076	0.4088
T0000,T0001	C053	53.931	0.4103
T0006,T0029	C032	44.161	0.4350
T0003,T0021	C040	78.059	0.2566
T0015,T0023	C048	78.584	0.2129
T0014,T0029	C017	18.643	0.5657
T0007,T0009	C054	40.871	0.1370
T0000,T0010	C024	48.016	0.1135
T0001,T0021	C022	64.831	0.1671
T0005,T0018	C023	65.579	0.1359
T0001,T0025	C001	44.420	0.1861
T0005,T0026	C031	59.335	0.8548
T0017,T0022	C010	49.373	0.4036
T0008,T0027	C037	32.449	0.2089
T0001,T0025	C058	61.945	0.1514
T0006,T0020	C002	31.969	0.1979
T0010,T0013	C017	26.636	0.2670
T0018,T0025	C007	57.624	0.0795
T0021,T0024	C046	58.786	0.7355
T0005,T0028	C049	100.000	0.6399
T0013,T0021	C017	60.513	0.1708
